county,municipality,office,district,party,candidate,votes
Camden,Stratford Boro,General Assembly,6,Democratic,Louis D. Greenwald,896
Camden,Stratford Boro,General Assembly,6,Democratic,Pamela R. Lampitt,874
Camden,Stratford Boro,General Assembly,6,Republican,Chris Leone-Zwillinger,925
Camden,Stratford Boro,General Assembly,6,Republican,George R. Fisher,893
Camden,Tavistock Boro,General Assembly,6,Democratic,Louis D. Greenwald,0
Camden,Tavistock Boro,General Assembly,6,Democratic,Pamela R. Lampitt,0
Camden,Tavistock Boro,General Assembly,6,Republican,Chris Leone-Zwillinger,2
Camden,Tavistock Boro,General Assembly,6,Republican,George R. Fisher,2
Camden,Voorhees,General Assembly,6,Democratic,Louis D. Greenwald,4178
Camden,Voorhees,General Assembly,6,Democratic,Pamela R. Lampitt,3926
Camden,Voorhees,General Assembly,6,Republican,Chris Leone-Zwillinger,3072
Camden,Voorhees,General Assembly,6,Republican,George R. Fisher,2956
Burlington,Beverly City,General Assembly,7,Democratic,Herb Conaway,399
Burlington,Beverly City,General Assembly,7,Democratic,Troy Singleton,410
Burlington,Beverly City,General Assembly,7,Republican,Anthony Ogozalek,280
Burlington,Beverly City,General Assembly,7,Republican,Jeff Banasz,259
Burlington,Bordentown City,General Assembly,7,Democratic,Herb Conaway,749
Burlington,Bordentown City,General Assembly,7,Democratic,Troy Singleton,713
Burlington,Bordentown City,General Assembly,7,Republican,Anthony Ogozalek,444
Burlington,Bordentown City,General Assembly,7,Republican,Jeff Banasz,445
Burlington,Bordentown Twp.,General Assembly,7,Democratic,Herb Conaway,1596
Burlington,Bordentown Twp.,General Assembly,7,Democratic,Troy Singleton,1541
Burlington,Bordentown Twp.,General Assembly,7,Republican,Anthony Ogozalek,1455
Burlington,Bordentown Twp.,General Assembly,7,Republican,Jeff Banasz,1464
Burlington,Burlington City,General Assembly,7,Democratic,Herb Conaway,1733
Burlington,Burlington City,General Assembly,7,Democratic,Troy Singleton,1695
Burlington,Burlington City,General Assembly,7,Republican,Anthony Ogozalek,851
Burlington,Burlington City,General Assembly,7,Republican,Jeff Banasz,832
Burlington,Burlington Twp.,General Assembly,7,Democratic,Herb Conaway,3746
Burlington,Burlington Twp.,General Assembly,7,Democratic,Troy Singleton,3741
Burlington,Burlington Twp.,General Assembly,7,Republican,Anthony Ogozalek,2311
Burlington,Burlington Twp.,General Assembly,7,Republican,Jeff Banasz,2255
Burlington,Cinnaminson Twp.,General Assembly,7,Democratic,Herb Conaway,2275
Burlington,Cinnaminson Twp.,General Assembly,7,Democratic,Troy Singleton,2219
Burlington,Cinnaminson Twp.,General Assembly,7,Republican,Anthony Ogozalek,3034
Burlington,Cinnaminson Twp.,General Assembly,7,Republican,Jeff Banasz,2981
Burlington,Delanco Twp.,General Assembly,7,Democratic,Herb Conaway,788
Burlington,Delanco Twp.,General Assembly,7,Democratic,Troy Singleton,774
Burlington,Delanco Twp.,General Assembly,7,Republican,Anthony Ogozalek,717
Burlington,Delanco Twp.,General Assembly,7,Republican,Jeff Banasz,678
Burlington,Delran Twp.,General Assembly,7,Democratic,Herb Conaway,2071
Burlington,Delran Twp.,General Assembly,7,Democratic,Troy Singleton,2105
Burlington,Delran Twp.,General Assembly,7,Republican,Anthony Ogozalek,2427
Burlington,Delran Twp.,General Assembly,7,Republican,Jeff Banasz,2154
Burlington,Edgewater Park Twp.,General Assembly,7,Democratic,Herb Conaway,1358
Burlington,Edgewater Park Twp.,General Assembly,7,Democratic,Troy Singleton,1334
Burlington,Edgewater Park Twp.,General Assembly,7,Republican,Anthony Ogozalek,770
Burlington,Edgewater Park Twp.,General Assembly,7,Republican,Jeff Banasz,744
Burlington,Fieldsboro Boro,General Assembly,7,Democratic,Herb Conaway,110
Burlington,Fieldsboro Boro,General Assembly,7,Democratic,Troy Singleton,112
Burlington,Fieldsboro Boro,General Assembly,7,Republican,Anthony Ogozalek,47
Burlington,Fieldsboro Boro,General Assembly,7,Republican,Jeff Banasz,43
Burlington,Florence Twp.,General Assembly,7,Democratic,Herb Conaway,1869
Burlington,Florence Twp.,General Assembly,7,Democratic,Troy Singleton,1817
Burlington,Florence Twp.,General Assembly,7,Republican,Anthony Ogozalek,1878
Burlington,Florence Twp.,General Assembly,7,Republican,Jeff Banasz,1862
Burlington,Moorestwon Twp.,General Assembly,7,Democratic,Herb Conaway,2736
Burlington,Moorestwon Twp.,General Assembly,7,Democratic,Troy Singleton,2711
Burlington,Moorestwon Twp.,General Assembly,7,Republican,Anthony Ogozalek,3804
Burlington,Moorestwon Twp.,General Assembly,7,Republican,Jeff Banasz,3811
Burlington,Mount Laurel Twp.,General Assembly,7,Democratic,Herb Conaway,5504
Burlington,Mount Laurel Twp.,General Assembly,7,Democratic,Troy Singleton,5495
Burlington,Mount Laurel Twp.,General Assembly,7,Republican,Anthony Ogozalek,6846
Burlington,Mount Laurel Twp.,General Assembly,7,Republican,Jeff Banasz,6776
Burlington,Palmyra Boro,General Assembly,7,Democratic,Herb Conaway,1178
Burlington,Palmyra Boro,General Assembly,7,Democratic,Troy Singleton,1216
Burlington,Palmyra Boro,General Assembly,7,Republican,Anthony Ogozalek,962
Burlington,Palmyra Boro,General Assembly,7,Republican,Jeff Banasz,890
Burlington,Riverside Twp.,General Assembly,7,Democratic,Herb Conaway,863
Burlington,Riverside Twp.,General Assembly,7,Democratic,Troy Singleton,861
Burlington,Riverside Twp.,General Assembly,7,Republican,Anthony Ogozalek,754
Burlington,Riverside Twp.,General Assembly,7,Republican,Jeff Banasz,686
Burlington,Riverton Boro,General Assembly,7,Democratic,Herb Conaway,438
Burlington,Riverton Boro,General Assembly,7,Democratic,Troy Singleton,456
Burlington,Riverton Boro,General Assembly,7,Republican,Anthony Ogozalek,433
Burlington,Riverton Boro,General Assembly,7,Republican,Jeff Banasz,408
Burlington,Willingboro Twp.,General Assembly,7,Democratic,Herb Conaway,7565
Burlington,Willingboro Twp.,General Assembly,7,Democratic,Troy Singleton,7572
Burlington,Willingboro Twp.,General Assembly,7,Republican,Anthony Ogozalek,978
Burlington,Willingboro Twp.,General Assembly,7,Republican,Jeff Banasz,945
Atlantic,Hammonton Twn.,General Assembly,8,Republican,Chris Brown,2650
Atlantic,Hammonton Twn.,General Assembly,8,Republican,Maria Rodriguez Gregg,2454
Atlantic,Hammonton Twn.,General Assembly,8,Democratic,Robert L. McGowan,1256
Atlantic,Hammonton Twn.,General Assembly,8,Democratic,Ava Markey,1183
Atlantic,,General Assembly,8,Republican,Chris Brown,0
Atlantic,,General Assembly,8,Republican,Maria Rodriguez Gregg,0
Atlantic,,General Assembly,8,Democratic,Robert L. McGowan,0
Atlantic,,General Assembly,8,Democratic,Ava Markey,0
Burlington,Eastampton Twp.,General Assembly,8,Republican,Chris Brown,804
Burlington,Eastampton Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,784
Burlington,Eastampton Twp.,General Assembly,8,Democratic,Robert L. McGowan,688
Burlington,Eastampton Twp.,General Assembly,8,Democratic,Ava Markey,677
Burlington,Evesham Twp.,General Assembly,8,Republican,Chris Brown,7213
Burlington,Evesham Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,6750
Burlington,Evesham Twp.,General Assembly,8,Democratic,Robert L. McGowan,4455
Burlington,Evesham Twp.,General Assembly,8,Democratic,Ava Markey,4317
Burlington,Hainesport Twp.,General Assembly,8,Republican,Chris Brown,1188
Burlington,Hainesport Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,1132
Burlington,Hainesport Twp.,General Assembly,8,Democratic,Robert L. McGowan,713
Burlington,Hainesport Twp.,General Assembly,8,Democratic,Ava Markey,677
Burlington,Lumberton Twp.,General Assembly,8,Republican,Chris Brown,1843
Burlington,Lumberton Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,1776
Burlington,Lumberton Twp.,General Assembly,8,Democratic,Robert L. McGowan,1384
Burlington,Lumberton Twp.,General Assembly,8,Democratic,Ava Markey,1316
Burlington,Mansfield Twp.,General Assembly,8,Republican,Chris Brown,1848
Burlington,Mansfield Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,1733
Burlington,Mansfield Twp.,General Assembly,8,Democratic,Robert L. McGowan,1078
Burlington,Mansfield Twp.,General Assembly,8,Democratic,Ava Markey,1039
Burlington,Medford Lakes Boro,General Assembly,8,Republican,Chris Brown,784
Burlington,Medford Lakes Boro,General Assembly,8,Republican,Maria Rodriguez Gregg,763
Burlington,Medford Lakes Boro,General Assembly,8,Democratic,Robert L. McGowan,515
Burlington,Medford Lakes Boro,General Assembly,8,Democratic,Ava Markey,488
Burlington,Medford Twp.,General Assembly,8,Republican,Chris Brown,4851
Burlington,Medford Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,4640
Burlington,Medford Twp.,General Assembly,8,Democratic,Robert L. McGowan,2504
Burlington,Medford Twp.,General Assembly,8,Democratic,Ava Markey,2413
Burlington,Mount Holly Twp.,General Assembly,8,Republican,Chris Brown,974
Burlington,Mount Holly Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,906
Burlington,Mount Holly Twp.,General Assembly,8,Democratic,Robert L. McGowan,1009
Burlington,Mount Holly Twp.,General Assembly,8,Democratic,Ava Markey,1002
Burlington,Pemberton Boro,General Assembly,8,Republican,Chris Brown,253
Burlington,Pemberton Boro,General Assembly,8,Republican,Maria Rodriguez Gregg,250
Burlington,Pemberton Boro,General Assembly,8,Democratic,Robert L. McGowan,153
Burlington,Pemberton Boro,General Assembly,8,Democratic,Ava Markey,149
Burlington,Pemberton Twp.,General Assembly,8,Republican,Chris Brown,2486
Burlington,Pemberton Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,2359
Burlington,Pemberton Twp.,General Assembly,8,Democratic,Robert L. McGowan,2369
Burlington,Pemberton Twp.,General Assembly,8,Democratic,Ava Markey,2288
Burlington,Shamong Twp.,General Assembly,8,Republican,Chris Brown,1282
Burlington,Shamong Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,1240
Burlington,Shamong Twp.,General Assembly,8,Democratic,Robert L. McGowan,486
Burlington,Shamong Twp.,General Assembly,8,Democratic,Ava Markey,472
Burlington,Southampton Twp.,General Assembly,8,Republican,Chris Brown,2538
Burlington,Southampton Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,2385
Burlington,Southampton Twp.,General Assembly,8,Democratic,Robert L. McGowan,970
Burlington,Southampton Twp.,General Assembly,8,Democratic,Ava Markey,935
Burlington,Springfield Twp.,General Assembly,8,Republican,Chris Brown,825
Burlington,Springfield Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,777
Burlington,Springfield Twp.,General Assembly,8,Democratic,Robert L. McGowan,321
Burlington,Springfield Twp.,General Assembly,8,Democratic,Ava Markey,310
Burlington,Westampton Twp.,General Assembly,8,Republican,Chris Brown,1103
Burlington,Westampton Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,1052
Burlington,Westampton Twp.,General Assembly,8,Democratic,Robert L. McGowan,1370
Burlington,Westampton Twp.,General Assembly,8,Democratic,Ava Markey,1323
Burlington,Woodland Twp.,General Assembly,8,Republican,Chris Brown,263
Burlington,Woodland Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,253
Burlington,Woodland Twp.,General Assembly,8,Democratic,Robert L. McGowan,106
Burlington,Woodland Twp.,General Assembly,8,Democratic,Ava Markey,102
Camden,Berlin Boro,General Assembly,8,Republican,Chris Brown,1040
Camden,Berlin Boro,General Assembly,8,Republican,Maria Rodriguez Gregg,940
Camden,Berlin Boro,General Assembly,8,Democratic,Robert L. McGowan,744
Camden,Berlin Boro,General Assembly,8,Democratic,Ava Markey,704
Camden,Pine Hill Boro,General Assembly,8,Republican,Chris Brown,656
Camden,Pine Hill Boro,General Assembly,8,Republican,Maria Rodriguez Gregg,596
Camden,Pine Hill Boro,General Assembly,8,Democratic,Robert L. McGowan,1122
Camden,Pine Hill Boro,General Assembly,8,Democratic,Ava Markey,1102
Camden,Pine Valley Boro,General Assembly,8,Republican,Chris Brown,9
Camden,Pine Valley Boro,General Assembly,8,Republican,Maria Rodriguez Gregg,8
Camden,Pine Valley Boro,General Assembly,8,Democratic,Robert L. McGowan,1
Camden,Pine Valley Boro,General Assembly,8,Democratic,Ava Markey,0
Camden,Waterford Twp.,General Assembly,8,Republican,Chris Brown,1683
Camden,Waterford Twp.,General Assembly,8,Republican,Maria Rodriguez Gregg,1562
Camden,Waterford Twp.,General Assembly,8,Democratic,Robert L. McGowan,1217
Camden,Waterford Twp.,General Assembly,8,Democratic,Ava Markey,1168
Camden,,General Assembly,8,Republican,Chris Brown,0
Camden,,General Assembly,8,Republican,Maria Rodriguez Gregg,0
Camden,,General Assembly,8,Democratic,Robert L. McGowan,0
Camden,,General Assembly,8,Democratic,Ava Markey,0
Atlantic,Galloway Twp.,General Assembly,9,Republican,Brian E. Rumpf,5182
Atlantic,Galloway Twp.,General Assembly,9,Republican,Dianne C. Gove,5062
Atlantic,Galloway Twp.,General Assembly,9,Democratic,Peter Ferwerda III,3500
Atlantic,Galloway Twp.,General Assembly,9,Democratic,Christopher J. McManus,3809
Atlantic,Port Republic City,General Assembly,9,Republican,Brian E. Rumpf,309
Atlantic,Port Republic City,General Assembly,9,Republican,Dianne C. Gove,314
Atlantic,Port Republic City,General Assembly,9,Democratic,Peter Ferwerda III,114
Atlantic,Port Republic City,General Assembly,9,Democratic,Christopher J. McManus,120
Atlantic,,General Assembly,9,Republican,Brian E. Rumpf,0
Atlantic,,General Assembly,9,Republican,Dianne C. Gove,0
Atlantic,,General Assembly,9,Democratic,Peter Ferwerda III,0
Atlantic,,General Assembly,9,Democratic,Christopher J. McManus,0
Burlington,Bass River Twp.,General Assembly,9,Republican,Brian E. Rumpf,278
Burlington,Bass River Twp.,General Assembly,9,Republican,Dianne C. Gove,276
Burlington,Bass River Twp.,General Assembly,9,Democratic,Peter Ferwerda III,97
Burlington,Bass River Twp.,General Assembly,9,Democratic,Christopher J. McManus,94
Burlington,Tabernacle Twp.,General Assembly,9,Republican,Brian E. Rumpf,1637
Burlington,Tabernacle Twp.,General Assembly,9,Republican,Dianne C. Gove,1580
Burlington,Tabernacle Twp.,General Assembly,9,Democratic,Peter Ferwerda III,573
Burlington,Tabernacle Twp.,General Assembly,9,Democratic,Christopher J. McManus,625
Burlington,Washington Twp.,General Assembly,9,Republican,Brian E. Rumpf,157
Burlington,Washington Twp.,General Assembly,9,Republican,Dianne C. Gove,146
Burlington,Washington Twp.,General Assembly,9,Democratic,Peter Ferwerda III,51
Burlington,Washington Twp.,General Assembly,9,Democratic,Christopher J. McManus,54
Burlington,,General Assembly,9,Republican,Brian E. Rumpf,0
Burlington,,General Assembly,9,Republican,Dianne C. Gove,0
Burlington,,General Assembly,9,Democratic,Peter Ferwerda III,0
Burlington,,General Assembly,9,Democratic,Christopher J. McManus,0
Ocean,Barnegat Light Boro,General Assembly,9,Republican,Brian E. Rumpf,223
Ocean,Barnegat Light Boro,General Assembly,9,Republican,Dianne C. Gove,226
Ocean,Barnegat Light Boro,General Assembly,9,Democratic,Peter Ferwerda III,83
Ocean,Barnegat Light Boro,General Assembly,9,Democratic,Christopher J. McManus,92
Ocean,Barnegat Twp,General Assembly,9,Republican,Brian E. Rumpf,4172
Ocean,Barnegat Twp,General Assembly,9,Republican,Dianne C. Gove,4003
Ocean,Barnegat Twp,General Assembly,9,Democratic,Peter Ferwerda III,1951
Ocean,Barnegat Twp,General Assembly,9,Democratic,Christopher J. McManus,2067
Ocean,Beach Haven Boro,General Assembly,9,Republican,Brian E. Rumpf,328
Ocean,Beach Haven Boro,General Assembly,9,Republican,Dianne C. Gove,338
Ocean,Beach Haven Boro,General Assembly,9,Democratic,Peter Ferwerda III,100
Ocean,Beach Haven Boro,General Assembly,9,Democratic,Christopher J. McManus,103
Ocean,Beachwood Boro,General Assembly,9,Republican,Brian E. Rumpf,1878
Ocean,Beachwood Boro,General Assembly,9,Republican,Dianne C. Gove,1768
Ocean,Beachwood Boro,General Assembly,9,Democratic,Peter Ferwerda III,819
Ocean,Beachwood Boro,General Assembly,9,Democratic,Christopher J. McManus,903
Ocean,Berkeley Twp.,General Assembly,9,Republican,Brian E. Rumpf,9379
Ocean,Berkeley Twp.,General Assembly,9,Republican,Dianne C. Gove,8848
Ocean,Berkeley Twp.,General Assembly,9,Democratic,Peter Ferwerda III,3638
Ocean,Berkeley Twp.,General Assembly,9,Democratic,Christopher J. McManus,3886
Ocean,Eagleswood Twp.,General Assembly,9,Republican,Brian E. Rumpf,350
Ocean,Eagleswood Twp.,General Assembly,9,Republican,Dianne C. Gove,344
Ocean,Eagleswood Twp.,General Assembly,9,Democratic,Peter Ferwerda III,96
Ocean,Eagleswood Twp.,General Assembly,9,Democratic,Christopher J. McManus,97
Ocean,Harvey Cedars Boro,General Assembly,9,Republican,Brian E. Rumpf,139
Ocean,Harvey Cedars Boro,General Assembly,9,Republican,Dianne C. Gove,134
Ocean,Harvey Cedars Boro,General Assembly,9,Democratic,Peter Ferwerda III,61
Ocean,Harvey Cedars Boro,General Assembly,9,Democratic,Christopher J. McManus,64
Ocean,Lacey Twp.,General Assembly,9,Republican,Brian E. Rumpf,5716
Ocean,Lacey Twp.,General Assembly,9,Republican,Dianne C. Gove,5452
Ocean,Lacey Twp.,General Assembly,9,Democratic,Peter Ferwerda III,2068
Ocean,Lacey Twp.,General Assembly,9,Democratic,Christopher J. McManus,2239
Ocean,Little Egg Harbor Twp.,General Assembly,9,Republican,Brian E. Rumpf,4233
Ocean,Little Egg Harbor Twp.,General Assembly,9,Republican,Dianne C. Gove,3871
Ocean,Little Egg Harbor Twp.,General Assembly,9,Democratic,Peter Ferwerda III,1628
Ocean,Little Egg Harbor Twp.,General Assembly,9,Democratic,Christopher J. McManus,1773
Ocean,Long Beach Twp.,General Assembly,9,Republican,Brian E. Rumpf,1104
Ocean,Long Beach Twp.,General Assembly,9,Republican,Dianne C. Gove,1106
Ocean,Long Beach Twp.,General Assembly,9,Democratic,Peter Ferwerda III,317
Ocean,Long Beach Twp.,General Assembly,9,Democratic,Christopher J. McManus,352
Ocean,Ocean Gate Boro,General Assembly,9,Republican,Brian E. Rumpf,385
Ocean,Ocean Gate Boro,General Assembly,9,Republican,Dianne C. Gove,361
Ocean,Ocean Gate Boro,General Assembly,9,Democratic,Peter Ferwerda III,214
Ocean,Ocean Gate Boro,General Assembly,9,Democratic,Christopher J. McManus,231
Ocean,Ocean Twp.,General Assembly,9,Republican,Brian E. Rumpf,2306
Ocean,Ocean Twp.,General Assembly,9,Republican,Dianne C. Gove,2211
Ocean,Ocean Twp.,General Assembly,9,Democratic,Peter Ferwerda III,678
Ocean,Ocean Twp.,General Assembly,9,Democratic,Christopher J. McManus,712
Ocean,Pine Beach Boro,General Assembly,9,Republican,Brian E. Rumpf,559
Ocean,Pine Beach Boro,General Assembly,9,Republican,Dianne C. Gove,524
Ocean,Pine Beach Boro,General Assembly,9,Democratic,Peter Ferwerda III,279
Ocean,Pine Beach Boro,General Assembly,9,Democratic,Christopher J. McManus,300
Ocean,Seaside Park Boro,General Assembly,9,Republican,Brian E. Rumpf,482
Ocean,Seaside Park Boro,General Assembly,9,Republican,Dianne C. Gove,464
Ocean,Seaside Park Boro,General Assembly,9,Democratic,Peter Ferwerda III,136
Ocean,Seaside Park Boro,General Assembly,9,Democratic,Christopher J. McManus,156
Ocean,Ship Bottom Boro,General Assembly,9,Republican,Brian E. Rumpf,345
Ocean,Ship Bottom Boro,General Assembly,9,Republican,Dianne C. Gove,347
Ocean,Ship Bottom Boro,General Assembly,9,Democratic,Peter Ferwerda III,122
Ocean,Ship Bottom Boro,General Assembly,9,Democratic,Christopher J. McManus,133
Ocean,South Toms River Boro,General Assembly,9,Republican,Brian E. Rumpf,395
Ocean,South Toms River Boro,General Assembly,9,Republican,Dianne C. Gove,380
Ocean,South Toms River Boro,General Assembly,9,Democratic,Peter Ferwerda III,269
Ocean,South Toms River Boro,General Assembly,9,Democratic,Christopher J. McManus,261
Ocean,Stafford Twp.,General Assembly,9,Republican,Brian E. Rumpf,5069
Ocean,Stafford Twp.,General Assembly,9,Republican,Dianne C. Gove,4932
Ocean,Stafford Twp.,General Assembly,9,Democratic,Peter Ferwerda III,1771
Ocean,Stafford Twp.,General Assembly,9,Democratic,Christopher J. McManus,1956
Ocean,Surf City Boro,General Assembly,9,Republican,Brian E. Rumpf,421
Ocean,Surf City Boro,General Assembly,9,Republican,Dianne C. Gove,407
Ocean,Surf City Boro,General Assembly,9,Democratic,Peter Ferwerda III,92
Ocean,Surf City Boro,General Assembly,9,Democratic,Christopher J. McManus,100
Ocean,Tuckerton Boro,General Assembly,9,Republican,Brian E. Rumpf,643
Ocean,Tuckerton Boro,General Assembly,9,Republican,Dianne C. Gove,601
Ocean,Tuckerton Boro,General Assembly,9,Democratic,Peter Ferwerda III,215
Ocean,Tuckerton Boro,General Assembly,9,Democratic,Christopher J. McManus,227
Ocean,,General Assembly,9,Republican,Brian E. Rumpf,0
Ocean,,General Assembly,9,Republican,Dianne C. Gove,0
Ocean,,General Assembly,9,Democratic,Peter Ferwerda III,0
Ocean,,General Assembly,9,Democratic,Christopher J. McManus,0
Ocean,Bay Head Boro,General Assembly,10,Republican,Dave Wolfe,333
Ocean,Bay Head Boro,General Assembly,10,Republican,Gregory P. McGuckin,310
Ocean,Bay Head Boro,General Assembly,10,Democratic,Susan Kane,106
Ocean,Bay Head Boro,General Assembly,10,Democratic,Amber Gesslein,102
Ocean,Brick Twp.,General Assembly,10,Republican,Dave Wolfe,14306
Ocean,Brick Twp.,General Assembly,10,Republican,Gregory P. McGuckin,13323
Ocean,Brick Twp.,General Assembly,10,Democratic,Susan Kane,7362
Ocean,Brick Twp.,General Assembly,10,Democratic,Amber Gesslein,7016
Ocean,Island Heights Boro,General Assembly,10,Republican,Dave Wolfe,375
Ocean,Island Heights Boro,General Assembly,10,Republican,Gregory P. McGuckin,345
Ocean,Island Heights Boro,General Assembly,10,Democratic,Susan Kane,247
Ocean,Island Heights Boro,General Assembly,10,Democratic,Amber Gesslein,238
Ocean,Lakehurst Boro,General Assembly,10,Republican,Dave Wolfe,353
Ocean,Lakehurst Boro,General Assembly,10,Republican,Gregory P. McGuckin,336
Ocean,Lakehurst Boro,General Assembly,10,Democratic,Susan Kane,144
Ocean,Lakehurst Boro,General Assembly,10,Democratic,Amber Gesslein,127
Ocean,Lavallette Boro,General Assembly,10,Republican,Dave Wolfe,651
Ocean,Lavallette Boro,General Assembly,10,Republican,Gregory P. McGuckin,603
Ocean,Lavallette Boro,General Assembly,10,Democratic,Susan Kane,171
Ocean,Lavallette Boro,General Assembly,10,Democratic,Amber Gesslein,161
Ocean,Manchester Twp.,General Assembly,10,Republican,Dave Wolfe,10302
Ocean,Manchester Twp.,General Assembly,10,Republican,Gregory P. McGuckin,10007
Ocean,Manchester Twp.,General Assembly,10,Democratic,Susan Kane,4631
Ocean,Manchester Twp.,General Assembly,10,Democratic,Amber Gesslein,4340
Ocean,Mantoloking Boro,General Assembly,10,Republican,Dave Wolfe,133
Ocean,Mantoloking Boro,General Assembly,10,Republican,Gregory P. McGuckin,132
Ocean,Mantoloking Boro,General Assembly,10,Democratic,Susan Kane,22
Ocean,Mantoloking Boro,General Assembly,10,Democratic,Amber Gesslein,17
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Republican,Dave Wolfe,1173
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Republican,Gregory P. McGuckin,1112
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Democratic,Susan Kane,494
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Democratic,Amber Gesslein,486
Ocean,Seaside Heights Boro,General Assembly,10,Republican,Dave Wolfe,213
Ocean,Seaside Heights Boro,General Assembly,10,Republican,Gregory P. McGuckin,201
Ocean,Seaside Heights Boro,General Assembly,10,Democratic,Susan Kane,74
Ocean,Seaside Heights Boro,General Assembly,10,Democratic,Amber Gesslein,67
Ocean,Toms River Twp.,General Assembly,10,Republican,Dave Wolfe,16788
Ocean,Toms River Twp.,General Assembly,10,Republican,Gregory P. McGuckin,16217
Ocean,Toms River Twp.,General Assembly,10,Democratic,Susan Kane,7396
Ocean,Toms River Twp.,General Assembly,10,Democratic,Amber Gesslein,7104
Monmouth,Allenhurst Boro,General Assembly,11,Republican,Mary Pat Angelini,136
Monmouth,Allenhurst Boro,General Assembly,11,Republican,Caroline Casagrande,132
Monmouth,Allenhurst Boro,General Assembly,11,Democratic,Edward Zipprich,34
Monmouth,Allenhurst Boro,General Assembly,11,Democratic,Kevin McMillan,34
Monmouth,Asbury Park City,General Assembly,11,Republican,Mary Pat Angelini,511
Monmouth,Asbury Park City,General Assembly,11,Republican,Caroline Casagrande,419
Monmouth,Asbury Park City,General Assembly,11,Democratic,Edward Zipprich,1350
Monmouth,Asbury Park City,General Assembly,11,Democratic,Kevin McMillan,1443
Monmouth,Colts Neck Twp.,General Assembly,11,Republican,Mary Pat Angelini,2358
Monmouth,Colts Neck Twp.,General Assembly,11,Republican,Caroline Casagrande,2407
Monmouth,Colts Neck Twp.,General Assembly,11,Democratic,Edward Zipprich,529
Monmouth,Colts Neck Twp.,General Assembly,11,Democratic,Kevin McMillan,523
Monmouth,Deal Boro,General Assembly,11,Republican,Mary Pat Angelini,100
Monmouth,Deal Boro,General Assembly,11,Republican,Caroline Casagrande,96
Monmouth,Deal Boro,General Assembly,11,Democratic,Edward Zipprich,40
Monmouth,Deal Boro,General Assembly,11,Democratic,Kevin McMillan,41
Monmouth,Eatontown Boro,General Assembly,11,Republican,Mary Pat Angelini,1755
Monmouth,Eatontown Boro,General Assembly,11,Republican,Caroline Casagrande,1708
Monmouth,Eatontown Boro,General Assembly,11,Democratic,Edward Zipprich,1058
Monmouth,Eatontown Boro,General Assembly,11,Democratic,Kevin McMillan,1078
Monmouth,Freehold Boro,General Assembly,11,Republican,Mary Pat Angelini,992
Monmouth,Freehold Boro,General Assembly,11,Republican,Caroline Casagrande,1006
Monmouth,Freehold Boro,General Assembly,11,Democratic,Edward Zipprich,866
Monmouth,Freehold Boro,General Assembly,11,Democratic,Kevin McMillan,869
Monmouth,Freehold Twp.,General Assembly,11,Republican,Mary Pat Angelini,6018
Monmouth,Freehold Twp.,General Assembly,11,Republican,Caroline Casagrande,5926
Monmouth,Freehold Twp.,General Assembly,11,Democratic,Edward Zipprich,2887
Monmouth,Freehold Twp.,General Assembly,11,Democratic,Kevin McMillan,2925
Monmouth,Interlaken Boro,General Assembly,11,Republican,Mary Pat Angelini,346
Monmouth,Interlaken Boro,General Assembly,11,Republican,Caroline Casagrande,319
Monmouth,Interlaken Boro,General Assembly,11,Democratic,Edward Zipprich,128
Monmouth,Interlaken Boro,General Assembly,11,Democratic,Kevin McMillan,133
Monmouth,Loch Arbour Village,General Assembly,11,Republican,Mary Pat Angelini,50
Monmouth,Loch Arbour Village,General Assembly,11,Republican,Caroline Casagrande,51
Monmouth,Loch Arbour Village,General Assembly,11,Democratic,Edward Zipprich,30
Monmouth,Loch Arbour Village,General Assembly,11,Democratic,Kevin McMillan,28
Monmouth,Long Branch City,General Assembly,11,Republican,Mary Pat Angelini,2095
Monmouth,Long Branch City,General Assembly,11,Republican,Caroline Casagrande,1993
Monmouth,Long Branch City,General Assembly,11,Democratic,Edward Zipprich,1902
Monmouth,Long Branch City,General Assembly,11,Democratic,Kevin McMillan,1929
Monmouth,Neptune City Boro,General Assembly,11,Republican,Mary Pat Angelini,769
Monmouth,Neptune City Boro,General Assembly,11,Republican,Caroline Casagrande,730
Monmouth,Neptune City Boro,General Assembly,11,Democratic,Edward Zipprich,438
Monmouth,Neptune City Boro,General Assembly,11,Democratic,Kevin McMillan,457
