county,precinct,office,district,candidate,party,votes,election_day,mail,military,provisional,emergency
Sussex,0009 HAMBURG BORO,U.S. Senate,,Over Votes,,1,0,0,0,1,0
Sussex,0009 HAMBURG BORO,U.S. Senate,,Under Votes,,50,0,45,0,5,0
Sussex,0009 HAMBURG BORO,U.S. House,5,Josh Gottheimer,DEM,774,0,743,1,30,0
Sussex,0009 HAMBURG BORO,U.S. House,5,Frank T. Pallotta,REP,1000,0,953,0,47,0
Sussex,0009 HAMBURG BORO,U.S. House,5,Louis A. Vellucci,AV,30,0,27,0,3,0
Sussex,0009 HAMBURG BORO,U.S. House,5,Write-ins,,5,0,5,0,0,0
Sussex,0009 HAMBURG BORO,U.S. House,5,Over Votes,,4,0,3,0,1,0
Sussex,0009 HAMBURG BORO,U.S. House,5,Under Votes,,58,0,52,0,6,0
Sussex,0009 HAMBURG BORO,FREEHOLDER,,Robert J. Slockbower,DEM,694,0,663,1,30,0
Sussex,0009 HAMBURG BORO,FREEHOLDER,,Herbert J. Yardley,REP,1050,0,1000,0,50,0
Sussex,0009 HAMBURG BORO,FREEHOLDER,,Write-ins,,6,0,6,0,0,0
Sussex,0009 HAMBURG BORO,FREEHOLDER,,Over Votes,,4,0,3,0,1,0
Sussex,0009 HAMBURG BORO,FREEHOLDER,,Under Votes,,117,0,111,0,6,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO COUNCIL,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO COUNCIL,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO COUNCIL,,Joyce N. Oehler,REP,1255,0,1197,1,57,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO COUNCIL,,Richard Krasnomowitz,REP,1132,0,1087,1,44,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO COUNCIL,,Write-ins,,78,0,74,0,4,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO COUNCIL,,Over Votes,,0,0,0,0,0,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO COUNCIL,,Under Votes,,1277,0,1208,0,69,0
Sussex,0009 HAMBURG BORO,WALLKILL VLY/HAMBURG REGIONAL BOE,,Virginia Jones,,1358,0,1295,1,62,0
Sussex,0009 HAMBURG BORO,WALLKILL VLY/HAMBURG REGIONAL BOE,,Write-ins,,41,0,38,0,3,0
Sussex,0009 HAMBURG BORO,WALLKILL VLY/HAMBURG REGIONAL BOE,,Over Votes,,1,0,1,0,0,0
Sussex,0009 HAMBURG BORO,WALLKILL VLY/HAMBURG REGIONAL BOE,,Under Votes,,471,0,449,0,22,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 3YR,,Robert Jones,,1224,0,1174,1,49,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 3YR,,David Dreifus,,1166,0,1124,1,41,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 3YR,,Tricia Schels,,1208,0,1157,1,50,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 3YR,,Write-ins,,51,0,47,0,4,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 3YR,,Over Votes,,6,0,6,0,0,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 3YR,,Under Votes,,1958,0,1841,0,117,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 2YR,,Brianne Perrotto-Zicarelli,,1314,0,1253,1,60,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 2YR,,Write-ins,,27,0,25,0,2,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 2YR,,Over Votes,,0,0,0,0,0,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 2YR,,Under Votes,,530,0,505,0,25,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 1YR,,Francis Brunke,,1282,0,1224,1,57,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 1YR,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 1YR,,Write-ins,,102,0,96,0,6,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 1YR,,Over Votes,,0,0,0,0,0,0
Sussex,0009 HAMBURG BORO,HAMBURG BORO BOE MEMBER 1YR,,Under Votes,,2358,0,2246,1,111,0
Sussex,0009 HAMBURG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,1260,0,1198,1,61,0
Sussex,0009 HAMBURG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,558,0,541,0,17,0
Sussex,0009 HAMBURG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,1,0,1,0,0,0
Sussex,0009 HAMBURG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,52,0,43,0,9,0
Sussex,0009 HAMBURG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,1414,0,1347,1,66,0
Sussex,0009 HAMBURG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,381,0,369,0,12,0
Sussex,0009 HAMBURG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,3,0,3,0,0,0
Sussex,0009 HAMBURG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,73,0,64,0,9,0
Sussex,0009 HAMBURG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,954,0,914,0,40,0
Sussex,0009 HAMBURG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,774,0,740,1,33,0
Sussex,0009 HAMBURG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,0,0,0,0,0,0
Sussex,0009 HAMBURG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,143,0,129,0,14,0
Sussex,0010 HAMPTON TWP,Registered Voters,,,,4085,,,,,
Sussex,0010 HAMPTON TWP,Ballots Cast,,,,3247,0,3174,4,69,0
Sussex,0010 HAMPTON TWP,President,,Biden / Harris,DEM,1192,0,1169,2,21,0
Sussex,0010 HAMPTON TWP,President,,Trump / Pence,REP,1982,0,1935,2,45,0
Sussex,0010 HAMPTON TWP,President,,La Riva / Freeman,SAL,3,0,3,0,0,0
Sussex,0010 HAMPTON TWP,President,,Blankenship / Mohr,CST,2,0,1,0,1,0
Sussex,0010 HAMPTON TWP,President,,Jorgensen / Cohen,LIB,32,0,31,0,1,0
Sussex,0010 HAMPTON TWP,President,,Hammons / Bodenstab,UPA,1,0,0,0,1,0
Sussex,0010 HAMPTON TWP,President,,Hawkins / Walker,GRN,10,0,10,0,0,0
Sussex,0010 HAMPTON TWP,President,,De La Fuente / Richardson,ALL,2,0,2,0,0,0
Sussex,0010 HAMPTON TWP,President,,Write-ins,,10,0,10,0,0,0
Sussex,0010 HAMPTON TWP,President,,Over Votes,,4,0,4,0,0,0
Sussex,0010 HAMPTON TWP,President,,Under Votes,,9,0,9,0,0,0
Sussex,0010 HAMPTON TWP,U.S. Senate,,Cory Booker,DEM,1192,0,1166,2,24,0
Sussex,0010 HAMPTON TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,1884,0,1842,2,40,0
Sussex,0010 HAMPTON TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,51,0,49,0,2,0
Sussex,0010 HAMPTON TWP,U.S. Senate,,Veronica Fernandez,OBF,11,0,11,0,0,0
Sussex,0010 HAMPTON TWP,U.S. Senate,,Daniel Burke,LWR,11,0,11,0,0,0
Sussex,0010 HAMPTON TWP,U.S. Senate,,Write-ins,,7,0,6,0,1,0
Sussex,0010 HAMPTON TWP,U.S. Senate,,Over Votes,,6,0,6,0,0,0
Sussex,0010 HAMPTON TWP,U.S. Senate,,Under Votes,,85,0,83,0,2,0
Sussex,0010 HAMPTON TWP,U.S. House,5,Josh Gottheimer,DEM,1242,0,1212,2,28,0
Sussex,0010 HAMPTON TWP,U.S. House,5,Frank T. Pallotta,REP,1877,0,1837,2,38,0
Sussex,0010 HAMPTON TWP,U.S. House,5,Louis A. Vellucci,AV,44,0,41,0,3,0
Sussex,0010 HAMPTON TWP,U.S. House,5,Write-ins,,4,0,4,0,0,0
Sussex,0010 HAMPTON TWP,U.S. House,5,Over Votes,,2,0,2,0,0,0
Sussex,0010 HAMPTON TWP,U.S. House,5,Under Votes,,78,0,78,0,0,0
Sussex,0010 HAMPTON TWP,FREEHOLDER,,Robert J. Slockbower,DEM,1060,0,1035,1,24,0
Sussex,0010 HAMPTON TWP,FREEHOLDER,,Herbert J. Yardley,REP,2008,0,1964,2,42,0
Sussex,0010 HAMPTON TWP,FREEHOLDER,,Write-ins,,6,0,5,0,1,0
Sussex,0010 HAMPTON TWP,FREEHOLDER,,Over Votes,,4,0,4,0,0,0
Sussex,0010 HAMPTON TWP,FREEHOLDER,,Under Votes,,169,0,166,1,2,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP COMMITTEE,,David de Wit,DEM,964,0,944,0,20,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP COMMITTEE,,Dennis Augustus,DEM,878,0,865,0,13,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP COMMITTEE,,Philip Yetter,REP,1975,0,1933,3,39,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP COMMITTEE,,David Hansen,REP,1744,0,1713,3,28,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP COMMITTEE,,Write-ins,,68,0,66,0,2,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP COMMITTEE,,Over Votes,,8,0,8,0,0,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP COMMITTEE,,Under Votes,,857,0,819,2,36,0
Sussex,0010 HAMPTON TWP,KITTATINNY/HAMPTON REGIONAL HS BOE 3YR,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0010 HAMPTON TWP,KITTATINNY/HAMPTON REGIONAL HS BOE 3YR,,Write-ins,,261,0,254,0,7,0
Sussex,0010 HAMPTON TWP,KITTATINNY/HAMPTON REGIONAL HS BOE 3YR,,Over Votes,,0,0,0,0,0,0
Sussex,0010 HAMPTON TWP,KITTATINNY/HAMPTON REGIONAL HS BOE 3YR,,Under Votes,,2986,0,2920,4,62,0
Sussex,0010 HAMPTON TWP,KITTATINNY/HAMPTON REGIONAL HS BOE 1YR,,Debra C. Cook,,1952,0,1905,1,46,0
Sussex,0010 HAMPTON TWP,KITTATINNY/HAMPTON REGIONAL HS BOE 1YR,,Write-ins,,70,0,69,0,1,0
Sussex,0010 HAMPTON TWP,KITTATINNY/HAMPTON REGIONAL HS BOE 1YR,,Over Votes,,2,0,2,0,0,0
Sussex,0010 HAMPTON TWP,KITTATINNY/HAMPTON REGIONAL HS BOE 1YR,,Under Votes,,1223,0,1198,3,22,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP BOE MEMBER,,Joseph A. Santora Jr.,,1847,0,1816,0,31,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP BOE MEMBER,,Eleanor Shaffer,,1830,0,1796,0,34,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP BOE MEMBER,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP BOE MEMBER,,Write-ins,,324,0,316,0,8,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP BOE MEMBER,,Over Votes,,3,0,3,0,0,0
Sussex,0010 HAMPTON TWP,HAMPTON TWP BOE MEMBER,,Under Votes,,5737,0,5591,12,134,0
Sussex,0010 HAMPTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,1989,0,1941,3,45,0
Sussex,0010 HAMPTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,1179,0,1158,0,21,0
Sussex,0010 HAMPTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,2,0,2,0,0,0
Sussex,0010 HAMPTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,77,0,73,1,3,0
Sussex,0010 HAMPTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,2365,0,2310,2,53,0
Sussex,0010 HAMPTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,780,0,770,1,9,0
Sussex,0010 HAMPTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,3,0,3,0,0,0
Sussex,0010 HAMPTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,99,0,91,1,7,0
Sussex,0010 HAMPTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,1575,0,1529,2,44,0
Sussex,0010 HAMPTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,1420,0,1402,0,18,0
Sussex,0010 HAMPTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,1,0,1,0,0,0
Sussex,0010 HAMPTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,251,0,242,2,7,0
Sussex,0011 HARDYSTON TWP,Registered Voters,,,,6752,,,,,
Sussex,0011 HARDYSTON TWP,Ballots Cast,,,,5360,0,5217,4,139,0
Sussex,0011 HARDYSTON TWP,President,,Biden / Harris,DEM,2087,0,2048,0,39,0
Sussex,0011 HARDYSTON TWP,President,,Trump / Pence,REP,3137,0,3037,4,96,0
Sussex,0011 HARDYSTON TWP,President,,La Riva / Freeman,SAL,2,0,2,0,0,0
Sussex,0011 HARDYSTON TWP,President,,Blankenship / Mohr,CST,6,0,6,0,0,0
Sussex,0011 HARDYSTON TWP,President,,Jorgensen / Cohen,LIB,61,0,58,0,3,0
Sussex,0011 HARDYSTON TWP,President,,Hammons / Bodenstab,UPA,4,0,4,0,0,0
Sussex,0011 HARDYSTON TWP,President,,Hawkins / Walker,GRN,17,0,17,0,0,0
Sussex,0011 HARDYSTON TWP,President,,De La Fuente / Richardson,ALL,2,0,2,0,0,0
Sussex,0011 HARDYSTON TWP,President,,Write-ins,,22,0,22,0,0,0
Sussex,0011 HARDYSTON TWP,President,,Over Votes,,3,0,3,0,0,0
Sussex,0011 HARDYSTON TWP,President,,Under Votes,,19,0,18,0,1,0
Sussex,0011 HARDYSTON TWP,U.S. Senate,,Cory Booker,DEM,2061,0,2024,0,37,0
Sussex,0011 HARDYSTON TWP,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,3037,0,2945,4,88,0
Sussex,0011 HARDYSTON TWP,U.S. Senate,,Madelyn R. Hoffman,GRN,95,0,90,0,5,0
Sussex,0011 HARDYSTON TWP,U.S. Senate,,Veronica Fernandez,OBF,24,0,19,0,5,0
Sussex,0011 HARDYSTON TWP,U.S. Senate,,Daniel Burke,LWR,7,0,7,0,0,0
Sussex,0011 HARDYSTON TWP,U.S. Senate,,Write-ins,,10,0,10,0,0,0
Sussex,0011 HARDYSTON TWP,U.S. Senate,,Over Votes,,5,0,5,0,0,0
Sussex,0011 HARDYSTON TWP,U.S. Senate,,Under Votes,,121,0,117,0,4,0
Sussex,0011 HARDYSTON TWP,U.S. House,5,Josh Gottheimer,DEM,2108,0,2072,0,36,0
Sussex,0011 HARDYSTON TWP,U.S. House,5,Frank T. Pallotta,REP,3035,0,2934,3,98,0
Sussex,0011 HARDYSTON TWP,U.S. House,5,Louis A. Vellucci,AV,77,0,73,1,3,0
Sussex,0011 HARDYSTON TWP,U.S. House,5,Write-ins,,5,0,5,0,0,0
Sussex,0011 HARDYSTON TWP,U.S. House,5,Over Votes,,6,0,6,0,0,0
Sussex,0011 HARDYSTON TWP,U.S. House,5,Under Votes,,129,0,127,0,2,0
Sussex,0011 HARDYSTON TWP,FREEHOLDER,,Robert J. Slockbower,DEM,1897,0,1862,0,35,0
Sussex,0011 HARDYSTON TWP,FREEHOLDER,,Herbert J. Yardley,REP,3183,0,3081,4,98,0
Sussex,0011 HARDYSTON TWP,FREEHOLDER,,Write-ins,,21,0,20,0,1,0
Sussex,0011 HARDYSTON TWP,FREEHOLDER,,Over Votes,,7,0,7,0,0,0
Sussex,0011 HARDYSTON TWP,FREEHOLDER,,Under Votes,,252,0,247,0,5,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP COUNCIL,,Edmund Jacobsen,DEM,1580,0,1553,1,26,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP COUNCIL,,Kristy Lavin,DEM,1846,0,1813,1,32,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP COUNCIL,,Frank Cicerale,REP,2763,0,2690,1,72,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP COUNCIL,,Brian J. Kaminski,REP,2776,0,2702,0,74,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP COUNCIL,,Write-ins,,25,0,24,0,1,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP COUNCIL,,Over Votes,,6,0,6,0,0,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP COUNCIL,,Under Votes,,1724,0,1646,5,73,0
Sussex,0011 HARDYSTON TWP,WALLKILL VLY/HARDYSTON REGIONAL HS BOE,,Debra L. Lukacsko,,3846,0,3738,1,107,0
Sussex,0011 HARDYSTON TWP,WALLKILL VLY/HARDYSTON REGIONAL HS BOE,,Write-ins,,115,0,110,0,5,0
Sussex,0011 HARDYSTON TWP,WALLKILL VLY/HARDYSTON REGIONAL HS BOE,,Over Votes,,4,0,4,0,0,0
Sussex,0011 HARDYSTON TWP,WALLKILL VLY/HARDYSTON REGIONAL HS BOE,,Under Votes,,1395,0,1365,3,27,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP BOE MEMBER,,Susan Lucarelli,,3771,0,3660,1,110,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP BOE MEMBER,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP BOE MEMBER,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP BOE MEMBER,,Write-ins,,758,0,747,0,11,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP BOE MEMBER,,Over Votes,,3,0,3,0,0,0
Sussex,0011 HARDYSTON TWP,HARDYSTON TWP BOE MEMBER,,Under Votes,,11548,0,11241,11,296,0
Sussex,0011 HARDYSTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,3383,0,3286,1,96,0
Sussex,0011 HARDYSTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,1850,0,1812,2,36,0
Sussex,0011 HARDYSTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,2,0,2,0,0,0
Sussex,0011 HARDYSTON TWP,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,125,0,117,1,7,0
Sussex,0011 HARDYSTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,4013,0,3898,4,111,0
Sussex,0011 HARDYSTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,1161,0,1142,0,19,0
Sussex,0011 HARDYSTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,5,0,5,0,0,0
Sussex,0011 HARDYSTON TWP,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,181,0,172,0,9,0
Sussex,0011 HARDYSTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,2713,0,2649,1,63,0
Sussex,0011 HARDYSTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,2246,0,2184,3,59,0
Sussex,0011 HARDYSTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,5,0,5,0,0,0
Sussex,0011 HARDYSTON TWP,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,396,0,379,0,17,0
Sussex,0012 HOPATCONG BORO,Registered Voters,,,,11230,,,,,
Sussex,0012 HOPATCONG BORO,Ballots Cast,,,,8478,0,8199,6,273,0
Sussex,0012 HOPATCONG BORO,President,,Biden / Harris,DEM,3458,0,3365,2,91,0
Sussex,0012 HOPATCONG BORO,President,,Trump / Pence,REP,4775,0,4605,1,169,0
Sussex,0012 HOPATCONG BORO,President,,La Riva / Freeman,SAL,4,0,4,0,0,0
Sussex,0012 HOPATCONG BORO,President,,Blankenship / Mohr,CST,9,0,7,0,2,0
Sussex,0012 HOPATCONG BORO,President,,Jorgensen / Cohen,LIB,113,0,105,2,6,0
Sussex,0012 HOPATCONG BORO,President,,Hammons / Bodenstab,UPA,7,0,7,0,0,0
Sussex,0012 HOPATCONG BORO,President,,Hawkins / Walker,GRN,43,0,42,0,1,0
Sussex,0012 HOPATCONG BORO,President,,De La Fuente / Richardson,ALL,4,0,4,0,0,0
Sussex,0012 HOPATCONG BORO,President,,Write-ins,,25,0,23,1,1,0
Sussex,0012 HOPATCONG BORO,President,,Over Votes,,10,0,9,0,1,0
Sussex,0012 HOPATCONG BORO,President,,Under Votes,,30,0,28,0,2,0
Sussex,0012 HOPATCONG BORO,U.S. Senate,,Cory Booker,DEM,3413,0,3324,3,86,0
Sussex,0012 HOPATCONG BORO,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,4509,0,4347,3,159,0
Sussex,0012 HOPATCONG BORO,U.S. Senate,,Madelyn R. Hoffman,GRN,164,0,152,0,12,0
Sussex,0012 HOPATCONG BORO,U.S. Senate,,Veronica Fernandez,OBF,74,0,74,0,0,0
Sussex,0012 HOPATCONG BORO,U.S. Senate,,Daniel Burke,LWR,32,0,29,0,3,0
Sussex,0012 HOPATCONG BORO,U.S. Senate,,Write-ins,,27,0,27,0,0,0
Sussex,0012 HOPATCONG BORO,U.S. Senate,,Over Votes,,19,0,19,0,0,0
Sussex,0012 HOPATCONG BORO,U.S. Senate,,Under Votes,,240,0,227,0,13,0
Sussex,0012 HOPATCONG BORO,U.S. House,11,Mikie Sherrill,DEM,3536,0,3436,3,97,0
Sussex,0012 HOPATCONG BORO,U.S. House,11,Rosemary Becchi,REP,4679,0,4514,3,162,0
Sussex,0012 HOPATCONG BORO,U.S. House,11,Write-ins,,18,0,18,0,0,0
Sussex,0012 HOPATCONG BORO,U.S. House,11,Over Votes,,12,0,12,0,0,0
Sussex,0012 HOPATCONG BORO,U.S. House,11,Under Votes,,233,0,219,0,14,0
Sussex,0012 HOPATCONG BORO,FREEHOLDER,,Robert J. Slockbower,DEM,3135,0,3047,3,85,0
Sussex,0012 HOPATCONG BORO,FREEHOLDER,,Herbert J. Yardley,REP,4772,0,4603,3,166,0
Sussex,0012 HOPATCONG BORO,FREEHOLDER,,Write-ins,,35,0,34,0,1,0
Sussex,0012 HOPATCONG BORO,FREEHOLDER,,Over Votes,,9,0,9,0,0,0
Sussex,0012 HOPATCONG BORO,FREEHOLDER,,Under Votes,,527,0,506,0,21,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO COUNCIL,,Mara Modes,DEM,3277,0,3183,3,91,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO COUNCIL,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO COUNCIL,,Richard Schindelar,REP,4500,0,4365,4,131,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO COUNCIL,,John Young,REP,4638,0,4498,2,138,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO COUNCIL,,Write-ins,,253,0,247,0,6,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO COUNCIL,,Over Votes,,14,0,14,0,0,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO COUNCIL,,Under Votes,,4274,0,4091,3,180,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO BOE MEMBER,,Sarah Schindelar,,5606,0,5403,6,197,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO BOE MEMBER,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO BOE MEMBER,,NO CANDIDATE FILED,,0,0,0,0,0,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO BOE MEMBER,,Write-ins,,2167,0,2139,0,28,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO BOE MEMBER,,Over Votes,,9,0,9,0,0,0
Sussex,0012 HOPATCONG BORO,HOPATCONG BORO BOE MEMBER,,Under Votes,,17652,0,17046,12,594,0
Sussex,0012 HOPATCONG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,YES,,5950,0,5739,5,206,0
Sussex,0012 HOPATCONG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,NO,,2406,0,2344,1,61,0
Sussex,0012 HOPATCONG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Over Votes,,2,0,2,0,0,0
Sussex,0012 HOPATCONG BORO,AMENDMENT TO LEGALIZE MARIJUANA,,Under Votes,,120,0,114,0,6,0
Sussex,0012 HOPATCONG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,YES,,6336,0,6127,5,204,0
Sussex,0012 HOPATCONG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,NO,,1883,0,1824,1,58,0
Sussex,0012 HOPATCONG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Over Votes,,7,0,6,0,1,0
Sussex,0012 HOPATCONG BORO,AMENDMENT FOR PROPERTY TAX DEDUCTION,,Under Votes,,252,0,242,0,10,0
Sussex,0012 HOPATCONG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,YES,,4164,0,4025,4,135,0
Sussex,0012 HOPATCONG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,NO,,3742,0,3627,2,113,0
Sussex,0012 HOPATCONG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Over Votes,,2,0,1,0,1,0
Sussex,0012 HOPATCONG BORO,AMENDMENT TO CHANGE LEGISLATIVE REDISTRICTING SCHEDULE,,Under Votes,,570,0,546,0,24,0
Sussex,0013 LAFAYETTE TWP,Registered Voters,,,,1962,,,,,
Sussex,0013 LAFAYETTE TWP,Ballots Cast,,,,1594,0,1551,1,42,0
Sussex,0013 LAFAYETTE TWP,President,,Biden / Harris,DEM,509,0,497,0,12,0
Sussex,0013 LAFAYETTE TWP,President,,Trump / Pence,REP,1024,0,996,0,28,0
Sussex,0013 LAFAYETTE TWP,President,,La Riva / Freeman,SAL,0,0,0,0,0,0
Sussex,0013 LAFAYETTE TWP,President,,Blankenship / Mohr,CST,2,0,2,0,0,0
Sussex,0013 LAFAYETTE TWP,President,,Jorgensen / Cohen,LIB,29,0,26,1,2,0
Sussex,0013 LAFAYETTE TWP,President,,Hammons / Bodenstab,UPA,2,0,2,0,0,0
Sussex,0013 LAFAYETTE TWP,President,,Hawkins / Walker,GRN,10,0,10,0,0,0
Sussex,0013 LAFAYETTE TWP,President,,De La Fuente / Richardson,ALL,1,0,1,0,0,0
Sussex,0013 LAFAYETTE TWP,President,,Write-ins,,5,0,5,0,0,0
Sussex,0013 LAFAYETTE TWP,President,,Over Votes,,2,0,2,0,0,0
Sussex,0013 LAFAYETTE TWP,President,,Under Votes,,10,0,10,0,0,0
