county,municipality,office,district,party,candidate,votes
Middlesex,Vote By Mail,State Senate,17,Republican,Jordan Rickards,211
Middlesex,Provisional Ballots,State Senate,17,Democratic,Bob Smith,56
Middlesex,Provisional Ballots,State Senate,17,Republican,Jordan Rickards,14
Somerset,Franklin Twp.,State Senate,17,Democratic,Bob Smith,5596
Somerset,Franklin Twp.,State Senate,17,Republican,Jordan Rickards,3473
Somerset,Vote By Mail,State Senate,17,Democratic,Bob Smith,335
Somerset,Vote By Mail,State Senate,17,Republican,Jordan Rickards,235
Somerset,Provisional Ballots,State Senate,17,Democratic,Bob Smith,18
Somerset,Provisional Ballots,State Senate,17,Republican,Jordan Rickards,16
Middlesex,East Brunswick Twp.,State Senate,18,Democratic,Barbara Buono,3702
Middlesex,East Brunswick Twp.,State Senate,18,Republican,Gloria S. Dittman,3217
Middlesex,Edison Twp.,State Senate,18,Democratic,Barbara Buono,6721
Middlesex,Edison Twp.,State Senate,18,Republican,Gloria S. Dittman,4180
Middlesex,Helmetta Boro,State Senate,18,Democratic,Barbara Buono,172
Middlesex,Helmetta Boro,State Senate,18,Republican,Gloria S. Dittman,167
Middlesex,Highland Park Boro,State Senate,18,Democratic,Barbara Buono,1932
Middlesex,Highland Park Boro,State Senate,18,Republican,Gloria S. Dittman,472
Middlesex,Metuchen Boro,State Senate,18,Democratic,Barbara Buono,2181
Middlesex,Metuchen Boro,State Senate,18,Republican,Gloria S. Dittman,1120
Middlesex,South Plainfield Boro,State Senate,18,Democratic,Barbara Buono,2367
Middlesex,South Plainfield Boro,State Senate,18,Republican,Gloria S. Dittman,2050
Middlesex,South River Boro,State Senate,18,Democratic,Barbara Buono,1348
Middlesex,South River Boro,State Senate,18,Republican,Gloria S. Dittman,1148
Middlesex,Vote By Mail,State Senate,18,Democratic,Barbara Buono,1139
Middlesex,Vote By Mail,State Senate,18,Republican,Gloria S. Dittman,659
Middlesex,Provisional Ballots,State Senate,18,Democratic,Barbara Buono,69
Middlesex,Provisional Ballots,State Senate,18,Republican,Gloria S. Dittman,29
Middlesex,Carteret Boro,State Senate,19,Democratic,Joseph F. Vitale,1927
Middlesex,Carteret Boro,State Senate,19,Republican,"Paul Lund, Jr.",650
Middlesex,Perth Amboy City,State Senate,19,Democratic,Joseph F. Vitale,1853
Middlesex,Perth Amboy City,State Senate,19,Republican,"Paul Lund, Jr.",586
Middlesex,Sayreville Boro,State Senate,19,Democratic,Joseph F. Vitale,3957
Middlesex,Sayreville Boro,State Senate,19,Republican,"Paul Lund, Jr.",2917
Middlesex,South Amboy City,State Senate,19,Democratic,Joseph F. Vitale,667
Middlesex,South Amboy City,State Senate,19,Republican,"Paul Lund, Jr.",405
Middlesex,Woodbridge Twp.,State Senate,19,Democratic,Joseph F. Vitale,9283
Middlesex,Woodbridge Twp.,State Senate,19,Republican,"Paul Lund, Jr.",4266
Middlesex,Vote By Mail,State Senate,19,Democratic,Joseph F. Vitale,859
Middlesex,Vote By Mail,State Senate,19,Republican,"Paul Lund, Jr.",388
Middlesex,Provisionals Ballots,State Senate,19,Democratic,Joseph F. Vitale,77
Middlesex,Provisionals Ballots,State Senate,19,Republican,"Paul Lund, Jr.",20
Union,Elizabeth City,State Senate,20,Democratic,Raymond J. Lesniak,4463
Union,Elizabeth City,State Senate,20,Republican,Helen S. Rosales,1271
Union,Hillside Twp.,State Senate,20,Democratic,Raymond J. Lesniak,2341
Union,Hillside Twp.,State Senate,20,Republican,Helen S. Rosales,612
Union,Roselle Boro,State Senate,20,Democratic,Raymond J. Lesniak,1774
Union,Roselle Boro,State Senate,20,Republican,Helen S. Rosales,329
Union,Union Twp.,State Senate,20,Democratic,Raymond J. Lesniak,3932
Union,Union Twp.,State Senate,20,Republican,Helen S. Rosales,1840
Union,Vote By Mail,State Senate,20,Democratic,Raymond J. Lesniak,0
Union,Vote By Mail,State Senate,20,Republican,Helen S. Rosales,0
Union,Provisionals Ballots,State Senate,20,Democratic,Raymond J. Lesniak,0
Union,Provisionals Ballots,State Senate,20,Republican,Helen S. Rosales,0
Morris,Chatham Boro,State Senate,21,Republican,"Thomas H. Kean, Jr.",1429
Morris,Chatham Boro,State Senate,21,Democratic,Paul Swanicke,602
Morris,Long Hill Twp.,State Senate,21,Republican,"Thomas H. Kean, Jr.",1092
Morris,Long Hill Twp.,State Senate,21,Democratic,Paul Swanicke,406
Morris,Vote By Mail,State Senate,21,Republican,"Thomas H. Kean, Jr.",0
Morris,Vote By Mail,State Senate,21,Democratic,Paul Swanicke,0
Morris,Provisional Ballots,State Senate,21,Republican,"Thomas H. Kean, Jr.",0
Morris,Provisional Ballots,State Senate,21,Democratic,Paul Swanicke,0
Somerset,Bernards Twp.,State Senate,21,Republican,"Thomas H. Kean, Jr.",3239
Somerset,Bernards Twp.,State Senate,21,Democratic,Paul Swanicke,1203
Somerset,Far Hills Boro,State Senate,21,Republican,"Thomas H. Kean, Jr.",141
Somerset,Far Hills Boro,State Senate,21,Democratic,Paul Swanicke,16
Somerset,Warren Twp.,State Senate,21,Republican,"Thomas H. Kean, Jr.",1904
Somerset,Warren Twp.,State Senate,21,Democratic,Paul Swanicke,713
Somerset,Watchung Boro,State Senate,21,Republican,"Thomas H. Kean, Jr.",711
Somerset,Watchung Boro,State Senate,21,Democratic,Paul Swanicke,231
Somerset,Vote By Mail,State Senate,21,Republican,"Thomas H. Kean, Jr.",0
Somerset,Vote By Mail,State Senate,21,Democratic,Paul Swanicke,0
Somerset,Provisional Ballots,State Senate,21,Republican,"Thomas H. Kean, Jr.",0
Somerset,Provisional Ballots,State Senate,21,Democratic,Paul Swanicke,0
Union,Berkeley Heights Twp.,State Senate,21,Republican,"Thomas H. Kean, Jr.",1701
Union,Berkeley Heights Twp.,State Senate,21,Democratic,Paul Swanicke,635
Union,Cranford Twp.,State Senate,21,Republican,"Thomas H. Kean, Jr.",3466
Union,Cranford Twp.,State Senate,21,Democratic,Paul Swanicke,1939
Union,Garwood Boro,State Senate,21,Republican,"Thomas H. Kean, Jr.",537
Union,Garwood Boro,State Senate,21,Democratic,Paul Swanicke,347
Union,Kenilworth Boro,State Senate,21,Republican,"Thomas H. Kean, Jr.",1012
Union,Kenilworth Boro,State Senate,21,Democratic,Paul Swanicke,660
Union,Mountainside Boro,State Senate,21,Republican,"Thomas H. Kean, Jr.",958
Union,Mountainside Boro,State Senate,21,Democratic,Paul Swanicke,313
Union,New Providence Boro,State Senate,21,Republican,"Thomas H. Kean, Jr.",1777
Union,New Providence Boro,State Senate,21,Democratic,Paul Swanicke,657
Union,Roselle Park Boro,State Senate,21,Republican,"Thomas H. Kean, Jr.",924
Union,Roselle Park Boro,State Senate,21,Democratic,Paul Swanicke,696
Union,Springfield Twp.,State Senate,21,Republican,"Thomas H. Kean, Jr.",1805
Union,Springfield Twp.,State Senate,21,Democratic,Paul Swanicke,1199
Union,Summit City,State Senate,21,Republican,"Thomas H. Kean, Jr.",3219
Union,Summit City,State Senate,21,Democratic,Paul Swanicke,1656
Union,Westfield Town,State Senate,21,Republican,"Thomas H. Kean, Jr.",3835
Union,Westfield Town,State Senate,21,Democratic,Paul Swanicke,2078
Union,Vote By Mail,State Senate,21,Republican,"Thomas H. Kean, Jr.",0
Union,Vote By Mail,State Senate,21,Democratic,Paul Swanicke,0
Union,Provisional Ballots,State Senate,21,Republican,"Thomas H. Kean, Jr.",0
Union,Provisional Ballots,State Senate,21,Democratic,Paul Swanicke,0
Middlesex,Dunellen Boro,State Senate,22,Democratic,Nicholas Scutari,278
Middlesex,Dunellen Boro,State Senate,22,Republican,Michael W. Class,388
Middlesex,Middlesex Boro,State Senate,22,Democratic,Nicholas Scutari,1336
Middlesex,Middlesex Boro,State Senate,22,Republican,Michael W. Class,1436
Middlesex,Vote By Mail,State Senate,22,Democratic,Nicholas Scutari,56
Middlesex,Vote By Mail,State Senate,22,Republican,Michael W. Class,37
Middlesex,Provisional Ballots,State Senate,22,Democratic,Nicholas Scutari,1
Middlesex,Provisional Ballots,State Senate,22,Republican,Michael W. Class,0
Somerset,Green Brook Twp.,State Senate,22,Democratic,Nicholas Scutari,491
Somerset,Green Brook Twp.,State Senate,22,Republican,Michael W. Class,708
Somerset,North Plainfield Boro,State Senate,22,Democratic,Nicholas Scutari,930
Somerset,North Plainfield Boro,State Senate,22,Republican,Michael W. Class,721
Somerset,Vote By Mail,State Senate,22,Democratic,Nicholas Scutari,0
Somerset,Vote By Mail,State Senate,22,Republican,Michael W. Class,0
Somerset,Provisional Ballots,State Senate,22,Democratic,Nicholas Scutari,0
Somerset,Provisional Ballots,State Senate,22,Republican,Michael W. Class,0
Union,Clark Twp.,State Senate,22,Democratic,Nicholas Scutari,883
Union,Clark Twp.,State Senate,22,Republican,Michael W. Class,1203
Union,Fanwood Boro,State Senate,22,Democratic,Nicholas Scutari,1172
Union,Fanwood Boro,State Senate,22,Republican,Michael W. Class,917
Union,Linden City,State Senate,22,Democratic,Nicholas Scutari,3733
Union,Linden City,State Senate,22,Republican,Michael W. Class,1251
Union,Plainfield City,State Senate,22,Democratic,Nicholas Scutari,3318
Union,Plainfield City,State Senate,22,Republican,Michael W. Class,570
Union,Rahway City,State Senate,22,Democratic,Nicholas Scutari,1971
Union,Rahway City,State Senate,22,Republican,Michael W. Class,883
Union,Scotch Plains Twp.,State Senate,22,Democratic,Nicholas Scutari,1770
Union,Scotch Plains Twp.,State Senate,22,Republican,Michael W. Class,1815
Union,Winfield Twp.,State Senate,22,Democratic,Nicholas Scutari,165
Union,Winfield Twp.,State Senate,22,Republican,Michael W. Class,95
Union,Vote By Mail,State Senate,22,Democratic,Nicholas Scutari,0
Union,Vote By Mail,State Senate,22,Republican,Michael W. Class,0
Union,Provisional Ballots,State Senate,22,Democratic,Nicholas Scutari,0
Union,Provisional Ballots,State Senate,22,Republican,Michael W. Class,0
Hunterdon,Alexandria Twp.,State Senate,23,Republican,Michael J. Doherty,518
Hunterdon,Alexandria Twp.,State Senate,23,Democratic,"John Graf, Jr.",163
Hunterdon,Alexandria Twp.,State Senate,23,Independent,Daniel Z. Seyler,15
Hunterdon,Bethlehem Twp.,State Senate,23,Republican,Michael J. Doherty,436
Hunterdon,Bethlehem Twp.,State Senate,23,Democratic,"John Graf, Jr.",201
Hunterdon,Bethlehem Twp.,State Senate,23,Independent,Daniel Z. Seyler,17
Hunterdon,Bloomsbury Boro,State Senate,23,Republican,Michael J. Doherty,136
Hunterdon,Bloomsbury Boro,State Senate,23,Democratic,"John Graf, Jr.",60
Hunterdon,Bloomsbury Boro,State Senate,23,Independent,Daniel Z. Seyler,3
Hunterdon,Califon Boro,State Senate,23,Republican,Michael J. Doherty,74
Hunterdon,Califon Boro,State Senate,23,Democratic,"John Graf, Jr.",82
Hunterdon,Califon Boro,State Senate,23,Independent,Daniel Z. Seyler,2
Hunterdon,Clinton Town,State Senate,23,Republican,Michael J. Doherty,401
Hunterdon,Clinton Town,State Senate,23,Democratic,"John Graf, Jr.",250
Hunterdon,Clinton Town,State Senate,23,Independent,Daniel Z. Seyler,12
Hunterdon,Clinton Twp.,State Senate,23,Republican,Michael J. Doherty,1405
Hunterdon,Clinton Twp.,State Senate,23,Democratic,"John Graf, Jr.",642
Hunterdon,Clinton Twp.,State Senate,23,Independent,Daniel Z. Seyler,48
Hunterdon,Franklin Twp.,State Senate,23,Republican,Michael J. Doherty,602
Hunterdon,Franklin Twp.,State Senate,23,Democratic,"John Graf, Jr.",226
Hunterdon,Franklin Twp.,State Senate,23,Independent,Daniel Z. Seyler,11
Hunterdon,Frenchtown Boro,State Senate,23,Republican,Michael J. Doherty,209
Hunterdon,Frenchtown Boro,State Senate,23,Democratic,"John Graf, Jr.",244
Hunterdon,Frenchtown Boro,State Senate,23,Independent,Daniel Z. Seyler,17
Hunterdon,Glen Gardner Boro,State Senate,23,Republican,Michael J. Doherty,139
Hunterdon,Glen Gardner Boro,State Senate,23,Democratic,"John Graf, Jr.",63
Hunterdon,Glen Gardner Boro,State Senate,23,Independent,Daniel Z. Seyler,6
Hunterdon,Hampton Boro,State Senate,23,Republican,Michael J. Doherty,131
Hunterdon,Hampton Boro,State Senate,23,Democratic,"John Graf, Jr.",59
Hunterdon,Hampton Boro,State Senate,23,Independent,Daniel Z. Seyler,8
Hunterdon,High Bridge Boro,State Senate,23,Republican,Michael J. Doherty,303
Hunterdon,High Bridge Boro,State Senate,23,Democratic,"John Graf, Jr.",221
Hunterdon,High Bridge Boro,State Senate,23,Independent,Daniel Z. Seyler,19
Hunterdon,Holland Twp.,State Senate,23,Republican,Michael J. Doherty,457
Hunterdon,Holland Twp.,State Senate,23,Democratic,"John Graf, Jr.",215
Hunterdon,Holland Twp.,State Senate,23,Independent,Daniel Z. Seyler,18
Hunterdon,Kingwood Twp.,State Senate,23,Republican,Michael J. Doherty,365
Hunterdon,Kingwood Twp.,State Senate,23,Democratic,"John Graf, Jr.",160
Hunterdon,Kingwood Twp.,State Senate,23,Independent,Daniel Z. Seyler,22
Hunterdon,Lebanon Boro,State Senate,23,Republican,Michael J. Doherty,189
Hunterdon,Lebanon Boro,State Senate,23,Democratic,"John Graf, Jr.",90
Hunterdon,Lebanon Boro,State Senate,23,Independent,Daniel Z. Seyler,3
Hunterdon,Lebanon Twp.,State Senate,23,Republican,Michael J. Doherty,592
Hunterdon,Lebanon Twp.,State Senate,23,Democratic,"John Graf, Jr.",239
Hunterdon,Lebanon Twp.,State Senate,23,Independent,Daniel Z. Seyler,20
Hunterdon,Milford Boro,State Senate,23,Republican,Michael J. Doherty,101
Hunterdon,Milford Boro,State Senate,23,Democratic,"John Graf, Jr.",78
Hunterdon,Milford Boro,State Senate,23,Independent,Daniel Z. Seyler,4
Hunterdon,Tewksbury Twp.,State Senate,23,Republican,Michael J. Doherty,801
Hunterdon,Tewksbury Twp.,State Senate,23,Democratic,"John Graf, Jr.",333
Hunterdon,Tewksbury Twp.,State Senate,23,Independent,Daniel Z. Seyler,14
Hunterdon,Union Twp.,State Senate,23,Republican,Michael J. Doherty,532
Hunterdon,Union Twp.,State Senate,23,Democratic,"John Graf, Jr.",194
Hunterdon,Union Twp.,State Senate,23,Independent,Daniel Z. Seyler,13
Hunterdon,Vote By Mail,State Senate,23,Republican,Michael J. Doherty,592
Hunterdon,Vote By Mail,State Senate,23,Democratic,"John Graf, Jr.",264
Hunterdon,Vote By Mail,State Senate,23,Independent,Daniel Z. Seyler,32
Hunterdon,Provisional Ballots,State Senate,23,Republican,Michael J. Doherty,27
Hunterdon,Provisional Ballots,State Senate,23,Democratic,"John Graf, Jr.",17
Hunterdon,Provisional Ballots,State Senate,23,Independent,Daniel Z. Seyler,1
Somerset,Bedminister Twp.,State Senate,23,Republican,Michael J. Doherty,882
Somerset,Bedminister Twp.,State Senate,23,Democratic,"John Graf, Jr.",635
Somerset,Bedminister Twp.,State Senate,23,Independent,Daniel Z. Seyler,14
Somerset,Bound Brook Boro,State Senate,23,Republican,Michael J. Doherty,793
Somerset,Bound Brook Boro,State Senate,23,Democratic,"John Graf, Jr.",662
Somerset,Bound Brook Boro,State Senate,23,Independent,Daniel Z. Seyler,22
Somerset,Bridgewater Twp.,State Senate,23,Republican,Michael J. Doherty,4754
Somerset,Bridgewater Twp.,State Senate,23,Democratic,"John Graf, Jr.",3039
Somerset,Bridgewater Twp.,State Senate,23,Independent,Daniel Z. Seyler,244
Somerset,Peapack & Gladstone Boro,State Senate,23,Republican,Michael J. Doherty,400
Somerset,Peapack & Gladstone Boro,State Senate,23,Democratic,"John Graf, Jr.",145
Somerset,Peapack & Gladstone Boro,State Senate,23,Independent,Daniel Z. Seyler,15
Somerset,Raritan Boro,State Senate,23,Republican,Michael J. Doherty,785
Somerset,Raritan Boro,State Senate,23,Democratic,"John Graf, Jr.",606
Somerset,Raritan Boro,State Senate,23,Independent,Daniel Z. Seyler,15
Somerset,South Bound Brook Boro,State Senate,23,Republican,Michael J. Doherty,365
Somerset,South Bound Brook Boro,State Senate,23,Democratic,"John Graf, Jr.",334
Somerset,South Bound Brook Boro,State Senate,23,Independent,Daniel Z. Seyler,13
Somerset,Vote By Mail,State Senate,23,Republican,Michael J. Doherty,0
Somerset,Vote By Mail,State Senate,23,Democratic,"John Graf, Jr.",0
Somerset,Vote By Mail,State Senate,23,Independent,Daniel Z. Seyler,0
Somerset,Provisional Ballots,State Senate,23,Republican,Michael J. Doherty,0
Somerset,Provisional Ballots,State Senate,23,Democratic,"John Graf, Jr.",0
Somerset,Provisional Ballots,State Senate,23,Independent,Daniel Z. Seyler,0
Warren,Alpha Boro,State Senate,23,Republican,Michael J. Doherty,251
Warren,Alpha Boro,State Senate,23,Democratic,"John Graf, Jr.",228
Warren,Alpha Boro,State Senate,23,Independent,Daniel Z. Seyler,21
Warren,Franklin Twp.,State Senate,23,Republican,Michael J. Doherty,277
Warren,Franklin Twp.,State Senate,23,Democratic,"John Graf, Jr.",121
Warren,Franklin Twp.,State Senate,23,Independent,Daniel Z. Seyler,20
Warren,Greenwich Twp.,State Senate,23,Republican,Michael J. Doherty,529
Warren,Greenwich Twp.,State Senate,23,Democratic,"John Graf, Jr.",219
Warren,Greenwich Twp.,State Senate,23,Independent,Daniel Z. Seyler,29
Warren,Hackettstown Town,State Senate,23,Republican,Michael J. Doherty,975
Warren,Hackettstown Town,State Senate,23,Democratic,"John Graf, Jr.",467
Warren,Hackettstown Town,State Senate,23,Independent,Daniel Z. Seyler,33
Warren,Harmony Twp.,State Senate,23,Republican,Michael J. Doherty,197
Warren,Harmony Twp.,State Senate,23,Democratic,"John Graf, Jr.",90
Warren,Harmony Twp.,State Senate,23,Independent,Daniel Z. Seyler,14
Warren,Lopatcong Twp.,State Senate,23,Republican,Michael J. Doherty,599
Warren,Lopatcong Twp.,State Senate,23,Democratic,"John Graf, Jr.",387
Warren,Lopatcong Twp.,State Senate,23,Independent,Daniel Z. Seyler,37
Warren,Mansfield Twp.,State Senate,23,Republican,Michael J. Doherty,574
Warren,Mansfield Twp.,State Senate,23,Democratic,"John Graf, Jr.",221
Warren,Mansfield Twp.,State Senate,23,Independent,Daniel Z. Seyler,29
Warren,Phillipsburg Town,State Senate,23,Republican,Michael J. Doherty,1005
Warren,Phillipsburg Town,State Senate,23,Democratic,"John Graf, Jr.",963
Warren,Phillipsburg Town,State Senate,23,Independent,Daniel Z. Seyler,154
Warren,Pohatcong Twp.,State Senate,23,Republican,Michael J. Doherty,351
Warren,Pohatcong Twp.,State Senate,23,Democratic,"John Graf, Jr.",192
Warren,Pohatcong Twp.,State Senate,23,Independent,Daniel Z. Seyler,25
Warren,Washington Boro,State Senate,23,Republican,Michael J. Doherty,323
Warren,Washington Boro,State Senate,23,Democratic,"John Graf, Jr.",230
Warren,Washington Boro,State Senate,23,Independent,Daniel Z. Seyler,28
Warren,Washington Twp.,State Senate,23,Republican,Michael J. Doherty,526
Warren,Washington Twp.,State Senate,23,Democratic,"John Graf, Jr.",239
Warren,Washington Twp.,State Senate,23,Independent,Daniel Z. Seyler,42
Warren,Vote By Mail,State Senate,23,Republican,Michael J. Doherty,0
Warren,Vote By Mail,State Senate,23,Democratic,"John Graf, Jr.",0
Warren,Vote By Mail,State Senate,23,Independent,Daniel Z. Seyler,0
Warren,Provisional Ballots,State Senate,23,Republican,Michael J. Doherty,0
Warren,Provisional Ballots,State Senate,23,Democratic,"John Graf, Jr.",0
Warren,Provisional Ballots,State Senate,23,Independent,Daniel Z. Seyler,0
Morris,Mount Olive Twp.,State Senate,24,Republican,Steven V. Oroho,2281
Morris,Mount Olive Twp.,State Senate,24,Democratic,Edwin Selby,1138
Morris,Vote By Mail,State Senate,24,Republican,Steven V. Oroho,0
Morris,Vote By Mail,State Senate,24,Democratic,Edwin Selby,0
Morris,Provisional Ballots,State Senate,24,Republican,Steven V. Oroho,0
Morris,Provisional Ballots,State Senate,24,Democratic,Edwin Selby,0
Sussex,Andover Boro,State Senate,24,Republican,Steven V. Oroho,72
Sussex,Andover Boro,State Senate,24,Democratic,Edwin Selby,57
Sussex,Andover Twp.,State Senate,24,Republican,Steven V. Oroho,561
Sussex,Andover Twp.,State Senate,24,Democratic,Edwin Selby,340
Sussex,Branchville Boro,State Senate,24,Republican,Steven V. Oroho,131
Sussex,Branchville Boro,State Senate,24,Democratic,Edwin Selby,62
Sussex,Byram Twp.,State Senate,24,Republican,Steven V. Oroho,1084
Sussex,Byram Twp.,State Senate,24,Democratic,Edwin Selby,566
Sussex,Frankford Twp.,State Senate,24,Republican,Steven V. Oroho,1043
Sussex,Frankford Twp.,State Senate,24,Democratic,Edwin Selby,456
Sussex,Franklin Boro,State Senate,24,Republican,Steven V. Oroho,549
Sussex,Franklin Boro,State Senate,24,Democratic,Edwin Selby,190
Sussex,Fredon Twp.,State Senate,24,Republican,Steven V. Oroho,398
Sussex,Fredon Twp.,State Senate,24,Democratic,Edwin Selby,175
Sussex,Green Twp.,State Senate,24,Republican,Steven V. Oroho,386
Sussex,Green Twp.,State Senate,24,Democratic,Edwin Selby,136
Sussex,Hamburg Boro,State Senate,24,Republican,Steven V. Oroho,284
Sussex,Hamburg Boro,State Senate,24,Democratic,Edwin Selby,172
Sussex,Hampton Twp.,State Senate,24,Republican,Steven V. Oroho,592
Sussex,Hampton Twp.,State Senate,24,Democratic,Edwin Selby,361
Sussex,Hardyston Twp.,State Senate,24,Republican,Steven V. Oroho,810
Sussex,Hardyston Twp.,State Senate,24,Democratic,Edwin Selby,422
Sussex,Hopatcong Boro,State Senate,24,Republican,Steven V. Oroho,1372
Sussex,Hopatcong Boro,State Senate,24,Democratic,Edwin Selby,690
Sussex,Lafayette Twp.,State Senate,24,Republican,Steven V. Oroho,345
Sussex,Lafayette Twp.,State Senate,24,Democratic,Edwin Selby,149
Sussex,Montague Twp.,State Senate,24,Republican,Steven V. Oroho,499
Sussex,Montague Twp.,State Senate,24,Democratic,Edwin Selby,224
Sussex,Newton Town,State Senate,24,Republican,Steven V. Oroho,577
Sussex,Newton Town,State Senate,24,Democratic,Edwin Selby,421
Sussex,Ogdensburg Boro,State Senate,24,Republican,Steven V. Oroho,256
Sussex,Ogdensburg Boro,State Senate,24,Democratic,Edwin Selby,115
Sussex,Sandyston Twp.,State Senate,24,Republican,Steven V. Oroho,236
Sussex,Sandyston Twp.,State Senate,24,Democratic,Edwin Selby,126
Sussex,Sparta Twp.,State Senate,24,Republican,Steven V. Oroho,1964
Sussex,Sparta Twp.,State Senate,24,Democratic,Edwin Selby,1031
Sussex,Stanhope Boro,State Senate,24,Republican,Steven V. Oroho,354
Sussex,Stanhope Boro,State Senate,24,Democratic,Edwin Selby,222
Sussex,Stillwater Twp.,State Senate,24,Republican,Steven V. Oroho,569
Sussex,Stillwater Twp.,State Senate,24,Democratic,Edwin Selby,272
Sussex,Sussex Boro,State Senate,24,Republican,Steven V. Oroho,173
Sussex,Sussex Boro,State Senate,24,Democratic,Edwin Selby,95
Sussex,Vernon Twp.,State Senate,24,Republican,Steven V. Oroho,1772
Sussex,Vernon Twp.,State Senate,24,Democratic,Edwin Selby,1027
Sussex,Walpack Twp.,State Senate,24,Republican,Steven V. Oroho,11
Sussex,Walpack Twp.,State Senate,24,Democratic,Edwin Selby,1
Sussex,Wantage Twp.,State Senate,24,Republican,Steven V. Oroho,1138
Sussex,Wantage Twp.,State Senate,24,Democratic,Edwin Selby,691
Sussex,Vote By Mail,State Senate,24,Republican,Steven V. Oroho,0
Sussex,Vote By Mail,State Senate,24,Democratic,Edwin Selby,0
Sussex,Provisional Ballots,State Senate,24,Republican,Steven V. Oroho,0
Sussex,Provisional Ballots,State Senate,24,Democratic,Edwin Selby,0
Warren,Allamuchy Twp.,State Senate,24,Republican,Steven V. Oroho,398
Warren,Allamuchy Twp.,State Senate,24,Democratic,Edwin Selby,139
Warren,Belvidere Town,State Senate,24,Republican,Steven V. Oroho,322
Warren,Belvidere Town,State Senate,24,Democratic,Edwin Selby,222
Warren,Blairstown Twp.,State Senate,24,Republican,Steven V. Oroho,558
Warren,Blairstown Twp.,State Senate,24,Democratic,Edwin Selby,260
Warren,Frelinghuysen Twp.,State Senate,24,Republican,Steven V. Oroho,247
Warren,Frelinghuysen Twp.,State Senate,24,Democratic,Edwin Selby,103
Warren,Hardwick Twp.,State Senate,24,Republican,Steven V. Oroho,170
Warren,Hardwick Twp.,State Senate,24,Democratic,Edwin Selby,68
Warren,Hope Twp.,State Senate,24,Republican,Steven V. Oroho,179
Warren,Hope Twp.,State Senate,24,Democratic,Edwin Selby,96
Warren,Independence Twp.,State Senate,24,Republican,Steven V. Oroho,392
Warren,Independence Twp.,State Senate,24,Democratic,Edwin Selby,226
Warren,Knowlton Twp.,State Senate,24,Republican,Steven V. Oroho,211
Warren,Knowlton Twp.,State Senate,24,Democratic,Edwin Selby,109
Warren,Liberty Twp.,State Senate,24,Republican,Steven V. Oroho,212
Warren,Liberty Twp.,State Senate,24,Democratic,Edwin Selby,109
Warren,Oxford Twp.,State Senate,24,Republican,Steven V. Oroho,269
Warren,Oxford Twp.,State Senate,24,Democratic,Edwin Selby,149
Warren,White Twp.,State Senate,24,Republican,Steven V. Oroho,629
Warren,White Twp.,State Senate,24,Democratic,Edwin Selby,217
Warren,Vote By Mail,State Senate,24,Republican,Steven V. Oroho,0
Warren,Vote By Mail,State Senate,24,Democratic,Edwin Selby,0
Warren,Provisional Ballots,State Senate,24,Republican,Steven V. Oroho,0
Warren,Provisional Ballots,State Senate,24,Democratic,Edwin Selby,0
Somerset,Bernardsville Boro,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",1112
Somerset,Bernardsville Boro,State Senate,25,Democratic,Rick Thoeni,498
Somerset,Vote By Mail,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",84
Somerset,Vote By Mail,State Senate,25,Democratic,Rick Thoeni,33
Somerset,Provisional Ballots,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",5
Somerset,Provisional Ballots,State Senate,25,Democratic,Rick Thoeni,6
Morris,Boonton Town,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",689
Morris,Boonton Town,State Senate,25,Democratic,Rick Thoeni,404
Morris,Boonton Twp.,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",484
Morris,Boonton Twp.,State Senate,25,Democratic,Rick Thoeni,210
Morris,Chester Boro,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",158
Morris,Chester Boro,State Senate,25,Democratic,Rick Thoeni,66
Morris,Chester Twp.,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",703
Morris,Chester Twp.,State Senate,25,Democratic,Rick Thoeni,258
Morris,Denville Twp.,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",2497
Morris,Denville Twp.,State Senate,25,Democratic,Rick Thoeni,1231
Morris,Dover Town,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",824
Morris,Dover Town,State Senate,25,Democratic,Rick Thoeni,925
Morris,Mendham Boro,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",539
Morris,Mendham Boro,State Senate,25,Democratic,Rick Thoeni,255
Morris,Mendham Twp.,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",629
Morris,Mendham Twp.,State Senate,25,Democratic,Rick Thoeni,268
Morris,Mine Hill Twp.,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",431
Morris,Mine Hill Twp.,State Senate,25,Democratic,Rick Thoeni,213
Morris,Morris Twp.,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",2720
Morris,Morris Twp.,State Senate,25,Democratic,Rick Thoeni,2176
Morris,Morristown Town,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",889
Morris,Morristown Town,State Senate,25,Democratic,Rick Thoeni,1227
Morris,Mount Arlington Boro,State Senate,25,"Republicang""","Anthony ""Tony"" Bucco",508
