county,precinct,office,district,candidate,party,early_voting,election_day,mail,provisional,emergency,federal,votes
Mercer,Princeton 18,President,,Josh Shapiro,,protected,1,0,0,0,0,1
Mercer,Princeton 18,President,,William Cohen,,protected,1,0,0,0,0,1
Mercer,Princeton 19,President,,KAMALA D. HARRIS,,protected,109,186,0,0,0,456
Mercer,Princeton 19,President,,DONALD J. TRUMP,,protected,51,29,0,0,0,156
Mercer,Princeton 19,President,,"ROBERT F. KENNEDY, JR.",,protected,1,0,0,0,0,4
Mercer,Princeton 19,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,1
Mercer,Princeton 19,President,,RANDALL A. TERRY & STEPHEN E. BRODEN,,protected,1,0,0,0,0,1
Mercer,Princeton 19,President,,JILL STEIN,,protected,3,4,0,0,0,15
Mercer,Princeton 19,President,,CHASE OLIVER,,protected,2,2,0,0,0,5
Mercer,Princeton 19,President,,Nikki Haley,,protected,1,0,0,0,0,2
Mercer,Princeton 19,President,,Mitt Romney,,protected,0,0,0,0,0,1
Mercer,Princeton 19,President,,Rashida Tlib,,protected,0,1,0,0,0,1
Mercer,Princeton 19,President,,Andrew Yang,,protected,0,0,0,0,0,1
Mercer,Princeton 19,President,,Edgar Richards,,protected,1,0,0,0,0,1
Mercer,Princeton 20,President,,KAMALA D. HARRIS,,protected,111,227,0,0,0,485
Mercer,Princeton 20,President,,DONALD J. TRUMP,,protected,35,24,0,0,0,103
Mercer,Princeton 20,President,,"ROBERT F. KENNEDY, JR.",,protected,0,0,0,0,0,1
Mercer,Princeton 20,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,0,0,0,0,0,3
Mercer,Princeton 20,President,,JILL STEIN,,protected,1,5,0,0,0,9
Mercer,Princeton 20,President,,CHASE OLIVER,,protected,1,2,0,0,0,3
Mercer,Princeton 20,President,,Cornel West,,protected,1,0,0,0,0,1
Mercer,Princeton 20,President,,Bernie Sanders,,protected,0,0,0,0,0,1
Mercer,Princeton Provisional,President,,KAMALA D. HARRIS,,protected,0,0,320,0,0,320
Mercer,Princeton Provisional,President,,DONALD J. TRUMP,,protected,0,0,83,0,0,83
Mercer,Princeton Provisional,President,,"ROBERT F. KENNEDY, JR.",,protected,0,0,4,0,0,4
Mercer,Princeton Provisional,President,,JILL STEIN,,protected,0,0,10,0,0,10
Mercer,Princeton Provisional,President,,CHASE OLIVER,,protected,0,0,1,0,0,1
Mercer,Princeton Provisional,President,,Rashida Tlib,,protected,0,0,1,0,0,1
Mercer,Princeton Provisional,President,,Kanye West,,protected,0,0,1,0,0,1
Mercer,Princeton Provisional,President,,Jalen Brunson,,protected,0,0,1,0,0,1
Mercer,Robbinsville Twp 1,President,,KAMALA D. HARRIS,,protected,206,152,0,0,0,443
Mercer,Robbinsville Twp 1,President,,DONALD J. TRUMP,,protected,188,72,0,0,0,342
Mercer,Robbinsville Twp 1,President,,RACHELE FRUIT & MARGARET TROWE,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 1,President,,"ROBERT F. KENNEDY, JR.",,protected,5,1,0,0,0,6
Mercer,Robbinsville Twp 1,President,,JILL STEIN,,protected,12,3,0,0,0,15
Mercer,Robbinsville Twp 1,President,,CHASE OLIVER,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 1,President,,Nikki Haley,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 1,President,,Thomas Massie,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 2,President,,KAMALA D. HARRIS,,protected,192,128,0,0,0,386
Mercer,Robbinsville Twp 2,President,,DONALD J. TRUMP,,protected,224,65,0,0,0,377
Mercer,Robbinsville Twp 2,President,,RACHELE FRUIT & MARGARET TROWE,,protected,1,1,0,0,0,2
Mercer,Robbinsville Twp 2,President,,"ROBERT F. KENNEDY, JR.",,protected,6,1,0,0,0,8
Mercer,Robbinsville Twp 2,President,,JILL STEIN,,protected,6,2,0,0,0,10
Mercer,Robbinsville Twp 2,President,,CHASE OLIVER,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 2,President,,Nikki Haley,,protected,0,2,0,0,0,2
Mercer,Robbinsville Twp 2,President,,Josh Shapiro,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 3,President,,KAMALA D. HARRIS,,protected,180,147,0,0,0,421
Mercer,Robbinsville Twp 3,President,,DONALD J. TRUMP,,protected,245,73,0,0,0,424
Mercer,Robbinsville Twp 3,President,,"ROBERT F. KENNEDY, JR.",,protected,2,4,0,0,0,6
Mercer,Robbinsville Twp 3,President,,JILL STEIN,,protected,13,1,0,0,0,14
Mercer,Robbinsville Twp 3,President,,CHASE OLIVER,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 4,President,,KAMALA D. HARRIS,,protected,186,183,0,0,0,473
Mercer,Robbinsville Twp 4,President,,DONALD J. TRUMP,,protected,196,63,0,0,0,346
Mercer,Robbinsville Twp 4,President,,RACHELE FRUIT & MARGARET TROWE,,protected,2,1,0,0,0,3
Mercer,Robbinsville Twp 4,President,,"ROBERT F. KENNEDY, JR.",,protected,6,1,0,0,0,9
Mercer,Robbinsville Twp 4,President,,JILL STEIN,,protected,16,4,0,0,0,21
Mercer,Robbinsville Twp 4,President,,CHASE OLIVER,,protected,4,0,0,0,0,4
Mercer,Robbinsville Twp 4,President,,Nikki Haley,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 4,President,,Dylan Lois,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 5,President,,KAMALA D. HARRIS,,protected,168,107,0,0,0,355
Mercer,Robbinsville Twp 5,President,,DONALD J. TRUMP,,protected,150,55,0,0,0,282
Mercer,Robbinsville Twp 5,President,,"ROBERT F. KENNEDY, JR.",,protected,2,0,0,0,0,2
Mercer,Robbinsville Twp 5,President,,JILL STEIN,,protected,9,3,0,0,0,12
Mercer,Robbinsville Twp 5,President,,CHASE OLIVER,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 5,President,,Nikki Haley,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 5,President,,Gretchen DiMarco,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 6,President,,KAMALA D. HARRIS,,protected,237,162,0,0,0,490
Mercer,Robbinsville Twp 6,President,,DONALD J. TRUMP,,protected,260,69,0,0,0,440
Mercer,Robbinsville Twp 6,President,,RACHELE FRUIT & MARGARET TROWE,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 6,President,,"ROBERT F. KENNEDY, JR.",,protected,5,1,0,0,0,6
Mercer,Robbinsville Twp 6,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,2
Mercer,Robbinsville Twp 6,President,,RANDALL A. TERRY & STEPHEN E. BRODEN,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 6,President,,JILL STEIN,,protected,5,4,0,0,0,11
Mercer,Robbinsville Twp 6,President,,CHASE OLIVER,,protected,3,0,0,0,0,3
Mercer,Robbinsville Twp 6,President,,Nikki Haley,,protected,0,2,0,0,0,2
Mercer,Robbinsville Twp 6,President,,Bernie Sanders,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 7,President,,KAMALA D. HARRIS,,protected,218,206,0,0,0,538
Mercer,Robbinsville Twp 7,President,,DONALD J. TRUMP,,protected,215,58,0,0,0,368
Mercer,Robbinsville Twp 7,President,,RACHELE FRUIT & MARGARET TROWE,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 7,President,,"ROBERT F. KENNEDY, JR.",,protected,7,4,0,0,0,12
Mercer,Robbinsville Twp 7,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,2,0,0,0,0,2
Mercer,Robbinsville Twp 7,President,,JILL STEIN,,protected,12,1,0,0,0,15
Mercer,Robbinsville Twp 7,President,,CHASE OLIVER,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 7,President,,Jeannie Reid,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 8,President,,KAMALA D. HARRIS,,protected,249,170,0,0,0,528
Mercer,Robbinsville Twp 8,President,,DONALD J. TRUMP,,protected,243,71,0,0,0,407
Mercer,Robbinsville Twp 8,President,,"ROBERT F. KENNEDY, JR.",,protected,1,1,0,0,0,2
Mercer,Robbinsville Twp 8,President,,JILL STEIN,,protected,12,0,0,0,0,18
Mercer,Robbinsville Twp 8,President,,CHASE OLIVER,,protected,1,1,0,0,0,2
Mercer,Robbinsville Twp 8,President,,Nikki Haley,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 9,President,,KAMALA D. HARRIS,,protected,326,268,0,0,0,780
Mercer,Robbinsville Twp 9,President,,DONALD J. TRUMP,,protected,247,83,0,0,0,453
Mercer,Robbinsville Twp 9,President,,"ROBERT F. KENNEDY, JR.",,protected,6,2,0,0,0,9
Mercer,Robbinsville Twp 9,President,,JOSEPH KISHORE & JERRY WHITE,,protected,0,0,0,0,0,1
Mercer,Robbinsville Twp 9,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,2,0,0,0,3
Mercer,Robbinsville Twp 9,President,,JILL STEIN,,protected,14,3,0,0,0,21
Mercer,Robbinsville Twp 9,President,,CHASE OLIVER,,protected,1,1,0,0,0,2
Mercer,Robbinsville Twp 9,President,,Cornel West,,protected,1,0,0,0,0,1
Mercer,Robbinsville Twp 9,President,,Pete Buttigieg,,protected,1,1,0,0,0,2
Mercer,Robbinsville Twp 9,President,,Montgomery Brewster,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp 9,President,,John Helmsdcerfer III,,protected,0,1,0,0,0,1
Mercer,Robbinsville Twp Provisional,President,,KAMALA D. HARRIS,,protected,0,0,101,0,0,101
Mercer,Robbinsville Twp Provisional,President,,DONALD J. TRUMP,,protected,0,0,102,0,0,102
Mercer,Robbinsville Twp Provisional,President,,"ROBERT F. KENNEDY, JR.",,protected,0,0,2,0,0,2
Mercer,Robbinsville Twp Provisional,President,,JILL STEIN,,protected,0,0,7,0,0,7
Mercer,Robbinsville Twp Provisional,President,,Ramie Nasser-Amed,,protected,0,0,1,0,0,1
Mercer,Trenton North 1,President,,KAMALA D. HARRIS,,protected,190,44,0,0,0,288
Mercer,Trenton North 1,President,,DONALD J. TRUMP,,protected,38,4,0,0,0,47
Mercer,Trenton North 1,President,,"ROBERT F. KENNEDY, JR.",,protected,1,0,0,0,0,1
Mercer,Trenton North 2,President,,KAMALA D. HARRIS,,protected,147,50,0,0,0,240
Mercer,Trenton North 2,President,,DONALD J. TRUMP,,protected,21,8,0,0,0,33
Mercer,Trenton North 2,President,,JILL STEIN,,protected,1,0,0,0,0,1
Mercer,Trenton North 3,President,,KAMALA D. HARRIS,,protected,330,93,0,0,0,544
Mercer,Trenton North 3,President,,DONALD J. TRUMP,,protected,39,7,0,0,0,59
Mercer,Trenton North 3,President,,"ROBERT F. KENNEDY, JR.",,protected,2,0,0,0,0,2
Mercer,Trenton North 3,President,,JILL STEIN,,protected,0,0,0,0,0,3
Mercer,Trenton North 3,President,,Cornel West,,protected,0,0,0,0,0,1
Mercer,Trenton North 4,President,,KAMALA D. HARRIS,,protected,254,76,0,0,0,436
Mercer,Trenton North 4,President,,DONALD J. TRUMP,,protected,34,10,0,0,0,54
Mercer,Trenton North 4,President,,"ROBERT F. KENNEDY, JR.",,protected,3,0,0,0,0,3
Mercer,Trenton North 4,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,1
Mercer,Trenton North 4,President,,JILL STEIN,,protected,2,0,0,0,0,2
Mercer,Trenton North 4,President,,Shiva Ayyadurai,,protected,1,0,0,0,0,1
Mercer,Trenton North 5,President,,KAMALA D. HARRIS,,protected,173,83,0,0,0,318
Mercer,Trenton North 5,President,,DONALD J. TRUMP,,protected,109,26,0,0,0,174
Mercer,Trenton North 5,President,,RACHELE FRUIT & MARGARET TROWE,,protected,1,0,0,0,0,1
Mercer,Trenton North 5,President,,"ROBERT F. KENNEDY, JR.",,protected,0,0,0,0,0,1
Mercer,Trenton North 5,President,,JILL STEIN,,protected,1,0,0,0,0,1
Mercer,Trenton North 5,President,,Michael Jarkowski,,protected,1,0,0,0,0,1
Mercer,Trenton North 6,President,,KAMALA D. HARRIS,,protected,182,124,0,0,0,387
Mercer,Trenton North 6,President,,DONALD J. TRUMP,,protected,31,10,0,0,0,51
Mercer,Trenton North 6,President,,"ROBERT F. KENNEDY, JR.",,protected,1,1,0,0,0,2
Mercer,Trenton North 6,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,2
Mercer,Trenton North 6,President,,JILL STEIN,,protected,1,0,0,0,0,1
Mercer,Trenton North 6,President,,CHASE OLIVER,,protected,0,0,0,0,0,1
Mercer,Trenton North 7,President,,KAMALA D. HARRIS,,protected,127,36,0,0,0,205
Mercer,Trenton North 7,President,,DONALD J. TRUMP,,protected,17,1,0,0,0,27
Mercer,Trenton North 7,President,,RACHELE FRUIT & MARGARET TROWE,,protected,1,1,0,0,0,2
Mercer,Trenton North 7,President,,JILL STEIN,,protected,2,1,0,0,0,3
Mercer,Trenton North 7,President,,CHASE OLIVER,,protected,0,1,0,0,0,1
Mercer,Trenton North 7,President,,Cornel West,,protected,0,1,0,0,0,1
Mercer,Trenton North 8,President,,KAMALA D. HARRIS,,protected,211,51,0,0,0,332
Mercer,Trenton North 8,President,,DONALD J. TRUMP,,protected,38,3,0,0,0,57
Mercer,Trenton North 8,President,,RACHELE FRUIT & MARGARET TROWE,,protected,1,0,0,0,0,1
Mercer,Trenton North 8,President,,"ROBERT F. KENNEDY, JR.",,protected,0,1,0,0,0,1
Mercer,Trenton North 8,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,1
Mercer,Trenton North 8,President,,RANDALL A. TERRY & STEPHEN E. BRODEN,,protected,0,0,0,0,0,1
Mercer,Trenton North 8,President,,JILL STEIN,,protected,0,1,0,0,0,1
Mercer,Trenton North 8,President,,CHASE OLIVER,,protected,1,0,0,0,0,1
Mercer,Trenton North 9,President,,KAMALA D. HARRIS,,protected,104,42,0,0,0,200
Mercer,Trenton North 9,President,,DONALD J. TRUMP,,protected,22,7,0,0,0,37
Mercer,Trenton North 9,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,1
Mercer,Trenton North 9,President,,JILL STEIN,,protected,0,0,0,0,0,1
Mercer,Trenton North 9,President,,Cornel West,,protected,1,0,0,0,0,1
Mercer,Trenton North 9,President,,Jason Kauffman,,protected,1,0,0,0,0,1
Mercer,Trenton North 10,President,,KAMALA D. HARRIS,,protected,97,22,0,0,0,147
Mercer,Trenton North 10,President,,DONALD J. TRUMP,,protected,38,2,0,0,0,57
Mercer,Trenton North 10,President,,JOSEPH KISHORE & JERRY WHITE,,protected,0,1,0,0,0,2
Mercer,Trenton North 10,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,0,0,0,0,0,1
Mercer,Trenton North 10,President,,Cornel West,,protected,1,0,0,0,0,1
Mercer,Trenton North 11,President,,KAMALA D. HARRIS,,protected,188,56,0,0,0,280
Mercer,Trenton North 11,President,,DONALD J. TRUMP,,protected,28,5,0,0,0,34
Mercer,Trenton North 11,President,,JILL STEIN,,protected,9,0,0,0,0,11
Mercer,Trenton North 12,President,,KAMALA D. HARRIS,,protected,223,107,0,0,0,367
Mercer,Trenton North 12,President,,DONALD J. TRUMP,,protected,33,16,0,0,0,62
Mercer,Trenton North 12,President,,"ROBERT F. KENNEDY, JR.",,protected,0,3,0,0,0,3
Mercer,Trenton North 12,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,2
Mercer,Trenton North 12,President,,JILL STEIN,,protected,1,1,0,0,0,3
Mercer,Trenton North 12,President,,David A. Wilson,,protected,0,1,0,0,0,1
Mercer,Trenton North Provisional,President,,KAMALA D. HARRIS,,protected,0,0,218,0,0,218
Mercer,Trenton North Provisional,President,,DONALD J. TRUMP,,protected,0,0,49,0,0,49
Mercer,Trenton North Provisional,President,,JOSEPH KISHORE & JERRY WHITE,,protected,0,0,1,0,0,1
Mercer,Trenton North Provisional,President,,CHASE OLIVER,,protected,0,0,1,0,0,1
Mercer,Trenton South 1,President,,KAMALA D. HARRIS,,protected,100,32,0,0,0,149
Mercer,Trenton South 1,President,,DONALD J. TRUMP,,protected,49,12,0,0,0,75
Mercer,Trenton South 1,President,,RACHELE FRUIT & MARGARET TROWE,,protected,1,0,0,0,0,1
Mercer,Trenton South 1,President,,"ROBERT F. KENNEDY, JR.",,protected,0,1,0,0,0,1
Mercer,Trenton South 1,President,,Terrence Stokes,,protected,1,0,0,0,0,1
Mercer,Trenton South 2,President,,KAMALA D. HARRIS,,protected,84,49,0,0,0,157
Mercer,Trenton South 2,President,,DONALD J. TRUMP,,protected,40,9,0,0,0,59
Mercer,Trenton South 2,President,,"ROBERT F. KENNEDY, JR.",,protected,3,0,0,0,0,3
Mercer,Trenton South 2,President,,JOSEPH KISHORE & JERRY WHITE,,protected,0,1,0,0,0,1
Mercer,Trenton South 2,President,,JILL STEIN,,protected,0,1,0,0,0,1
Mercer,Trenton South 3,President,,KAMALA D. HARRIS,,protected,181,49,0,0,0,288
Mercer,Trenton South 3,President,,DONALD J. TRUMP,,protected,80,20,0,0,0,114
Mercer,Trenton South 3,President,,"ROBERT F. KENNEDY, JR.",,protected,0,1,0,0,0,1
Mercer,Trenton South 3,President,,JILL STEIN,,protected,3,1,0,0,0,4
Mercer,Trenton South 4,President,,KAMALA D. HARRIS,,protected,135,38,0,0,0,223
Mercer,Trenton South 4,President,,DONALD J. TRUMP,,protected,55,20,0,0,0,90
Mercer,Trenton South 4,President,,"ROBERT F. KENNEDY, JR.",,protected,0,1,0,0,0,1
Mercer,Trenton South 4,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,2
Mercer,Trenton South 4,President,,JILL STEIN,,protected,1,0,0,0,0,1
Mercer,Trenton South 4,President,,Cornel West,,protected,1,0,0,0,0,1
Mercer,Trenton South 4,President,,Jeremy Alicea,,protected,1,0,0,0,0,1
Mercer,Trenton South 5,President,,KAMALA D. HARRIS,,protected,130,45,0,0,0,207
Mercer,Trenton South 5,President,,DONALD J. TRUMP,,protected,43,10,0,0,0,61
Mercer,Trenton South 5,President,,"ROBERT F. KENNEDY, JR.",,protected,2,1,0,0,0,3
Mercer,Trenton South 5,President,,JOSEPH KISHORE & JERRY WHITE,,protected,1,0,0,0,0,1
Mercer,Trenton South 5,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,0,0,0,0,0,1
Mercer,Trenton South 5,President,,JILL STEIN,,protected,1,0,0,0,0,1
Mercer,Trenton South 5,President,,Cornel West,,protected,1,0,0,0,0,1
Mercer,Trenton South 6,President,,KAMALA D. HARRIS,,protected,147,46,0,0,0,234
Mercer,Trenton South 6,President,,DONALD J. TRUMP,,protected,79,10,0,0,0,101
Mercer,Trenton South 6,President,,"ROBERT F. KENNEDY, JR.",,protected,1,1,0,0,0,3
Mercer,Trenton South 6,President,,RANDALL A. TERRY & STEPHEN E. BRODEN,,protected,1,0,0,0,0,1
Mercer,Trenton South 6,President,,JILL STEIN,,protected,0,0,0,0,0,1
Mercer,Trenton South 6,President,,Jose Rodriguez,,protected,1,0,0,0,0,1
Mercer,Trenton South 7,President,,KAMALA D. HARRIS,,protected,149,74,0,0,0,280
Mercer,Trenton South 7,President,,DONALD J. TRUMP,,protected,76,10,0,0,0,103
Mercer,Trenton South 7,President,,"ROBERT F. KENNEDY, JR.",,protected,4,0,0,0,0,4
Mercer,Trenton South 7,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,2
Mercer,Trenton South 7,President,,RANDALL A. TERRY & STEPHEN E. BRODEN,,protected,0,1,0,0,0,1
Mercer,Trenton South 7,President,,JILL STEIN,,protected,2,0,0,0,0,2
Mercer,Trenton South 8,President,,KAMALA D. HARRIS,,protected,174,68,0,0,0,276
Mercer,Trenton South 8,President,,DONALD J. TRUMP,,protected,107,22,0,0,0,155
Mercer,Trenton South 8,President,,"ROBERT F. KENNEDY, JR.",,protected,2,1,0,0,0,3
Mercer,Trenton South 8,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,1
Mercer,Trenton South 8,President,,JILL STEIN,,protected,1,0,0,0,0,1
Mercer,Trenton South 8,President,,CHASE OLIVER,,protected,1,0,0,0,0,1
Mercer,Trenton South 8,President,,Pete Buttigieg,,protected,1,0,0,0,0,1
Mercer,Trenton South 8,President,,Christopher Smith,,protected,1,0,0,0,0,1
Mercer,Trenton South 9,President,,KAMALA D. HARRIS,,protected,180,44,0,0,0,260
Mercer,Trenton South 9,President,,DONALD J. TRUMP,,protected,92,19,0,0,0,125
Mercer,Trenton South 9,President,,"ROBERT F. KENNEDY, JR.",,protected,0,1,0,0,0,1
Mercer,Trenton South 9,President,,JILL STEIN,,protected,2,0,0,0,0,2
Mercer,Trenton South 9,President,,CHASE OLIVER,,protected,1,0,0,0,0,1
Mercer,Trenton South Provisional,President,,KAMALA D. HARRIS,,protected,0,0,77,0,0,77
Mercer,Trenton South Provisional,President,,DONALD J. TRUMP,,protected,0,0,53,0,0,53
Mercer,Trenton South Provisional,President,,"ROBERT F. KENNEDY, JR.",,protected,0,0,3,0,0,3
Mercer,Trenton South Provisional,President,,RANDALL A. TERRY & STEPHEN E. BRODEN,,protected,0,0,1,0,0,1
Mercer,Trenton East 1,President,,KAMALA D. HARRIS,,protected,235,82,0,0,0,397
Mercer,Trenton East 1,President,,DONALD J. TRUMP,,protected,31,3,0,0,0,45
Mercer,Trenton East 1,President,,"ROBERT F. KENNEDY, JR.",,protected,2,1,0,0,0,3
Mercer,Trenton East 1,President,,JILL STEIN,,protected,1,0,0,0,0,1
Mercer,Trenton East 2,President,,KAMALA D. HARRIS,,protected,222,51,0,0,0,348
Mercer,Trenton East 2,President,,DONALD J. TRUMP,,protected,38,2,0,0,0,45
Mercer,Trenton East 2,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,1,0,0,0,2
Mercer,Trenton East 2,President,,JILL STEIN,,protected,0,1,0,0,0,1
Mercer,Trenton East 2,President,,CHASE OLIVER,,protected,0,0,0,0,0,1
Mercer,Trenton East 3,President,,KAMALA D. HARRIS,,protected,201,79,0,0,0,360
Mercer,Trenton East 3,President,,DONALD J. TRUMP,,protected,107,25,0,0,0,172
Mercer,Trenton East 3,President,,RACHELE FRUIT & MARGARET TROWE,,protected,0,1,0,0,0,1
Mercer,Trenton East 3,President,,"ROBERT F. KENNEDY, JR.",,protected,0,1,0,0,0,1
Mercer,Trenton East 3,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,1,0,0,0,3
Mercer,Trenton East 3,President,,JILL STEIN,,protected,3,0,0,0,0,3
Mercer,Trenton East 3,President,,Sophia Truck,,protected,0,1,0,0,0,1
Mercer,Trenton East 4,President,,KAMALA D. HARRIS,,protected,254,61,0,0,0,389
Mercer,Trenton East 4,President,,DONALD J. TRUMP,,protected,38,10,0,0,0,62
Mercer,Trenton East 4,President,,JOSEPH KISHORE & JERRY WHITE,,protected,0,1,0,0,0,1
Mercer,Trenton East 4,President,,CHASE OLIVER,,protected,0,1,0,0,0,1
Mercer,Trenton East 5,President,,KAMALA D. HARRIS,,protected,216,49,0,0,0,305
Mercer,Trenton East 5,President,,DONALD J. TRUMP,,protected,130,19,0,0,0,177
Mercer,Trenton East 5,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,0,0,0,0,0,1
Mercer,Trenton East 5,President,,JILL STEIN,,protected,1,1,0,0,0,2
Mercer,Trenton East 5,President,,CHASE OLIVER,,protected,0,0,0,0,0,1
Mercer,Trenton East 6,President,,KAMALA D. HARRIS,,protected,185,45,0,0,0,269
Mercer,Trenton East 6,President,,DONALD J. TRUMP,,protected,39,2,0,0,0,45
Mercer,Trenton East 6,President,,"ROBERT F. KENNEDY, JR.",,protected,2,0,0,0,0,2
Mercer,Trenton East 7,President,,KAMALA D. HARRIS,,protected,154,36,0,0,0,247
Mercer,Trenton East 7,President,,DONALD J. TRUMP,,protected,59,15,0,0,0,76
Mercer,Trenton East 7,President,,"ROBERT F. KENNEDY, JR.",,protected,1,0,0,0,0,1
Mercer,Trenton East 7,President,,JILL STEIN,,protected,0,0,0,0,0,1
Mercer,Trenton East 8,President,,KAMALA D. HARRIS,,protected,237,86,0,0,0,430
Mercer,Trenton East 8,President,,DONALD J. TRUMP,,protected,88,40,0,0,0,161
Mercer,Trenton East 8,President,,"ROBERT F. KENNEDY, JR.",,protected,1,1,0,0,0,3
Mercer,Trenton East 8,President,,JOSEPH KISHORE & JERRY WHITE,,protected,1,0,0,0,0,1
Mercer,Trenton East 8,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,0,1,0,0,0,1
Mercer,Trenton East 8,President,,JILL STEIN,,protected,1,0,0,0,0,1
Mercer,Trenton East 8,President,,CHASE OLIVER,,protected,1,0,0,0,0,1
Mercer,Trenton East Provisional,President,,KAMALA D. HARRIS,,protected,0,0,154,0,0,154
Mercer,Trenton East Provisional,President,,DONALD J. TRUMP,,protected,0,0,45,0,0,45
Mercer,Trenton East Provisional,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,0,0,1,0,0,1
Mercer,Trenton West 1,President,,KAMALA D. HARRIS,,protected,339,109,0,0,0,562
Mercer,Trenton West 1,President,,DONALD J. TRUMP,,protected,36,6,0,0,0,49
Mercer,Trenton West 1,President,,"ROBERT F. KENNEDY, JR.",,protected,1,0,0,0,0,1
Mercer,Trenton West 1,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,0,1,0,0,0,1
Mercer,Trenton West 1,President,,JILL STEIN,,protected,2,0,0,0,0,2
Mercer,Trenton West 2,President,,KAMALA D. HARRIS,,protected,209,80,0,0,0,360
Mercer,Trenton West 2,President,,DONALD J. TRUMP,,protected,14,1,0,0,0,20
Mercer,Trenton West 2,President,,"ROBERT F. KENNEDY, JR.",,protected,1,1,0,0,0,2
Mercer,Trenton West 3,President,,KAMALA D. HARRIS,,protected,172,156,0,0,0,432
Mercer,Trenton West 3,President,,DONALD J. TRUMP,,protected,43,29,0,0,0,108
Mercer,Trenton West 3,President,,"ROBERT F. KENNEDY, JR.",,protected,0,1,0,0,0,2
Mercer,Trenton West 3,President,,JOSEPH KISHORE & JERRY WHITE,,protected,1,0,0,0,0,1
Mercer,Trenton West 3,President,,JILL STEIN,,protected,1,2,0,0,0,3
Mercer,Trenton West 3,President,,Nikki Haley,,protected,0,1,0,0,0,1
Mercer,Trenton West 3,President,,Tammy Baldwin,,protected,1,0,0,0,0,1
Mercer,Trenton West 4,President,,KAMALA D. HARRIS,,protected,164,71,0,0,0,312
Mercer,Trenton West 4,President,,DONALD J. TRUMP,,protected,18,2,0,0,0,29
Mercer,Trenton West 4,President,,"ROBERT F. KENNEDY, JR.",,protected,1,0,0,0,0,1
Mercer,Trenton West 4,President,,CLAUDIA DE LA CRUZ & KARINA GARCIA,,protected,1,0,0,0,0,1
Mercer,Trenton West 4,President,,JILL STEIN,,protected,1,1,0,0,0,3
Mercer,Trenton West 4,President,,Cornel West,,protected,0,1,0,0,0,1
Mercer,Trenton West 5,President,,KAMALA D. HARRIS,,protected,165,68,0,0,0,289
Mercer,Trenton West 5,President,,DONALD J. TRUMP,,protected,16,2,0,0,0,23
Mercer,Trenton West 5,President,,"ROBERT F. KENNEDY, JR.",,protected,2,0,0,0,0,2
Mercer,Trenton West 5,President,,JILL STEIN,,protected,0,1,0,0,0,1
