county,precinct,office,district,party,candidate,early_voting,election_day,mail,provisional,overseas,votes,
Union,Union District 48,U.S. Senate,,,NON Kenneth R. KAPLAN,2,3,0,protected,protected,5,
Union,Union District 49,U.S. Senate,,,NON Kenneth R. KAPLAN,1,1,0,protected,protected,2,
Union,Union District 50,U.S. Senate,,,NON Kenneth R. KAPLAN,0,3,0,protected,protected,3,
Union,UN Provisional Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,1,0,0,protected,protected,1,
Union,UN Overseas Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,2,3,1,protected,protected,6,
Union,Westfield Ward 1 District 1,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,Westfield Ward 1 District 2,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,2,
Union,Westfield Ward 1 District 3,U.S. Senate,,,NON Kenneth R. KAPLAN,0,1,0,protected,protected,1,
Union,Westfield Ward 1 District 4,U.S. Senate,,,NON Kenneth R. KAPLAN,2,1,1,protected,protected,4,
Union,Westfield Ward 1 District 5,U.S. Senate,,,NON Kenneth R. KAPLAN,1,1,0,protected,protected,2,
Union,Westfield Ward 1 District 6,U.S. Senate,,,NON Kenneth R. KAPLAN,0,1,0,protected,protected,1,
Union,Westfield Ward 1 District 7,U.S. Senate,,,NON Kenneth R. KAPLAN,2,0,0,protected,protected,2,
Union,WE W1 Provisional Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,1,2,0,protected,protected,3,
Union,WE W1 Overseas Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,2,3,1,protected,protected,6,
Union,Westfield Ward 2 District 1,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,Westfield Ward 2 District 2,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,Westfield Ward 2 District 3,U.S. Senate,,,NON Kenneth R. KAPLAN,0,2,0,protected,protected,2,
Union,Westfield Ward 2 District 4,U.S. Senate,,,NON Kenneth R. KAPLAN,0,1,0,protected,protected,1,
Union,Westfield Ward 2 District 5,U.S. Senate,,,NON Kenneth R. KAPLAN,1,0,3,protected,protected,4,
Union,Westfield Ward 2 District 6,U.S. Senate,,,NON Kenneth R. KAPLAN,1,2,0,protected,protected,3,
Union,WE W2 Provisional Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,0,1,2,protected,protected,3,
Union,WE W2 Overseas Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,0,2,0,protected,protected,2,
Union,Westfield Ward 3 District 1,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,Westfield Ward 3 District 2,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,Westfield Ward 3 District 3,U.S. Senate,,,NON Kenneth R. KAPLAN,0,2,0,protected,protected,2,
Union,Westfield Ward 3 District 4,U.S. Senate,,,NON Kenneth R. KAPLAN,1,0,1,protected,protected,2,
Union,Westfield Ward 3 District 5,U.S. Senate,,,NON Kenneth R. KAPLAN,3,3,0,protected,protected,6,
Union,Westfield Ward 3 District 6,U.S. Senate,,,NON Kenneth R. KAPLAN,2,3,1,protected,protected,6,
Union,Westfield Ward 3 District 7,U.S. Senate,,,NON Kenneth R. KAPLAN,1,1,0,protected,protected,2,
Union,WE W3 Provisional Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,1,0,2,protected,protected,3,
Union,WE W3 Overseas Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,0,1,0,protected,protected,1,
Union,Westfield Ward 4 District 1,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,Westfield Ward 4 District 2,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,Westfield Ward 4 District 3,U.S. Senate,,,NON Kenneth R. KAPLAN,0,3,0,protected,protected,3,
Union,Westfield Ward 4 District 4,U.S. Senate,,,NON Kenneth R. KAPLAN,0,2,0,protected,protected,2,
Union,Westfield Ward 4 District 5,U.S. Senate,,,NON Kenneth R. KAPLAN,1,4,1,protected,protected,7,
Union,WE W4 Provisional Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,0,4,2,protected,protected,6,
Union,WE W4 Overseas Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,0,4,1,protected,protected,5,
Union,Winfield District 1,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,Winfield District 2,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,WI Provisional Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,0,1,0,protected,protected,1,
Union,WI Overseas Ballots,U.S. Senate,,,NON Kenneth R. KAPLAN,0,4,0,protected,protected,4,
Union,Linden Ward 3 District 4,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,0,
Union,Linden Ward 7 District 4,U.S. Senate,,,NON Kenneth R. KAPLAN,0,0,0,protected,protected,1,
Union,Berkeley Heights District 1,U.S. Senate,,,NON Christina KHALIL,0,3,2,protected,protected,5,
Union,Berkeley Heights District 2,U.S. Senate,,,NON Christina KHALIL,0,2,0,protected,protected,2,
Union,Berkeley Heights District 3,U.S. Senate,,,NON Christina KHALIL,3,2,1,protected,protected,6,
Union,Berkeley Heights District 4,U.S. Senate,,,NON Christina KHALIL,3,3,0,protected,protected,6,
Union,Berkeley Heights District 5,U.S. Senate,,,NON Christina KHALIL,1,4,2,protected,protected,8,
Union,Berkeley Heights District 6,U.S. Senate,,,NON Christina KHALIL,2,1,0,protected,protected,4,
Union,Berkeley Heights District 7,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,7,
Union,Berkeley Heights District 8,U.S. Senate,,,NON Christina KHALIL,3,2,1,protected,protected,7,
Union,Berkeley Heights District 9,U.S. Senate,,,NON Christina KHALIL,0,2,0,protected,protected,2,
Union,Berkeley Heights District 10,U.S. Senate,,,NON Christina KHALIL,2,0,0,protected,protected,2,
Union,Berkeley Heights District 11,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,2,
Union,BH Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,BH Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Clark Ward 1 District 1,U.S. Senate,,,NON Christina KHALIL,2,0,0,protected,protected,2,
Union,Clark Ward 1 District 2,U.S. Senate,,,NON Christina KHALIL,0,2,0,protected,protected,2,
Union,Clark Ward 1 District 3,U.S. Senate,,,NON Christina KHALIL,0,2,0,protected,protected,2,
Union,Clark Ward 1 District 4,U.S. Senate,,,NON Christina KHALIL,0,0,1,protected,protected,1,
Union,CL W1 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,CL W1 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Clark Ward 2 District 1,U.S. Senate,,,NON Christina KHALIL,3,1,1,protected,protected,6,
Union,Clark Ward 2 District 2,U.S. Senate,,,NON Christina KHALIL,0,0,1,protected,protected,1,
Union,Clark Ward 2 District 3,U.S. Senate,,,NON Christina KHALIL,0,4,1,protected,protected,5,
Union,Clark Ward 2 District 4,U.S. Senate,,,NON Christina KHALIL,1,3,2,protected,protected,6,
Union,CL W2 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,CL W2 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Clark Ward 3 District 1,U.S. Senate,,,NON Christina KHALIL,0,1,0,protected,protected,1,
Union,Clark Ward 3 District 2,U.S. Senate,,,NON Christina KHALIL,2,4,1,protected,protected,7,
Union,Clark Ward 3 District 3,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,Clark Ward 3 District 4,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,CL W3 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,CL W3 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Clark Ward 4 District 1,U.S. Senate,,,NON Christina KHALIL,0,2,0,protected,protected,2,
Union,Clark Ward 4 District 2,U.S. Senate,,,NON Christina KHALIL,0,4,1,protected,protected,5,
Union,Clark Ward 4 District 3,U.S. Senate,,,NON Christina KHALIL,1,4,0,protected,protected,5,
Union,Clark Ward 4 District 4,U.S. Senate,,,NON Christina KHALIL,2,0,0,protected,protected,2,
Union,CL W4 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,CL W4 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Cranford District 1,U.S. Senate,,,NON Christina KHALIL,2,2,1,protected,protected,5,
Union,Cranford District 2,U.S. Senate,,,NON Christina KHALIL,1,1,2,protected,protected,4,
Union,Cranford District 3,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,3,
Union,Cranford District 4,U.S. Senate,,,NON Christina KHALIL,0,1,0,protected,protected,1,
Union,Cranford District 5,U.S. Senate,,,NON Christina KHALIL,0,3,1,protected,protected,5,
Union,Cranford District 6,U.S. Senate,,,NON Christina KHALIL,2,1,0,protected,protected,3,
Union,Cranford District 7,U.S. Senate,,,NON Christina KHALIL,0,4,2,protected,protected,6,
Union,Cranford District 8,U.S. Senate,,,NON Christina KHALIL,0,1,0,protected,protected,1,
Union,Cranford District 9,U.S. Senate,,,NON Christina KHALIL,0,0,1,protected,protected,1,
Union,Cranford District 10,U.S. Senate,,,NON Christina KHALIL,1,6,0,protected,protected,8,
Union,Cranford District 11,U.S. Senate,,,NON Christina KHALIL,0,3,1,protected,protected,4,
Union,Cranford District 12,U.S. Senate,,,NON Christina KHALIL,3,4,0,protected,protected,7,
Union,Cranford District 13,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,3,
Union,Cranford District 14,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,Cranford District 15,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Cranford District 16,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Cranford District 17,U.S. Senate,,,NON Christina KHALIL,0,1,2,protected,protected,3,
Union,Cranford District 18,U.S. Senate,,,NON Christina KHALIL,0,2,0,protected,protected,2,
Union,Cranford District 19,U.S. Senate,,,NON Christina KHALIL,0,0,1,protected,protected,1,
Union,Cranford District 20,U.S. Senate,,,NON Christina KHALIL,0,4,0,protected,protected,4,
Union,Cranford District 21,U.S. Senate,,,NON Christina KHALIL,1,4,0,protected,protected,5,
Union,Cranford District 22,U.S. Senate,,,NON Christina KHALIL,0,0,2,protected,protected,2,
Union,Cranford District 23,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Cranford District 24,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Cranford District 25,U.S. Senate,,,NON Christina KHALIL,2,1,0,protected,protected,3,
Union,Cranford District 26,U.S. Senate,,,NON Christina KHALIL,0,1,0,protected,protected,2,
Union,Cranford District 27,U.S. Senate,,,NON Christina KHALIL,0,4,1,protected,protected,5,
Union,Cranford District 28,U.S. Senate,,,NON Christina KHALIL,2,2,0,protected,protected,5,
Union,Cranford District 29,U.S. Senate,,,NON Christina KHALIL,3,1,0,protected,protected,4,
Union,Cranford District 30,U.S. Senate,,,NON Christina KHALIL,0,4,1,protected,protected,5,
Union,CR Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,CR Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,1,
Union,Elizabeth Ward 1 District 1,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,3,
Union,Elizabeth Ward 1 District 2,U.S. Senate,,,NON Christina KHALIL,3,3,0,protected,protected,6,
Union,Elizabeth Ward 1 District 3,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,4,
Union,Elizabeth Ward 1 District 4,U.S. Senate,,,NON Christina KHALIL,1,4,0,protected,protected,6,
Union,Elizabeth Ward 1 District 5,U.S. Senate,,,NON Christina KHALIL,1,5,0,protected,protected,7,
Union,Elizabeth Ward 1 District 6,U.S. Senate,,,NON Christina KHALIL,4,3,4,protected,protected,13,
Union,Elizabeth Ward 1 District 7,U.S. Senate,,,NON Christina KHALIL,0,4,0,protected,protected,4,
Union,Elizabeth Ward 1 District 8,U.S. Senate,,,NON Christina KHALIL,1,3,2,protected,protected,6,
Union,Elizabeth Ward 1 District 9,U.S. Senate,,,NON Christina KHALIL,0,5,1,protected,protected,6,
Union,EL W1 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,EL W1 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Elizabeth Ward 2 District 1,U.S. Senate,,,NON Christina KHALIL,0,8,0,protected,protected,8,
Union,Elizabeth Ward 2 District 2,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,Elizabeth Ward 2 District 3,U.S. Senate,,,NON Christina KHALIL,1,7,1,protected,protected,11,
Union,Elizabeth Ward 2 District 4,U.S. Senate,,,NON Christina KHALIL,1,0,0,protected,protected,1,
Union,Elizabeth Ward 2 District 5,U.S. Senate,,,NON Christina KHALIL,2,7,0,protected,protected,9,
Union,Elizabeth Ward 2 District 6,U.S. Senate,,,NON Christina KHALIL,0,4,0,protected,protected,4,
Union,Elizabeth Ward 2 District 7,U.S. Senate,,,NON Christina KHALIL,0,6,2,protected,protected,8,
Union,Elizabeth Ward 2 District 8,U.S. Senate,,,NON Christina KHALIL,1,8,0,protected,protected,9,
Union,Elizabeth Ward 2 District 9,U.S. Senate,,,NON Christina KHALIL,1,5,0,protected,protected,6,
Union,Elizabeth Ward 2 District 10,U.S. Senate,,,NON Christina KHALIL,0,8,0,protected,protected,9,
Union,Elizabeth Ward 2 District 11,U.S. Senate,,,NON Christina KHALIL,2,3,0,protected,protected,5,
Union,EL W2 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,EL W2 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,1,
Union,Elizabeth Ward 3 District 1,U.S. Senate,,,NON Christina KHALIL,2,0,0,protected,protected,2,
Union,Elizabeth Ward 3 District 2,U.S. Senate,,,NON Christina KHALIL,2,3,1,protected,protected,6,
Union,Elizabeth Ward 3 District 3,U.S. Senate,,,NON Christina KHALIL,2,2,0,protected,protected,5,
Union,Elizabeth Ward 3 District 4,U.S. Senate,,,NON Christina KHALIL,1,5,0,protected,protected,6,
Union,Elizabeth Ward 3 District 5,U.S. Senate,,,NON Christina KHALIL,1,5,0,protected,protected,7,
Union,Elizabeth Ward 3 District 6,U.S. Senate,,,NON Christina KHALIL,0,10,0,protected,protected,11,
Union,Elizabeth Ward 3 District 7,U.S. Senate,,,NON Christina KHALIL,1,7,0,protected,protected,9,
Union,Elizabeth Ward 3 District 8,U.S. Senate,,,NON Christina KHALIL,2,6,1,protected,protected,10,
Union,Elizabeth Ward 3 District 9,U.S. Senate,,,NON Christina KHALIL,2,8,0,protected,protected,11,
Union,Elizabeth Ward 3 District 10,U.S. Senate,,,NON Christina KHALIL,3,3,3,protected,protected,10,
Union,Elizabeth Ward 3 District 11,U.S. Senate,,,NON Christina KHALIL,0,3,2,protected,protected,5,
Union,Elizabeth Ward 3 District 12,U.S. Senate,,,NON Christina KHALIL,4,5,0,protected,protected,9,
Union,Elizabeth Ward 3 District 13,U.S. Senate,,,NON Christina KHALIL,0,6,0,protected,protected,7,
Union,EL W3 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,EL W3 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Elizabeth Ward 4 District 1,U.S. Senate,,,NON Christina KHALIL,1,4,1,protected,protected,7,
Union,Elizabeth Ward 4 District 2,U.S. Senate,,,NON Christina KHALIL,2,3,3,protected,protected,8,
Union,Elizabeth Ward 4 District 3,U.S. Senate,,,NON Christina KHALIL,0,8,0,protected,protected,8,
Union,Elizabeth Ward 4 District 4,U.S. Senate,,,NON Christina KHALIL,2,4,1,protected,protected,8,
Union,Elizabeth Ward 4 District 5,U.S. Senate,,,NON Christina KHALIL,1,5,0,protected,protected,6,
Union,Elizabeth Ward 4 District 6,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Elizabeth Ward 4 District 7,U.S. Senate,,,NON Christina KHALIL,1,10,3,protected,protected,14,
Union,Elizabeth Ward 4 District 8,U.S. Senate,,,NON Christina KHALIL,3,5,2,protected,protected,10,
Union,Elizabeth Ward 4 District 9,U.S. Senate,,,NON Christina KHALIL,2,7,0,protected,protected,10,
Union,Elizabeth Ward 4 District 10,U.S. Senate,,,NON Christina KHALIL,1,7,1,protected,protected,11,
Union,EL W4 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,EL W4 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,1,
Union,Elizabeth Ward 5 District 1,U.S. Senate,,,NON Christina KHALIL,8,9,0,protected,protected,17,
Union,Elizabeth Ward 5 District 2,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,5,
Union,Elizabeth Ward 5 District 3,U.S. Senate,,,NON Christina KHALIL,4,5,0,protected,protected,9,
Union,Elizabeth Ward 5 District 4,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,Elizabeth Ward 5 District 5,U.S. Senate,,,NON Christina KHALIL,2,1,0,protected,protected,3,
Union,Elizabeth Ward 5 District 6,U.S. Senate,,,NON Christina KHALIL,0,4,0,protected,protected,4,
Union,Elizabeth Ward 5 District 7,U.S. Senate,,,NON Christina KHALIL,0,4,1,protected,protected,5,
Union,Elizabeth Ward 5 District 8,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,Elizabeth Ward 5 District 9,U.S. Senate,,,NON Christina KHALIL,0,8,0,protected,protected,8,
Union,Elizabeth Ward 5 District 10,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,Elizabeth Ward 5 District 11,U.S. Senate,,,NON Christina KHALIL,2,1,0,protected,protected,3,
Union,EL W5 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,EL W5 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Elizabeth Ward 6 District 1,U.S. Senate,,,NON Christina KHALIL,2,8,2,protected,protected,13,
Union,Elizabeth Ward 6 District 2,U.S. Senate,,,NON Christina KHALIL,1,9,2,protected,protected,13,
Union,Elizabeth Ward 6 District 3,U.S. Senate,,,NON Christina KHALIL,1,5,1,protected,protected,8,
Union,Elizabeth Ward 6 District 4,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,2,
Union,Elizabeth Ward 6 District 5,U.S. Senate,,,NON Christina KHALIL,1,4,1,protected,protected,6,
Union,Elizabeth Ward 6 District 6,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,4,
Union,Elizabeth Ward 6 District 7,U.S. Senate,,,NON Christina KHALIL,2,4,0,protected,protected,7,
Union,Elizabeth Ward 6 District 8,U.S. Senate,,,NON Christina KHALIL,4,5,1,protected,protected,10,
Union,EL W6 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,EL W6 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Fanwood District 1,U.S. Senate,,,NON Christina KHALIL,2,4,1,protected,protected,8,
Union,Fanwood District 2,U.S. Senate,,,NON Christina KHALIL,0,2,1,protected,protected,3,
Union,Fanwood District 3,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,7,
Union,Fanwood District 4,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,2,
Union,Fanwood District 5,U.S. Senate,,,NON Christina KHALIL,0,3,3,protected,protected,6,
Union,Fanwood District 6,U.S. Senate,,,NON Christina KHALIL,1,2,0,protected,protected,3,
Union,Fanwood District 7,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,7,
Union,FA Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,FA Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Garwood District 1,U.S. Senate,,,NON Christina KHALIL,1,4,1,protected,protected,7,
Union,Garwood District 2,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,Garwood District 3,U.S. Senate,,,NON Christina KHALIL,3,4,0,protected,protected,7,
Union,Garwood District 4,U.S. Senate,,,NON Christina KHALIL,1,5,0,protected,protected,6,
Union,GA Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,GA Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Hillside Ward 1 District 1,U.S. Senate,,,NON Christina KHALIL,0,10,0,protected,protected,10,
Union,Hillside Ward 1 District 2,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,2,
Union,Hillside Ward 1 District 3,U.S. Senate,,,NON Christina KHALIL,4,3,3,protected,protected,10,
Union,HI W1 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,HI W1 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Hillside Ward 2 District 1,U.S. Senate,,,NON Christina KHALIL,1,7,2,protected,protected,10,
Union,Hillside Ward 2 District 2,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,Hillside Ward 2 District 3,U.S. Senate,,,NON Christina KHALIL,2,1,2,protected,protected,5,
Union,HI W2 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,HI W2 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Hillside Ward 3 District 1,U.S. Senate,,,NON Christina KHALIL,0,6,1,protected,protected,7,
Union,Hillside Ward 3 District 2,U.S. Senate,,,NON Christina KHALIL,1,3,4,protected,protected,8,
Union,Hillside Ward 3 District 3,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,7,
Union,HI W3 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,HI W3 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Hillside Ward 4 District 1,U.S. Senate,,,NON Christina KHALIL,5,3,0,protected,protected,8,
Union,Hillside Ward 4 District 2,U.S. Senate,,,NON Christina KHALIL,1,3,0,protected,protected,4,
Union,Hillside Ward 4 District 3,U.S. Senate,,,NON Christina KHALIL,0,6,0,protected,protected,6,
Union,Hillside Ward 4 District 4,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,7,
Union,HI W4 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,HI W4 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Kenilworth District 1,U.S. Senate,,,NON Christina KHALIL,3,3,1,protected,protected,7,
Union,Kenilworth District 2,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,8,
Union,Kenilworth District 3,U.S. Senate,,,NON Christina KHALIL,0,2,1,protected,protected,3,
Union,Kenilworth District 4,U.S. Senate,,,NON Christina KHALIL,2,3,0,protected,protected,5,
Union,Kenilworth District 5,U.S. Senate,,,NON Christina KHALIL,2,5,0,protected,protected,7,
Union,Kenilworth District 6,U.S. Senate,,,NON Christina KHALIL,3,0,0,protected,protected,3,
Union,KE Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,KE Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 1 District 1,U.S. Senate,,,NON Christina KHALIL,0,8,0,protected,protected,8,
Union,Linden Ward 1 District 2,U.S. Senate,,,NON Christina KHALIL,0,4,0,protected,protected,5,
Union,Linden Ward 1 District 3,U.S. Senate,,,NON Christina KHALIL,0,5,0,protected,protected,6,
Union,LI W1 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,LI W1 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 2 District 1,U.S. Senate,,,NON Christina KHALIL,2,3,3,protected,protected,9,
Union,Linden Ward 2 District 2,U.S. Senate,,,NON Christina KHALIL,3,7,1,protected,protected,12,
Union,Linden Ward 2 District 3,U.S. Senate,,,NON Christina KHALIL,0,3,4,protected,protected,7,
Union,LI W2 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,LI W2 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 3 District 1,U.S. Senate,,,NON Christina KHALIL,0,6,1,protected,protected,7,
Union,Linden Ward 3 District 2,U.S. Senate,,,NON Christina KHALIL,2,2,0,protected,protected,4,
Union,Linden Ward 3 District 3,U.S. Senate,,,NON Christina KHALIL,0,8,1,protected,protected,11,
Union,LI W3 7th Cong. Provisional Ba,U.S. Senate,,,NON Christina KHALIL,protected,0,protected,protected,protected,1,
Union,LI W3 7th Cong. Overseas Ballo,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,LI W3 10th Cong. Provisional B,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,LI W3 10th Cong. Overseas Ball,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 4 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 4 District 2,U.S. Senate,,,NON Christina KHALIL,0,1,1,protected,protected,2,
Union,Linden Ward 4 District 3,U.S. Senate,,,NON Christina KHALIL,0,6,0,protected,protected,6,
Union,Linden Ward 4 District 4,U.S. Senate,,,NON Christina KHALIL,1,3,2,protected,protected,6,
Union,LI W4 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,1,1,0,protected,protected,2,
Union,LI W4 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 5 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 5 District 2,U.S. Senate,,,NON Christina KHALIL,2,4,1,protected,protected,7,
Union,Linden Ward 5 District 3,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,4,
Union,Linden Ward 5 District 4,U.S. Senate,,,NON Christina KHALIL,0,2,0,protected,protected,2,
Union,LI W5 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,3,0,protected,protected,3,
Union,LI W5 Overseas Ballots,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,0,
Union,Linden Ward 6 District 1,U.S. Senate,,,NON Christina KHALIL,0,0,0,protected,protected,2,
Union,Linden Ward 6 District 2,U.S. Senate,,,NON Christina KHALIL,1,3,1,protected,protected,6,
Union,Linden Ward 6 District 3,U.S. Senate,,,NON Christina KHALIL,0,4,0,protected,protected,5,
Union,LI W6 Provisional Ballots,U.S. Senate,,,NON Christina KHALIL,0,17,2,protected,protected,19,
