county,precinct,office,district,candidate,party,early_voting,election_day,mail,provisional,emergency,federal,votes
Middlesex,Old Bridge 4-10,County Commissioners,,Peter Pedro PISAR,,130,117,29,0,0,0,276
Middlesex,Old Bridge 4-10,County Commissioners,,Shanti NARRA,,48,59,68,0,0,0,175
Middlesex,Old Bridge 4-10,County Commissioners,,Ronald G. RIOS,,51,61,68,0,0,0,180
Middlesex,Old Bridge 5-1,County Commissioners,,John J. McCONVILLE,,107,117,60,0,0,0,284
Middlesex,Old Bridge 5-1,County Commissioners,,Peter Pedro PISAR,,101,110,59,0,0,0,270
Middlesex,Old Bridge 5-1,County Commissioners,,Shanti NARRA,,51,45,63,0,0,0,159
Middlesex,Old Bridge 5-1,County Commissioners,,Ronald G. RIOS,,57,54,64,0,0,0,175
Middlesex,Old Bridge 5-2,County Commissioners,,John J. McCONVILLE,,313,203,145,0,0,0,661
Middlesex,Old Bridge 5-2,County Commissioners,,Peter Pedro PISAR,,299,190,134,0,0,0,623
Middlesex,Old Bridge 5-2,County Commissioners,,Shanti NARRA,,186,157,231,0,0,0,574
Middlesex,Old Bridge 5-2,County Commissioners,,Ronald G. RIOS,,181,145,247,0,0,0,573
Middlesex,Old Bridge 5-2,County Commissioners,,Write-in,,0,5,2,0,0,0,7
Middlesex,Old Bridge 5-3,County Commissioners,,John J. McCONVILLE,,127,117,35,0,0,0,279
Middlesex,Old Bridge 5-3,County Commissioners,,Peter Pedro PISAR,,124,118,32,0,0,0,274
Middlesex,Old Bridge 5-3,County Commissioners,,Shanti NARRA,,36,53,49,0,0,0,138
Middlesex,Old Bridge 5-3,County Commissioners,,Ronald G. RIOS,,35,54,48,0,0,0,137
Middlesex,Old Bridge 5-4,County Commissioners,,John J. McCONVILLE,,112,148,29,0,0,0,289
Middlesex,Old Bridge 5-4,County Commissioners,,Peter Pedro PISAR,,110,145,28,0,0,0,283
Middlesex,Old Bridge 5-4,County Commissioners,,Shanti NARRA,,42,59,76,0,0,0,177
Middlesex,Old Bridge 5-4,County Commissioners,,Ronald G. RIOS,,42,60,76,0,0,0,178
Middlesex,Old Bridge 5-4,County Commissioners,,Write-in,,0,1,0,0,0,0,1
Middlesex,Old Bridge 5-5,County Commissioners,,John J. McCONVILLE,,104,165,62,0,0,0,331
Middlesex,Old Bridge 5-5,County Commissioners,,Peter Pedro PISAR,,98,155,63,0,0,0,316
Middlesex,Old Bridge 5-5,County Commissioners,,Shanti NARRA,,51,57,74,0,0,0,182
Middlesex,Old Bridge 5-5,County Commissioners,,Ronald G. RIOS,,54,67,74,0,0,0,195
Middlesex,Old Bridge 5-5,County Commissioners,,Write-in,,2,0,0,0,0,0,2
Middlesex,Old Bridge 5-6,County Commissioners,,John J. McCONVILLE,,195,153,58,0,0,0,406
Middlesex,Old Bridge 5-6,County Commissioners,,Peter Pedro PISAR,,193,151,59,0,0,0,403
Middlesex,Old Bridge 5-6,County Commissioners,,Shanti NARRA,,68,75,72,0,0,0,215
Middlesex,Old Bridge 5-6,County Commissioners,,Ronald G. RIOS,,73,74,71,0,0,0,218
Middlesex,Old Bridge 5-6,County Commissioners,,Write-in,,4,2,4,0,0,0,10
Middlesex,Old Bridge 5-7,County Commissioners,,John J. McCONVILLE,,216,180,69,0,0,0,465
Middlesex,Old Bridge 5-7,County Commissioners,,Peter Pedro PISAR,,206,176,64,0,0,0,446
Middlesex,Old Bridge 5-7,County Commissioners,,Shanti NARRA,,121,113,144,0,0,0,378
Middlesex,Old Bridge 5-7,County Commissioners,,Ronald G. RIOS,,113,115,147,0,0,0,375
Middlesex,Old Bridge 5-7,County Commissioners,,Write-in,,1,2,0,0,0,0,3
Middlesex,Old Bridge 5-8,County Commissioners,,John J. McCONVILLE,,168,213,105,0,0,0,486
Middlesex,Old Bridge 5-8,County Commissioners,,Peter Pedro PISAR,,168,200,102,0,0,0,470
Middlesex,Old Bridge 5-8,County Commissioners,,Shanti NARRA,,117,128,135,0,0,0,380
Middlesex,Old Bridge 5-8,County Commissioners,,Ronald G. RIOS,,116,137,130,0,0,0,383
Middlesex,Old Bridge 5-8,County Commissioners,,Write-in,,2,0,0,0,0,0,2
Middlesex,Old Bridge 6-1,County Commissioners,,John J. McCONVILLE,,147,168,75,0,0,0,390
Middlesex,Old Bridge 6-1,County Commissioners,,Peter Pedro PISAR,,142,163,69,0,0,0,374
Middlesex,Old Bridge 6-1,County Commissioners,,Shanti NARRA,,79,97,96,0,0,0,272
Middlesex,Old Bridge 6-1,County Commissioners,,Ronald G. RIOS,,82,105,99,0,0,0,286
Middlesex,Old Bridge 6-1,County Commissioners,,Write-in,,0,2,0,0,0,0,2
Middlesex,Old Bridge 6-2,County Commissioners,,John J. McCONVILLE,,152,200,48,0,0,0,400
Middlesex,Old Bridge 6-2,County Commissioners,,Peter Pedro PISAR,,141,196,42,0,0,0,379
Middlesex,Old Bridge 6-2,County Commissioners,,Shanti NARRA,,52,93,65,0,0,0,210
Middlesex,Old Bridge 6-2,County Commissioners,,Ronald G. RIOS,,56,99,69,0,0,0,224
Middlesex,Old Bridge 6-2,County Commissioners,,Write-in,,0,1,0,0,0,0,1
Middlesex,Old Bridge 6-3,County Commissioners,,John J. McCONVILLE,,66,84,33,0,0,0,183
Middlesex,Old Bridge 6-3,County Commissioners,,Peter Pedro PISAR,,64,79,34,0,0,0,177
Middlesex,Old Bridge 6-3,County Commissioners,,Shanti NARRA,,22,30,39,0,0,0,91
Middlesex,Old Bridge 6-3,County Commissioners,,Ronald G. RIOS,,22,31,41,0,0,0,94
Middlesex,Old Bridge 6-4,County Commissioners,,John J. McCONVILLE,,126,125,72,0,0,0,323
Middlesex,Old Bridge 6-4,County Commissioners,,Peter Pedro PISAR,,123,120,67,0,0,0,310
Middlesex,Old Bridge 6-4,County Commissioners,,Shanti NARRA,,41,61,78,0,0,0,180
Middlesex,Old Bridge 6-4,County Commissioners,,Ronald G. RIOS,,45,64,83,0,0,0,192
Middlesex,Old Bridge 6-5,County Commissioners,,John J. McCONVILLE,,145,138,62,0,0,0,345
Middlesex,Old Bridge 6-5,County Commissioners,,Peter Pedro PISAR,,145,136,58,0,0,0,339
Middlesex,Old Bridge 6-5,County Commissioners,,Shanti NARRA,,49,91,118,0,0,0,258
Middlesex,Old Bridge 6-5,County Commissioners,,Ronald G. RIOS,,48,94,126,0,0,0,268
Middlesex,Old Bridge 6-5,County Commissioners,,Write-in,,2,0,0,0,0,0,2
Middlesex,Old Bridge 6-6,County Commissioners,,John J. McCONVILLE,,175,192,65,0,0,0,432
Middlesex,Old Bridge 6-6,County Commissioners,,Peter Pedro PISAR,,163,192,60,0,0,0,415
Middlesex,Old Bridge 6-6,County Commissioners,,Shanti NARRA,,84,94,134,0,0,0,312
Middlesex,Old Bridge 6-6,County Commissioners,,Ronald G. RIOS,,86,94,136,0,0,0,316
Middlesex,Old Bridge 6-7,County Commissioners,,John J. McCONVILLE,,136,192,55,0,0,0,383
Middlesex,Old Bridge 6-7,County Commissioners,,Peter Pedro PISAR,,131,188,52,0,0,0,371
Middlesex,Old Bridge 6-7,County Commissioners,,Shanti NARRA,,59,101,74,0,0,0,234
Middlesex,Old Bridge 6-7,County Commissioners,,Ronald G. RIOS,,61,103,75,0,0,0,239
Middlesex,Old Bridge 6-8,County Commissioners,,John J. McCONVILLE,,250,211,110,0,0,0,571
Middlesex,Old Bridge 6-8,County Commissioners,,Peter Pedro PISAR,,241,203,109,0,0,0,553
Middlesex,Old Bridge 6-8,County Commissioners,,Shanti NARRA,,129,115,186,0,0,0,430
Middlesex,Old Bridge 6-8,County Commissioners,,Ronald G. RIOS,,127,111,178,0,0,0,416
Middlesex,Old Bridge 6-8,County Commissioners,,Write-in,,2,1,0,0,0,0,3
Middlesex,Old Bridge CD6  Provisional,County Commissioners,,John J. McCONVILLE,,0,0,0,169,0,0,169
Middlesex,Old Bridge CD6  Provisional,County Commissioners,,Peter Pedro PISAR,,0,0,0,162,0,0,162
Middlesex,Old Bridge CD6  Provisional,County Commissioners,,Shanti NARRA,,0,0,0,174,0,0,174
Middlesex,Old Bridge CD6  Provisional,County Commissioners,,Ronald G. RIOS,,0,0,0,176,0,0,176
Middlesex,Old Bridge CD6  Provisional,County Commissioners,,Write-in,,0,0,0,5,0,0,5
Middlesex,Old Bridge CD12 Provisional,County Commissioners,,John J. McCONVILLE,,0,0,0,390,0,0,390
Middlesex,Old Bridge CD12 Provisional,County Commissioners,,Peter Pedro PISAR,,0,0,0,375,0,0,375
Middlesex,Old Bridge CD12 Provisional,County Commissioners,,Shanti NARRA,,0,0,0,327,0,0,327
Middlesex,Old Bridge CD12 Provisional,County Commissioners,,Ronald G. RIOS,,0,0,0,329,0,0,329
Middlesex,Old Bridge CD12 Provisional,County Commissioners,,Write-in,,0,0,0,2,0,0,2
Middlesex,Perth Amboy 1-1,County Commissioners,,John J. McCONVILLE,,24,21,28,0,0,0,73
Middlesex,Perth Amboy 1-1,County Commissioners,,Peter Pedro PISAR,,22,19,24,0,0,0,65
Middlesex,Perth Amboy 1-1,County Commissioners,,Shanti NARRA,,40,67,62,0,0,0,169
Middlesex,Perth Amboy 1-1,County Commissioners,,Ronald G. RIOS,,37,71,61,0,0,0,169
Middlesex,Perth Amboy 1-1,County Commissioners,,Write-in,,0,0,2,0,0,0,2
Middlesex,Perth Amboy 1-2,County Commissioners,,John J. McCONVILLE,,8,48,19,0,0,0,75
Middlesex,Perth Amboy 1-2,County Commissioners,,Peter Pedro PISAR,,10,37,20,0,0,0,67
Middlesex,Perth Amboy 1-2,County Commissioners,,Shanti NARRA,,30,48,78,0,0,0,156
Middlesex,Perth Amboy 1-2,County Commissioners,,Ronald G. RIOS,,35,54,85,0,0,0,174
Middlesex,Perth Amboy 1-3,County Commissioners,,John J. McCONVILLE,,16,44,23,0,0,0,83
Middlesex,Perth Amboy 1-3,County Commissioners,,Peter Pedro PISAR,,16,39,23,0,0,0,78
Middlesex,Perth Amboy 1-3,County Commissioners,,Shanti NARRA,,30,48,67,0,0,0,145
Middlesex,Perth Amboy 1-3,County Commissioners,,Ronald G. RIOS,,30,59,67,0,0,0,156
Middlesex,Perth Amboy 1-4,County Commissioners,,John J. McCONVILLE,,18,35,14,0,0,0,67
Middlesex,Perth Amboy 1-4,County Commissioners,,Peter Pedro PISAR,,20,37,13,0,0,0,70
Middlesex,Perth Amboy 1-4,County Commissioners,,Shanti NARRA,,21,66,48,0,0,0,135
Middlesex,Perth Amboy 1-4,County Commissioners,,Ronald G. RIOS,,19,67,53,0,0,0,139
Middlesex,Perth Amboy 1-4,County Commissioners,,Write-in,,0,2,0,0,0,0,2
Middlesex,Perth Amboy 1-5,County Commissioners,,John J. McCONVILLE,,17,32,6,0,0,0,55
Middlesex,Perth Amboy 1-5,County Commissioners,,Peter Pedro PISAR,,16,29,6,0,0,0,51
Middlesex,Perth Amboy 1-5,County Commissioners,,Shanti NARRA,,18,58,48,0,0,0,124
Middlesex,Perth Amboy 1-5,County Commissioners,,Ronald G. RIOS,,20,61,47,0,0,0,128
Middlesex,Perth Amboy 2-1,County Commissioners,,John J. McCONVILLE,,38,68,54,0,0,0,160
Middlesex,Perth Amboy 2-1,County Commissioners,,Peter Pedro PISAR,,38,63,54,0,0,0,155
Middlesex,Perth Amboy 2-1,County Commissioners,,Shanti NARRA,,64,85,136,0,0,0,285
Middlesex,Perth Amboy 2-1,County Commissioners,,Ronald G. RIOS,,60,87,144,0,0,0,291
Middlesex,Perth Amboy 2-2,County Commissioners,,John J. McCONVILLE,,29,76,39,0,0,0,144
Middlesex,Perth Amboy 2-2,County Commissioners,,Peter Pedro PISAR,,30,67,41,0,0,0,138
Middlesex,Perth Amboy 2-2,County Commissioners,,Shanti NARRA,,65,100,129,0,0,0,294
Middlesex,Perth Amboy 2-2,County Commissioners,,Ronald G. RIOS,,60,107,136,0,0,0,303
Middlesex,Perth Amboy 2-2,County Commissioners,,Write-in,,0,0,1,0,0,0,1
Middlesex,Perth Amboy 3-1,County Commissioners,,John J. McCONVILLE,,7,32,13,0,0,0,52
Middlesex,Perth Amboy 3-1,County Commissioners,,Peter Pedro PISAR,,7,27,13,0,0,0,47
Middlesex,Perth Amboy 3-1,County Commissioners,,Shanti NARRA,,9,46,87,0,0,0,142
Middlesex,Perth Amboy 3-1,County Commissioners,,Ronald G. RIOS,,10,49,89,0,0,0,148
Middlesex,Perth Amboy 3-2,County Commissioners,,John J. McCONVILLE,,11,38,36,0,0,0,85
Middlesex,Perth Amboy 3-2,County Commissioners,,Peter Pedro PISAR,,8,38,37,0,0,0,83
Middlesex,Perth Amboy 3-2,County Commissioners,,Shanti NARRA,,16,44,80,0,0,0,140
Middlesex,Perth Amboy 3-2,County Commissioners,,Ronald G. RIOS,,16,47,87,0,0,0,150
Middlesex,Perth Amboy 4-1,County Commissioners,,John J. McCONVILLE,,20,29,12,0,0,0,61
Middlesex,Perth Amboy 4-1,County Commissioners,,Peter Pedro PISAR,,18,22,9,0,0,0,49
Middlesex,Perth Amboy 4-1,County Commissioners,,Shanti NARRA,,23,32,73,0,0,0,128
Middlesex,Perth Amboy 4-1,County Commissioners,,Ronald G. RIOS,,21,34,75,0,0,0,130
Middlesex,Perth Amboy 4-1,County Commissioners,,Write-in,,2,0,0,0,0,0,2
Middlesex,Perth Amboy 4-2,County Commissioners,,John J. McCONVILLE,,23,50,17,0,0,0,90
Middlesex,Perth Amboy 4-2,County Commissioners,,Peter Pedro PISAR,,26,44,17,0,0,0,87
Middlesex,Perth Amboy 4-2,County Commissioners,,Shanti NARRA,,44,47,101,0,0,0,192
Middlesex,Perth Amboy 4-2,County Commissioners,,Ronald G. RIOS,,45,51,104,0,0,0,200
Middlesex,Perth Amboy 4-2,County Commissioners,,Write-in,,0,2,0,0,0,0,2
Middlesex,Perth Amboy 4-3,County Commissioners,,John J. McCONVILLE,,21,38,25,0,0,0,84
Middlesex,Perth Amboy 4-3,County Commissioners,,Peter Pedro PISAR,,21,34,29,0,0,0,84
Middlesex,Perth Amboy 4-3,County Commissioners,,Shanti NARRA,,26,41,79,0,0,0,146
Middlesex,Perth Amboy 4-3,County Commissioners,,Ronald G. RIOS,,26,44,77,0,0,0,147
Middlesex,Perth Amboy 4-4,County Commissioners,,John J. McCONVILLE,,27,44,31,0,0,0,102
Middlesex,Perth Amboy 4-4,County Commissioners,,Peter Pedro PISAR,,25,39,23,0,0,0,87
Middlesex,Perth Amboy 4-4,County Commissioners,,Shanti NARRA,,35,42,54,0,0,0,131
Middlesex,Perth Amboy 4-4,County Commissioners,,Ronald G. RIOS,,34,44,59,0,0,0,137
Middlesex,Perth Amboy 4-5,County Commissioners,,John J. McCONVILLE,,43,64,23,0,0,0,130
Middlesex,Perth Amboy 4-5,County Commissioners,,Peter Pedro PISAR,,37,63,19,0,0,0,119
Middlesex,Perth Amboy 4-5,County Commissioners,,Shanti NARRA,,65,75,103,0,0,0,243
Middlesex,Perth Amboy 4-5,County Commissioners,,Ronald G. RIOS,,71,80,106,0,0,0,257
Middlesex,Perth Amboy 4-6,County Commissioners,,John J. McCONVILLE,,39,74,28,0,0,0,141
Middlesex,Perth Amboy 4-6,County Commissioners,,Peter Pedro PISAR,,37,69,25,0,0,0,131
Middlesex,Perth Amboy 4-6,County Commissioners,,Shanti NARRA,,43,61,59,0,0,0,163
Middlesex,Perth Amboy 4-6,County Commissioners,,Ronald G. RIOS,,42,68,65,0,0,0,175
Middlesex,Perth Amboy 5-1,County Commissioners,,John J. McCONVILLE,,12,37,18,0,0,0,67
Middlesex,Perth Amboy 5-1,County Commissioners,,Peter Pedro PISAR,,12,36,18,0,0,0,66
Middlesex,Perth Amboy 5-1,County Commissioners,,Shanti NARRA,,8,58,40,0,0,0,106
Middlesex,Perth Amboy 5-1,County Commissioners,,Ronald G. RIOS,,7,58,41,0,0,0,106
Middlesex,Perth Amboy 5-1,County Commissioners,,Write-in,,0,1,0,0,0,0,1
Middlesex,Perth Amboy 5-2,County Commissioners,,John J. McCONVILLE,,18,87,30,0,0,0,135
Middlesex,Perth Amboy 5-2,County Commissioners,,Peter Pedro PISAR,,21,72,26,0,0,0,119
Middlesex,Perth Amboy 5-2,County Commissioners,,Shanti NARRA,,44,76,99,0,0,0,219
Middlesex,Perth Amboy 5-2,County Commissioners,,Ronald G. RIOS,,44,85,100,0,0,0,229
Middlesex,Perth Amboy 5-2,County Commissioners,,Write-in,,0,0,2,0,0,0,2
Middlesex,Perth Amboy 5-3,County Commissioners,,John J. McCONVILLE,,56,99,43,0,0,0,198
Middlesex,Perth Amboy 5-3,County Commissioners,,Peter Pedro PISAR,,50,93,43,0,0,0,186
Middlesex,Perth Amboy 5-3,County Commissioners,,Shanti NARRA,,184,292,193,0,0,0,669
Middlesex,Perth Amboy 5-3,County Commissioners,,Ronald G. RIOS,,186,293,196,0,0,0,675
Middlesex,Perth Amboy 5-3,County Commissioners,,Write-in,,1,1,0,0,0,0,2
Middlesex,Perth Amboy 6-1,County Commissioners,,John J. McCONVILLE,,5,55,10,0,0,0,70
Middlesex,Perth Amboy 6-1,County Commissioners,,Peter Pedro PISAR,,4,49,9,0,0,0,62
Middlesex,Perth Amboy 6-1,County Commissioners,,Shanti NARRA,,17,39,43,0,0,0,99
Middlesex,Perth Amboy 6-1,County Commissioners,,Ronald G. RIOS,,17,39,45,0,0,0,101
Middlesex,Perth Amboy 6-2,County Commissioners,,John J. McCONVILLE,,16,53,20,0,0,0,89
Middlesex,Perth Amboy 6-2,County Commissioners,,Peter Pedro PISAR,,18,48,18,0,0,0,84
Middlesex,Perth Amboy 6-2,County Commissioners,,Shanti NARRA,,32,61,87,0,0,0,180
Middlesex,Perth Amboy 6-2,County Commissioners,,Ronald G. RIOS,,35,67,93,0,0,0,195
Middlesex,Perth Amboy 6-3,County Commissioners,,John J. McCONVILLE,,29,64,33,0,0,0,126
Middlesex,Perth Amboy 6-3,County Commissioners,,Peter Pedro PISAR,,27,56,33,0,0,0,116
Middlesex,Perth Amboy 6-3,County Commissioners,,Shanti NARRA,,62,72,132,0,0,0,266
Middlesex,Perth Amboy 6-3,County Commissioners,,Ronald G. RIOS,,63,76,132,0,0,0,271
Middlesex,Perth Amboy 6-4,County Commissioners,,John J. McCONVILLE,,45,104,62,0,0,0,211
Middlesex,Perth Amboy 6-4,County Commissioners,,Peter Pedro PISAR,,43,105,50,0,0,0,198
Middlesex,Perth Amboy 6-4,County Commissioners,,Shanti NARRA,,62,104,107,0,0,0,273
Middlesex,Perth Amboy 6-4,County Commissioners,,Ronald G. RIOS,,64,114,117,0,0,0,295
Middlesex,Perth Amboy 6-5,County Commissioners,,John J. McCONVILLE,,55,84,22,0,0,0,161
Middlesex,Perth Amboy 6-5,County Commissioners,,Peter Pedro PISAR,,53,75,16,0,0,0,144
Middlesex,Perth Amboy 6-5,County Commissioners,,Shanti NARRA,,52,64,89,0,0,0,205
Middlesex,Perth Amboy 6-5,County Commissioners,,Ronald G. RIOS,,54,74,91,0,0,0,219
Middlesex,Perth Amboy 6-6,County Commissioners,,John J. McCONVILLE,,11,50,24,0,0,0,85
Middlesex,Perth Amboy 6-6,County Commissioners,,Peter Pedro PISAR,,12,41,18,0,0,0,71
Middlesex,Perth Amboy 6-6,County Commissioners,,Shanti NARRA,,28,52,76,0,0,0,156
Middlesex,Perth Amboy 6-6,County Commissioners,,Ronald G. RIOS,,28,59,88,0,0,0,175
Middlesex,Perth Amboy 6-6,County Commissioners,,Write-in,,0,2,0,0,0,0,2
Middlesex,Perth Amboy 6-7,County Commissioners,,John J. McCONVILLE,,29,53,28,0,0,0,110
Middlesex,Perth Amboy 6-7,County Commissioners,,Peter Pedro PISAR,,26,51,24,0,0,0,101
Middlesex,Perth Amboy 6-7,County Commissioners,,Shanti NARRA,,27,56,81,0,0,0,164
Middlesex,Perth Amboy 6-7,County Commissioners,,Ronald G. RIOS,,29,58,85,0,0,0,172
Middlesex,Perth Amboy 6-8,County Commissioners,,John J. McCONVILLE,,6,49,14,0,0,0,69
Middlesex,Perth Amboy 6-8,County Commissioners,,Peter Pedro PISAR,,7,42,14,0,0,0,63
Middlesex,Perth Amboy 6-8,County Commissioners,,Shanti NARRA,,17,47,63,0,0,0,127
Middlesex,Perth Amboy 6-8,County Commissioners,,Ronald G. RIOS,,14,50,66,0,0,0,130
Middlesex,Perth Amboy 6-9,County Commissioners,,John J. McCONVILLE,,28,69,31,0,0,0,128
Middlesex,Perth Amboy 6-9,County Commissioners,,Peter Pedro PISAR,,26,59,34,0,0,0,119
Middlesex,Perth Amboy 6-9,County Commissioners,,Shanti NARRA,,42,110,122,0,0,0,274
Middlesex,Perth Amboy 6-9,County Commissioners,,Ronald G. RIOS,,44,121,122,0,0,0,287
Middlesex,Perth Amboy 6-9,County Commissioners,,Write-in,,0,2,0,0,0,0,2
Middlesex,Perth Amboy 6-10,County Commissioners,,John J. McCONVILLE,,22,87,30,0,0,0,139
Middlesex,Perth Amboy 6-10,County Commissioners,,Peter Pedro PISAR,,20,76,22,0,0,0,118
Middlesex,Perth Amboy 6-10,County Commissioners,,Shanti NARRA,,18,83,86,0,0,0,187
Middlesex,Perth Amboy 6-10,County Commissioners,,Ronald G. RIOS,,19,87,89,0,0,0,195
Middlesex,Perth Amboy 6-11,County Commissioners,,John J. McCONVILLE,,26,73,38,0,0,0,137
Middlesex,Perth Amboy 6-11,County Commissioners,,Peter Pedro PISAR,,25,73,41,0,0,0,139
Middlesex,Perth Amboy 6-11,County Commissioners,,Shanti NARRA,,26,98,103,0,0,0,227
Middlesex,Perth Amboy 6-11,County Commissioners,,Ronald G. RIOS,,27,107,101,0,0,0,235
Middlesex,Perth Amboy 6-12,County Commissioners,,John J. McCONVILLE,,35,74,33,0,0,0,142
Middlesex,Perth Amboy 6-12,County Commissioners,,Peter Pedro PISAR,,37,64,31,0,0,0,132
Middlesex,Perth Amboy 6-12,County Commissioners,,Shanti NARRA,,42,89,114,0,0,0,245
Middlesex,Perth Amboy 6-12,County Commissioners,,Ronald G. RIOS,,48,91,112,0,0,0,251
Middlesex,Perth Amboy 6-12,County Commissioners,,Write-in,,0,0,2,0,0,0,2
Middlesex,Perth Amboy 6-13,County Commissioners,,John J. McCONVILLE,,22,44,40,0,0,0,106
Middlesex,Perth Amboy 6-13,County Commissioners,,Peter Pedro PISAR,,20,46,36,0,0,0,102
Middlesex,Perth Amboy 6-13,County Commissioners,,Shanti NARRA,,28,96,111,0,0,0,235
Middlesex,Perth Amboy 6-13,County Commissioners,,Ronald G. RIOS,,28,99,115,0,0,0,242
Middlesex,Perth Amboy 6-14,County Commissioners,,John J. McCONVILLE,,42,113,39,0,0,0,194
Middlesex,Perth Amboy 6-14,County Commissioners,,Peter Pedro PISAR,,44,107,31,0,0,0,182
Middlesex,Perth Amboy 6-14,County Commissioners,,Shanti NARRA,,58,164,124,0,0,0,346
Middlesex,Perth Amboy 6-14,County Commissioners,,Ronald G. RIOS,,60,175,130,0,0,0,365
Middlesex,Perth Amboy Provisional,County Commissioners,,John J. McCONVILLE,,0,0,0,422,0,0,422
Middlesex,Perth Amboy Provisional,County Commissioners,,Peter Pedro PISAR,,0,0,0,382,0,0,382
Middlesex,Perth Amboy Provisional,County Commissioners,,Shanti NARRA,,0,0,0,436,0,0,436
Middlesex,Perth Amboy Provisional,County Commissioners,,Ronald G. RIOS,,0,0,0,464,0,0,464
Middlesex,Perth Amboy Provisional,County Commissioners,,Write-in,,0,0,0,5,0,0,5
Middlesex,Piscataway 1-1,County Commissioners,,John J. McCONVILLE,,26,59,26,0,0,0,111
Middlesex,Piscataway 1-1,County Commissioners,,Peter Pedro PISAR,,29,53,23,0,0,0,105
Middlesex,Piscataway 1-1,County Commissioners,,Shanti NARRA,,123,211,157,0,0,0,491
Middlesex,Piscataway 1-1,County Commissioners,,Ronald G. RIOS,,120,212,158,0,0,0,490
Middlesex,Piscataway 1-1,County Commissioners,,Write-in,,0,0,2,0,0,0,2
Middlesex,Piscataway 1-2,County Commissioners,,John J. McCONVILLE,,41,86,27,0,0,0,154
Middlesex,Piscataway 1-2,County Commissioners,,Peter Pedro PISAR,,39,87,26,0,0,0,152
Middlesex,Piscataway 1-2,County Commissioners,,Shanti NARRA,,70,144,79,0,0,0,293
Middlesex,Piscataway 1-2,County Commissioners,,Ronald G. RIOS,,70,145,80,0,0,0,295
Middlesex,Piscataway 1-2,County Commissioners,,Write-in,,1,0,0,0,0,0,1
Middlesex,Piscataway 1-3,County Commissioners,,John J. McCONVILLE,,45,67,37,0,0,0,149
Middlesex,Piscataway 1-3,County Commissioners,,Peter Pedro PISAR,,46,66,35,0,0,0,147
Middlesex,Piscataway 1-3,County Commissioners,,Shanti NARRA,,114,164,131,0,0,0,409
Middlesex,Piscataway 1-3,County Commissioners,,Ronald G. RIOS,,114,161,133,0,0,0,408
Middlesex,Piscataway 1-4,County Commissioners,,John J. McCONVILLE,,65,106,31,0,0,0,202
Middlesex,Piscataway 1-4,County Commissioners,,Peter Pedro PISAR,,62,109,30,0,0,0,201
Middlesex,Piscataway 1-4,County Commissioners,,Shanti NARRA,,108,152,99,0,0,0,359
Middlesex,Piscataway 1-4,County Commissioners,,Ronald G. RIOS,,113,150,97,0,0,0,360
Middlesex,Piscataway 1-4,County Commissioners,,Write-in,,0,4,0,0,0,0,4
Middlesex,Piscataway 1-5,County Commissioners,,John J. McCONVILLE,,108,114,62,0,0,0,284
Middlesex,Piscataway 1-5,County Commissioners,,Peter Pedro PISAR,,105,104,59,0,0,0,268
Middlesex,Piscataway 1-5,County Commissioners,,Shanti NARRA,,81,127,158,0,0,0,366
Middlesex,Piscataway 1-5,County Commissioners,,Ronald G. RIOS,,81,125,162,0,0,0,368
Middlesex,Piscataway 1-5,County Commissioners,,Write-in,,0,2,2,0,0,0,4
Middlesex,Piscataway 1-6,County Commissioners,,John J. McCONVILLE,,74,83,31,0,0,0,188
Middlesex,Piscataway 1-6,County Commissioners,,Peter Pedro PISAR,,75,83,26,0,0,0,184
Middlesex,Piscataway 1-6,County Commissioners,,Shanti NARRA,,60,137,115,0,0,0,312
Middlesex,Piscataway 1-6,County Commissioners,,Ronald G. RIOS,,60,132,116,0,0,0,308
Middlesex,Piscataway 1-7,County Commissioners,,John J. McCONVILLE,,28,77,34,0,0,0,139
Middlesex,Piscataway 1-7,County Commissioners,,Peter Pedro PISAR,,28,71,30,0,0,0,129
Middlesex,Piscataway 1-7,County Commissioners,,Shanti NARRA,,123,185,102,0,0,0,410
Middlesex,Piscataway 1-7,County Commissioners,,Ronald G. RIOS,,121,187,107,0,0,0,415
Middlesex,Piscataway 1-7,County Commissioners,,Write-in,,3,0,1,0,0,0,4
Middlesex,Piscataway 1-8,County Commissioners,,John J. McCONVILLE,,61,97,46,0,0,0,204
Middlesex,Piscataway 1-8,County Commissioners,,Peter Pedro PISAR,,60,96,43,0,0,0,199
Middlesex,Piscataway 1-8,County Commissioners,,Shanti NARRA,,81,125,108,0,0,0,314
Middlesex,Piscataway 1-8,County Commissioners,,Ronald G. RIOS,,80,125,110,0,0,0,315
Middlesex,Piscataway 1-9,County Commissioners,,John J. McCONVILLE,,79,91,46,0,0,0,216
Middlesex,Piscataway 1-9,County Commissioners,,Peter Pedro PISAR,,65,86,42,0,0,0,193
Middlesex,Piscataway 1-9,County Commissioners,,Shanti NARRA,,86,103,116,0,0,0,305
Middlesex,Piscataway 1-9,County Commissioners,,Ronald G. RIOS,,93,103,113,0,0,0,309
Middlesex,Piscataway 1-10,County Commissioners,,John J. McCONVILLE,,50,78,59,0,0,0,187
Middlesex,Piscataway 1-10,County Commissioners,,Peter Pedro PISAR,,49,79,51,0,0,0,179
Middlesex,Piscataway 1-10,County Commissioners,,Shanti NARRA,,50,96,90,0,0,0,236
