county,precinct,office,district,party,candidate,votes,early_voting,election_day_icp,election_day_icx,mail,provisional
Burlington,Mount Laurel Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,315,54,170,0,91,0
Burlington,Mount Laurel Township Election District 4,Board of County Commissioners,,DEM,Felicia Hopson,279,45,156,0,78,0
Burlington,Mount Laurel Township Election District 5,Board of County Commissioners,,DEM,Felicia Hopson,708,226,315,0,167,0
Burlington,Mount Laurel Township Election District 6,Board of County Commissioners,,DEM,Felicia Hopson,537,120,202,0,215,0
Burlington,Mount Laurel Township Election District 7,Board of County Commissioners,,DEM,Felicia Hopson,464,104,217,0,143,0
Burlington,Mount Laurel Township Election District 8,Board of County Commissioners,,DEM,Felicia Hopson,366,89,163,0,114,0
Burlington,Mount Laurel Township Election District 9,Board of County Commissioners,,DEM,Felicia Hopson,408,78,210,0,120,0
Burlington,Mount Laurel Township Election District 10,Board of County Commissioners,,DEM,Felicia Hopson,293,66,142,0,85,0
Burlington,Mount Laurel Township Election District 11,Board of County Commissioners,,DEM,Felicia Hopson,489,108,247,0,134,0
Burlington,Mount Laurel Township Election District 12,Board of County Commissioners,,DEM,Felicia Hopson,231,40,127,0,64,0
Burlington,Mount Laurel Township Election District 13,Board of County Commissioners,,DEM,Felicia Hopson,363,95,162,0,106,0
Burlington,Mount Laurel Township Election District 14,Board of County Commissioners,,DEM,Felicia Hopson,750,230,332,0,188,0
Burlington,Mount Laurel Township Election District 15,Board of County Commissioners,,DEM,Felicia Hopson,901,237,401,0,263,0
Burlington,Mount Laurel Township Election District 16,Board of County Commissioners,,DEM,Felicia Hopson,499,142,182,0,175,0
Burlington,Mount Laurel Township Election District 17,Board of County Commissioners,,DEM,Felicia Hopson,264,34,76,0,154,0
Burlington,Mount Laurel Township Election District 18,Board of County Commissioners,,DEM,Felicia Hopson,857,278,276,0,303,0
Burlington,Mount Laurel Township Election District 19,Board of County Commissioners,,DEM,Felicia Hopson,392,105,177,0,110,0
Burlington,Mount Laurel Township Election District 20,Board of County Commissioners,,DEM,Felicia Hopson,1071,337,434,0,300,0
Burlington,Mount Laurel Township Election District 21,Board of County Commissioners,,DEM,Felicia Hopson,524,165,180,0,179,0
Burlington,Mount Laurel Township Election District 22,Board of County Commissioners,,DEM,Felicia Hopson,254,44,80,0,130,0
Burlington,Mount Laurel Township Election District 23,Board of County Commissioners,,DEM,Felicia Hopson,627,119,110,0,398,0
Burlington,Mount Laurel Township Election District 24,Board of County Commissioners,,DEM,Felicia Hopson,580,166,262,0,152,0
Burlington,Mount Laurel Township Election District 25,Board of County Commissioners,,DEM,Felicia Hopson,340,112,134,0,94,0
Burlington,Mount Laurel Township Election District 26,Board of County Commissioners,,DEM,Felicia Hopson,623,226,238,0,159,0
Burlington,Mount Laurel Township Election District 27,Board of County Commissioners,,DEM,Felicia Hopson,255,73,109,0,73,0
Burlington,New Hanover Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,155,36,90,0,29,0
Burlington,North Hanover Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,197,30,123,0,44,0
Burlington,North Hanover Township Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,420,106,227,0,87,0
Burlington,North Hanover Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,253,63,123,0,67,0
Burlington,Palmyra Borough Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,213,24,149,0,40,0
Burlington,Palmyra Borough Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,193,17,129,0,47,0
Burlington,Palmyra Borough Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,129,5,98,0,26,0
Burlington,Palmyra Borough Election District 4,Board of County Commissioners,,DEM,Felicia Hopson,149,11,97,0,41,0
Burlington,Palmyra Borough Election District 5,Board of County Commissioners,,DEM,Felicia Hopson,176,15,140,0,21,0
Burlington,Palmyra Borough Election District 6,Board of County Commissioners,,DEM,Felicia Hopson,300,25,215,0,60,0
Burlington,Palmyra Borough Election District 7,Board of County Commissioners,,DEM,Felicia Hopson,202,16,143,0,43,0
Burlington,Palmyra Borough Election District 8,Board of County Commissioners,,DEM,Felicia Hopson,208,25,141,0,42,0
Burlington,Palmyra Borough Election District 9,Board of County Commissioners,,DEM,Felicia Hopson,444,58,290,0,96,0
Burlington,Pemberton Borough Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,335,79,190,0,66,0
Burlington,Pemberton Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,292,86,129,0,77,0
Burlington,Pemberton Township Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,334,126,136,0,72,0
Burlington,Pemberton Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,359,111,153,0,95,0
Burlington,Pemberton Township Election District 4,Board of County Commissioners,,DEM,Felicia Hopson,546,217,228,0,101,0
Burlington,Pemberton Township Election District 5,Board of County Commissioners,,DEM,Felicia Hopson,181,67,80,0,34,0
Burlington,Pemberton Township Election District 6,Board of County Commissioners,,DEM,Felicia Hopson,398,122,190,0,86,0
Burlington,Pemberton Township Election District 7,Board of County Commissioners,,DEM,Felicia Hopson,222,76,92,0,54,0
Burlington,Pemberton Township Election District 8,Board of County Commissioners,,DEM,Felicia Hopson,543,156,298,0,89,0
Burlington,Pemberton Township Election District 9,Board of County Commissioners,,DEM,Felicia Hopson,205,64,83,0,58,0
Burlington,Pemberton Township Election District 10,Board of County Commissioners,,DEM,Felicia Hopson,421,140,158,0,123,0
Burlington,Pemberton Township Election District 11,Board of County Commissioners,,DEM,Felicia Hopson,255,61,125,0,69,0
Burlington,Pemberton Township Election District 12,Board of County Commissioners,,DEM,Felicia Hopson,509,171,225,0,113,0
Burlington,Pemberton Township Election District 13,Board of County Commissioners,,DEM,Felicia Hopson,210,58,95,0,57,0
Burlington,Pemberton Township Election District 14,Board of County Commissioners,,DEM,Felicia Hopson,245,60,134,0,51,0
Burlington,Riverside Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,132,15,89,0,28,0
Burlington,Riverside Township Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,134,18,91,0,25,0
Burlington,Riverside Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,133,26,78,0,29,0
Burlington,Riverside Township Election District 4,Board of County Commissioners,,DEM,Felicia Hopson,123,13,78,0,32,0
Burlington,Riverside Township Election District 5,Board of County Commissioners,,DEM,Felicia Hopson,157,24,105,0,28,0
Burlington,Riverside Township Election District 6,Board of County Commissioners,,DEM,Felicia Hopson,101,21,63,0,17,0
Burlington,Riverside Township Election District 7,Board of County Commissioners,,DEM,Felicia Hopson,224,24,142,0,58,0
Burlington,Riverside Township Election District 8,Board of County Commissioners,,DEM,Felicia Hopson,208,42,109,0,57,0
Burlington,Riverton Borough Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,256,18,173,0,65,0
Burlington,Riverton Borough Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,282,31,166,0,85,0
Burlington,Riverton Borough Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,321,37,190,0,94,0
Burlington,Shamong Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,164,44,75,0,45,0
Burlington,Shamong Township Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,403,111,190,0,102,0
Burlington,Shamong Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,522,146,238,0,138,0
Burlington,Shamong Township Election District 4,Board of County Commissioners,,DEM,Felicia Hopson,226,70,93,0,63,0
Burlington,Southampton Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,177,38,95,0,44,0
Burlington,Southampton Township Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,313,53,175,0,85,0
Burlington,Southampton Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,259,58,122,0,79,0
Burlington,Southampton Township Election District 4,Board of County Commissioners,,DEM,Felicia Hopson,398,126,147,0,125,0
Burlington,Southampton Township Election District 5,Board of County Commissioners,,DEM,Felicia Hopson,669,115,263,0,291,0
Burlington,Southampton Township Election District 6,Board of County Commissioners,,DEM,Felicia Hopson,529,94,207,0,228,0
Burlington,Springfield Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,319,41,197,0,81,0
Burlington,Springfield Township Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,248,31,158,0,59,0
Burlington,Springfield Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,106,16,64,0,26,0
Burlington,Tabernacle Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,187,78,45,0,64,0
Burlington,Tabernacle Township Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,144,38,76,0,30,0
Burlington,Tabernacle Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,377,122,161,0,94,0
Burlington,Tabernacle Township Election District 4,Board of County Commissioners,,DEM,Felicia Hopson,373,139,113,0,121,0
Burlington,Tabernacle Township Election District 5,Board of County Commissioners,,DEM,Felicia Hopson,320,118,119,0,83,0
Burlington,Washington Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,130,3,93,0,34,0
Burlington,Westampton Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,969,257,540,0,172,0
Burlington,Westampton Township Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,331,62,180,0,89,0
Burlington,Westampton Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,336,67,177,0,92,0
Burlington,Westampton Township Election District 4,Board of County Commissioners,,DEM,Felicia Hopson,444,98,256,0,90,0
Burlington,Westampton Township Election District 5,Board of County Commissioners,,DEM,Felicia Hopson,678,188,297,0,193,0
Burlington,Willingboro Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,536,131,264,0,141,0
Burlington,Willingboro Township Election District 2,Board of County Commissioners,,DEM,Felicia Hopson,390,108,208,0,74,0
Burlington,Willingboro Township Election District 3,Board of County Commissioners,,DEM,Felicia Hopson,369,117,175,0,77,0
Burlington,Willingboro Township Election District 4,Board of County Commissioners,,DEM,Felicia Hopson,313,106,154,0,53,0
Burlington,Willingboro Township Election District 5,Board of County Commissioners,,DEM,Felicia Hopson,395,99,210,0,86,0
Burlington,Willingboro Township Election District 6,Board of County Commissioners,,DEM,Felicia Hopson,368,90,222,0,56,0
Burlington,Willingboro Township Election District 7,Board of County Commissioners,,DEM,Felicia Hopson,365,69,231,0,65,0
Burlington,Willingboro Township Election District 8,Board of County Commissioners,,DEM,Felicia Hopson,352,74,200,0,78,0
Burlington,Willingboro Township Election District 9,Board of County Commissioners,,DEM,Felicia Hopson,321,76,160,0,85,0
Burlington,Willingboro Township Election District 10,Board of County Commissioners,,DEM,Felicia Hopson,324,74,202,0,48,0
Burlington,Willingboro Township Election District 11,Board of County Commissioners,,DEM,Felicia Hopson,505,156,259,0,90,0
Burlington,Willingboro Township Election District 12,Board of County Commissioners,,DEM,Felicia Hopson,339,73,181,0,85,0
Burlington,Willingboro Township Election District 13,Board of County Commissioners,,DEM,Felicia Hopson,470,122,245,0,103,0
Burlington,Willingboro Township Election District 14,Board of County Commissioners,,DEM,Felicia Hopson,332,106,140,0,86,0
Burlington,Willingboro Township Election District 15,Board of County Commissioners,,DEM,Felicia Hopson,316,71,182,0,63,0
Burlington,Willingboro Township Election District 16,Board of County Commissioners,,DEM,Felicia Hopson,380,80,222,0,78,0
Burlington,Willingboro Township Election District 17,Board of County Commissioners,,DEM,Felicia Hopson,237,54,148,0,35,0
Burlington,Willingboro Township Election District 18,Board of County Commissioners,,DEM,Felicia Hopson,387,101,205,0,81,0
Burlington,Willingboro Township Election District 19,Board of County Commissioners,,DEM,Felicia Hopson,346,80,190,0,76,0
Burlington,Willingboro Township Election District 20,Board of County Commissioners,,DEM,Felicia Hopson,393,127,161,0,105,0
Burlington,Willingboro Township Election District 21,Board of County Commissioners,,DEM,Felicia Hopson,322,102,157,0,63,0
Burlington,Willingboro Township Election District 22,Board of County Commissioners,,DEM,Felicia Hopson,202,60,95,0,47,0
Burlington,Willingboro Township Election District 23,Board of County Commissioners,,DEM,Felicia Hopson,301,88,160,0,53,0
Burlington,Willingboro Township Election District 24,Board of County Commissioners,,DEM,Felicia Hopson,283,63,163,0,57,0
Burlington,Willingboro Township Election District 25,Board of County Commissioners,,DEM,Felicia Hopson,335,117,156,0,62,0
Burlington,Willingboro Township Election District 26,Board of County Commissioners,,DEM,Felicia Hopson,302,88,146,0,68,0
Burlington,Willingboro Township Election District 27,Board of County Commissioners,,DEM,Felicia Hopson,304,71,173,0,60,0
Burlington,Willingboro Township Election District 28,Board of County Commissioners,,DEM,Felicia Hopson,425,99,206,0,120,0
Burlington,Willingboro Township Election District 29,Board of County Commissioners,,DEM,Felicia Hopson,274,97,115,0,62,0
Burlington,Willingboro Township Election District 30,Board of County Commissioners,,DEM,Felicia Hopson,276,75,140,0,61,0
Burlington,Willingboro Township Election District 31,Board of County Commissioners,,DEM,Felicia Hopson,260,53,144,0,63,0
Burlington,Willingboro Township Election District 32,Board of County Commissioners,,DEM,Felicia Hopson,299,65,164,0,70,0
Burlington,Willingboro Township Election District 33,Board of County Commissioners,,DEM,Felicia Hopson,343,101,167,0,75,0
Burlington,Willingboro Township Election District 34,Board of County Commissioners,,DEM,Felicia Hopson,325,75,155,0,95,0
Burlington,Willingboro Township Election District 35,Board of County Commissioners,,DEM,Felicia Hopson,551,144,292,0,115,0
Burlington,Willingboro Township Election District 36,Board of County Commissioners,,DEM,Felicia Hopson,351,102,158,0,91,0
Burlington,Woodland Township Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,190,24,107,0,59,0
Burlington,Wrightstown Borough Election District 1,Board of County Commissioners,,DEM,Felicia Hopson,99,16,72,0,11,0
Burlington,Bass River Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,3,0,0,0,0,3
Burlington,Beverly City (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,14,0,0,0,0,14
Burlington,Bordentown City (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,8,0,0,0,0,8
Burlington,"Bordentown Township (2,3,6) (Provisional) FD1",Board of County Commissioners,,DEM,Felicia Hopson,11,0,0,0,0,11
Burlington,"Bordentown Township (1,4,5,7,8) (Provisional) FD2",Board of County Commissioners,,DEM,Felicia Hopson,37,0,0,0,0,37
Burlington,"Burlington City W1,3,4 (Provisional)",Board of County Commissioners,,DEM,Felicia Hopson,56,0,0,0,0,56
Burlington,Burlington City W2 (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,13,0,0,0,0,13
Burlington,Burlington Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,134,0,0,0,0,134
Burlington,Chesterfield Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,23,0,0,0,0,23
Burlington,Cinnaminson Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,52,0,0,0,0,52
Burlington,Delanco Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,12,0,0,0,0,12
Burlington,Delran Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,57,0,0,0,0,57
Burlington,Eastampton Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,23,0,0,0,0,23
Burlington,Edgewater Park Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,49,0,0,0,0,49
Burlington,Evesham Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,217,0,0,0,0,217
Burlington,Fieldsboro Borough (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,3,0,0,0,0,3
Burlington,"Florence Township W1, W2 (Provisional)",Board of County Commissioners,,DEM,Felicia Hopson,37,0,0,0,0,37
Burlington,Florence Township W3 (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,16,0,0,0,0,16
Burlington,Hainesport Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,26,0,0,0,0,26
Burlington,Lumberton Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,73,0,0,0,0,73
Burlington,Mansfield Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,35,0,0,0,0,35
Burlington,Maple Shade Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,63,0,0,0,0,63
Burlington,Medford Lakes Borough (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,11,0,0,0,0,11
Burlington,Medford Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,94,0,0,0,0,94
Burlington,Moorestown Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,113,0,0,0,0,113
Burlington,Mount Holly Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,39,0,0,0,0,39
Burlington,Mt Laurel Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,252,0,0,0,0,252
Burlington,New Hanover Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,6,0,0,0,0,6
Burlington,North Hanover Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,16,0,0,0,0,16
Burlington,Palmyra Borough (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,30,0,0,0,0,30
Burlington,Pemberton Borough (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,11,0,0,0,0,11
Burlington,Pemberton Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,95,0,0,0,0,95
Burlington,Riverside Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,28,0,0,0,0,28
Burlington,Riverton Borough (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,9,0,0,0,0,9
Burlington,Shamong Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,11,0,0,0,0,11
Burlington,Southampton Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,31,0,0,0,0,31
Burlington,Springfield Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,7,0,0,0,0,7
Burlington,Tabernacle Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,27,0,0,0,0,27
Burlington,Washington Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,2,0,0,0,0,2
Burlington,Westampton Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,71,0,0,0,0,71
Burlington,Willingboro Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,291,0,0,0,0,291
Burlington,Woodland Township (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,1,0,0,0,0,1
Burlington,Wrightstown Borough (Provisional),Board of County Commissioners,,DEM,Felicia Hopson,1,0,0,0,0,1
Burlington,Bass River Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,154,12,113,0,29,0
Burlington,Beverly City Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,223,37,149,0,37,0
Burlington,Beverly City Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,155,17,120,0,18,0
Burlington,Beverly City Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,185,37,114,0,34,0
Burlington,Bordentown City Election District: Ward 1 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,216,26,139,0,51,0
Burlington,Bordentown City Election District: Ward 1 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,227,31,153,0,43,0
Burlington,Bordentown City Election District: Ward 2 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,185,28,121,0,36,0
Burlington,Bordentown City Election District: Ward 2 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,210,38,146,0,26,0
Burlington,Bordentown City Election District: Ward 3 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,275,54,165,0,56,0
Burlington,Bordentown City Election District: Ward 3 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,201,36,115,0,50,0
Burlington,Bordentown Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,756,202,371,0,183,0
Burlington,Bordentown Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,249,54,153,0,42,0
Burlington,Bordentown Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,351,79,200,0,72,0
Burlington,Bordentown Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,170,38,93,0,39,0
Burlington,Bordentown Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,215,54,107,0,54,0
Burlington,Bordentown Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,423,115,199,0,109,0
Burlington,Bordentown Township Election District 7,Board of County Commissioners,,DEM,Tyler J. Burrell,270,73,112,0,85,0
Burlington,Bordentown Township Election District 8,Board of County Commissioners,,DEM,Tyler J. Burrell,617,197,249,0,171,0
Burlington,Burlington City Election District: Ward 1 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,233,19,175,0,39,0
Burlington,Burlington City Election District: Ward 1 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,351,48,247,0,56,0
Burlington,Burlington City Election District: Ward 2 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,289,64,180,0,45,0
Burlington,Burlington City Election District: Ward 2 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,216,32,139,0,45,0
Burlington,Burlington City Election District: Ward 2 - District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,199,34,127,0,38,0
Burlington,Burlington City Election District: Ward 3 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,249,35,162,0,52,0
Burlington,Burlington City Election District: Ward 3 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,224,23,165,0,36,0
Burlington,Burlington City Election District: Ward 3 - District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,214,38,135,0,41,0
Burlington,Burlington City Election District: Ward 4 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,208,38,118,0,52,0
Burlington,Burlington City Election District: Ward 4 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,234,38,158,0,38,0
Burlington,Burlington City Election District: Ward 4 - District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,284,63,141,0,80,0
Burlington,Burlington Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,157,25,107,0,25,0
Burlington,Burlington Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,540,149,286,0,105,0
Burlington,Burlington Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,254,75,106,0,73,0
Burlington,Burlington Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,408,71,249,0,88,0
Burlington,Burlington Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,203,49,100,0,54,0
Burlington,Burlington Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,327,80,180,0,67,0
Burlington,Burlington Township Election District 7,Board of County Commissioners,,DEM,Tyler J. Burrell,271,55,146,0,70,0
Burlington,Burlington Township Election District 8,Board of County Commissioners,,DEM,Tyler J. Burrell,362,67,193,0,102,0
Burlington,Burlington Township Election District 9,Board of County Commissioners,,DEM,Tyler J. Burrell,309,32,116,0,161,0
Burlington,Burlington Township Election District 10,Board of County Commissioners,,DEM,Tyler J. Burrell,447,97,200,0,150,0
Burlington,Burlington Township Election District 11,Board of County Commissioners,,DEM,Tyler J. Burrell,294,49,194,0,51,0
Burlington,Burlington Township Election District 12,Board of County Commissioners,,DEM,Tyler J. Burrell,309,37,198,0,74,0
Burlington,Burlington Township Election District 13,Board of County Commissioners,,DEM,Tyler J. Burrell,437,97,233,0,107,0
Burlington,Burlington Township Election District 14,Board of County Commissioners,,DEM,Tyler J. Burrell,515,135,249,0,131,0
Burlington,Burlington Township Election District 15,Board of County Commissioners,,DEM,Tyler J. Burrell,402,106,192,0,104,0
Burlington,Burlington Township Election District 16,Board of County Commissioners,,DEM,Tyler J. Burrell,357,66,180,0,111,0
Burlington,Burlington Township Election District 17,Board of County Commissioners,,DEM,Tyler J. Burrell,273,48,157,0,68,0
Burlington,Burlington Township Election District 18,Board of County Commissioners,,DEM,Tyler J. Burrell,271,65,122,0,84,0
Burlington,Burlington Township Election District 19,Board of County Commissioners,,DEM,Tyler J. Burrell,813,249,371,0,193,0
Burlington,Chesterfield Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,1226,543,395,0,288,0
Burlington,Chesterfield Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,360,136,125,0,99,0
Burlington,Cinnaminson Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,733,142,406,0,185,0
Burlington,Cinnaminson Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,239,18,121,0,100,0
Burlington,Cinnaminson Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,222,14,128,0,80,0
Burlington,Cinnaminson Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,133,22,77,0,34,0
Burlington,Cinnaminson Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,228,28,112,0,88,0
Burlington,Cinnaminson Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,136,18,82,0,36,0
Burlington,Cinnaminson Township Election District 7,Board of County Commissioners,,DEM,Tyler J. Burrell,206,26,120,0,60,0
Burlington,Cinnaminson Township Election District 8,Board of County Commissioners,,DEM,Tyler J. Burrell,185,19,108,0,58,0
Burlington,Cinnaminson Township Election District 9,Board of County Commissioners,,DEM,Tyler J. Burrell,146,25,82,0,39,0
Burlington,Cinnaminson Township Election District 10,Board of County Commissioners,,DEM,Tyler J. Burrell,163,15,112,0,36,0
Burlington,Cinnaminson Township Election District 11,Board of County Commissioners,,DEM,Tyler J. Burrell,161,22,94,0,45,0
Burlington,Cinnaminson Township Election District 12,Board of County Commissioners,,DEM,Tyler J. Burrell,195,28,108,0,59,0
Burlington,Cinnaminson Township Election District 13,Board of County Commissioners,,DEM,Tyler J. Burrell,267,38,157,0,72,0
Burlington,Cinnaminson Township Election District 14,Board of County Commissioners,,DEM,Tyler J. Burrell,132,20,81,0,31,0
Burlington,Cinnaminson Township Election District 15,Board of County Commissioners,,DEM,Tyler J. Burrell,98,14,57,0,27,0
Burlington,Cinnaminson Township Election District 16,Board of County Commissioners,,DEM,Tyler J. Burrell,194,28,101,0,65,0
Burlington,Cinnaminson Township Election District 17,Board of County Commissioners,,DEM,Tyler J. Burrell,258,54,131,0,73,0
Burlington,Cinnaminson Township Election District 18,Board of County Commissioners,,DEM,Tyler J. Burrell,354,62,152,0,140,0
Burlington,Cinnaminson Township Election District 19,Board of County Commissioners,,DEM,Tyler J. Burrell,61,3,30,0,28,0
Burlington,Cinnaminson Township Election District 20,Board of County Commissioners,,DEM,Tyler J. Burrell,197,17,117,0,63,0
Burlington,Delanco Township Election District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,171,14,121,0,36,0
Burlington,Delanco Township Election District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,155,23,102,0,30,0
Burlington,Delanco Township Election District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,265,49,137,0,79,0
Burlington,Delanco Township Election District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,171,12,126,0,33,0
Burlington,Delanco Township Election District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,361,77,227,0,57,0
Burlington,Delanco Township Election District 6,Board of County Commissioners,,DEM,Tyler J. Burrell,344,53,134,0,157,0
Burlington,Delran Township Election District: Ward 1 - District 1,Board of County Commissioners,,DEM,Tyler J. Burrell,100,15,60,0,25,0
Burlington,Delran Township Election District: Ward 1 - District 2,Board of County Commissioners,,DEM,Tyler J. Burrell,185,24,108,0,53,0
Burlington,Delran Township Election District: Ward 1 - District 3,Board of County Commissioners,,DEM,Tyler J. Burrell,437,97,246,0,94,0
Burlington,Delran Township Election District: Ward 1 - District 4,Board of County Commissioners,,DEM,Tyler J. Burrell,196,12,121,0,63,0
Burlington,Delran Township Election District: Ward 1 - District 5,Board of County Commissioners,,DEM,Tyler J. Burrell,160,16,103,0,41,0
