county,municipality,office,district,party,candidate,votes
Ocean,Surf City Boro,U.S. Senate,,Independent,Antonio N. Sabas,0
Ocean,Toms River Twp,U.S. Senate,,Independent,Antonio N. Sabas,25
Ocean,Tuckerton Boro,U.S. Senate,,Independent,Antonio N. Sabas,2
Ocean,Total,U.S. Senate,,Independent,Antonio N. Sabas,165
Ocean,Barnegat Twp,U.S. Senate,,Independent,Jeff Boss,4
Ocean,Barnegat Light Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Bay Head Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Beach Haven Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Beachwood Boro,U.S. Senate,,Independent,Jeff Boss,5
Ocean,Berkeley Twp,U.S. Senate,,Independent,Jeff Boss,9
Ocean,Brick Twp,U.S. Senate,,Independent,Jeff Boss,10
Ocean,Eagleswood Twp,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Harvey Cedars Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Island Heights Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Jackson Twp,U.S. Senate,,Independent,Jeff Boss,6
Ocean,Lacey Twp,U.S. Senate,,Independent,Jeff Boss,5
Ocean,Lakehurst Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Lakewood Twp,U.S. Senate,,Independent,Jeff Boss,6
Ocean,Lavallette Boro,U.S. Senate,,Independent,Jeff Boss,1
Ocean,Little Egg Harbor Twp,U.S. Senate,,Independent,Jeff Boss,2
Ocean,Long Beach Twp,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Manchester Twp,U.S. Senate,,Independent,Jeff Boss,14
Ocean,Mantoloking Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Ocean Twp,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Ocean Gate Boro,U.S. Senate,,Independent,Jeff Boss,1
Ocean,Pine Beach Boro,U.S. Senate,,Independent,Jeff Boss,1
Ocean,Plumsted Twp,U.S. Senate,,Independent,Jeff Boss,2
Ocean,Point Pleasant Boro,U.S. Senate,,Independent,Jeff Boss,5
Ocean,Point Pleasant Beach Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Seaside Heights Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Seaside Park Boro,U.S. Senate,,Independent,Jeff Boss,2
Ocean,Ship Bottom Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,South Toms River Boro,U.S. Senate,,Independent,Jeff Boss,0
Ocean,Stafford Twp,U.S. Senate,,Independent,Jeff Boss,1
Ocean,Surf City Boro,U.S. Senate,,Independent,Jeff Boss,2
Ocean,Toms River Twp,U.S. Senate,,Independent,Jeff Boss,20
Ocean,Tuckerton Boro,U.S. Senate,,Independent,Jeff Boss,1
Ocean,Total,U.S. Senate,,Independent,Jeff Boss,97
