county,precinct,office,district,candidate,party,votes,election_day,mail,military,provisional,overseas
Sussex,HOPATCONG BORO 11,President,,Stein / Baraka,GRN,9,9,0,0,0,0
Sussex,HOPATCONG BORO 11,President,,WRITE-IN,,7,5,2,0,0,0
Sussex,HOPATCONG BORO 12,Registered Voters,,,,618,,,,,
Sussex,HOPATCONG BORO 12,Ballots Cast,,,,440,408,32,0,0,0
Sussex,HOPATCONG BORO 12,President,,Clinton / Kaine,DEM,156,148,8,0,0,0
Sussex,HOPATCONG BORO 12,President,,Trump / Pence,REP,256,235,21,0,0,0
Sussex,HOPATCONG BORO 12,President,,Castle / Bradley,CST,6,6,0,0,0,0
Sussex,HOPATCONG BORO 12,President,,Johnson / Weld,LIB,12,12,0,0,0,0
Sussex,HOPATCONG BORO 12,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 12,President,,Kennedy / Hart,SWP,1,1,0,0,0,0
Sussex,HOPATCONG BORO 12,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,HOPATCONG BORO 12,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,HOPATCONG BORO 12,President,,Stein / Baraka,GRN,5,4,1,0,0,0
Sussex,HOPATCONG BORO 12,President,,WRITE-IN,,3,2,1,0,0,0
Sussex,LAFAYETTE TWP 1,Registered Voters,,,,561,,,,,
Sussex,LAFAYETTE TWP 1,Ballots Cast,,,,426,384,38,1,0,3
Sussex,LAFAYETTE TWP 1,President,,Clinton / Kaine,DEM,114,99,12,0,0,3
Sussex,LAFAYETTE TWP 1,President,,Trump / Pence,REP,291,268,22,1,0,0
Sussex,LAFAYETTE TWP 1,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,LAFAYETTE TWP 1,President,,Johnson / Weld,LIB,11,8,3,0,0,0
Sussex,LAFAYETTE TWP 1,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 1,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 1,President,,Stein / Baraka,GRN,4,4,0,0,0,0
Sussex,LAFAYETTE TWP 1,President,,WRITE-IN,,2,2,0,0,0,0
Sussex,LAFAYETTE TWP 2,Registered Voters,,,,738,,,,,
Sussex,LAFAYETTE TWP 2,Ballots Cast,,,,545,514,29,1,0,1
Sussex,LAFAYETTE TWP 2,President,,Clinton / Kaine,DEM,132,120,12,0,0,0
Sussex,LAFAYETTE TWP 2,President,,Trump / Pence,REP,381,363,16,1,0,1
Sussex,LAFAYETTE TWP 2,President,,Castle / Bradley,CST,6,6,0,0,0,0
Sussex,LAFAYETTE TWP 2,President,,Johnson / Weld,LIB,9,9,0,0,0,0
Sussex,LAFAYETTE TWP 2,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 2,President,,Kennedy / Hart,SWP,1,1,0,0,0,0
Sussex,LAFAYETTE TWP 2,President,,De La Fuente / Steinberg,ADP,2,2,0,0,0,0
Sussex,LAFAYETTE TWP 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 2,President,,Stein / Baraka,GRN,5,4,1,0,0,0
Sussex,LAFAYETTE TWP 2,President,,WRITE-IN,,8,8,0,0,0,0
Sussex,LAFAYETTE TWP 3,Registered Voters,,,,576,,,,,
Sussex,LAFAYETTE TWP 3,Ballots Cast,,,,437,398,35,0,4,0
Sussex,LAFAYETTE TWP 3,President,,Clinton / Kaine,DEM,114,102,10,0,2,0
Sussex,LAFAYETTE TWP 3,President,,Trump / Pence,REP,292,267,23,0,2,0
Sussex,LAFAYETTE TWP 3,President,,Castle / Bradley,CST,1,0,1,0,0,0
Sussex,LAFAYETTE TWP 3,President,,Johnson / Weld,LIB,17,16,1,0,0,0
Sussex,LAFAYETTE TWP 3,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 3,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,LAFAYETTE TWP 3,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,LAFAYETTE TWP 3,President,,Stein / Baraka,GRN,3,3,0,0,0,0
Sussex,LAFAYETTE TWP 3,President,,WRITE-IN,,6,6,0,0,0,0
Sussex,MONTAGUE TWP 1,Registered Voters,,,,836,,,,,
Sussex,MONTAGUE TWP 1,Ballots Cast,,,,586,515,70,1,0,0
Sussex,MONTAGUE TWP 1,President,,Clinton / Kaine,DEM,138,122,15,1,0,0
Sussex,MONTAGUE TWP 1,President,,Trump / Pence,REP,421,373,48,0,0,0
Sussex,MONTAGUE TWP 1,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,MONTAGUE TWP 1,President,,Johnson / Weld,LIB,9,6,3,0,0,0
Sussex,MONTAGUE TWP 1,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,MONTAGUE TWP 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,MONTAGUE TWP 1,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,MONTAGUE TWP 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,MONTAGUE TWP 1,President,,Stein / Baraka,GRN,9,9,0,0,0,0
Sussex,MONTAGUE TWP 1,President,,WRITE-IN,,4,1,3,0,0,0
Sussex,MONTAGUE TWP 2,Registered Voters,,,,705,,,,,
Sussex,MONTAGUE TWP 2,Ballots Cast,,,,493,452,39,0,2,0
Sussex,MONTAGUE TWP 2,President,,Clinton / Kaine,DEM,116,108,8,0,0,0
Sussex,MONTAGUE TWP 2,President,,Trump / Pence,REP,346,316,28,0,2,0
Sussex,MONTAGUE TWP 2,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,MONTAGUE TWP 2,President,,Johnson / Weld,LIB,10,10,0,0,0,0
Sussex,MONTAGUE TWP 2,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,MONTAGUE TWP 2,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,MONTAGUE TWP 2,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,MONTAGUE TWP 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,MONTAGUE TWP 2,President,,Stein / Baraka,GRN,9,8,1,0,0,0
Sussex,MONTAGUE TWP 2,President,,WRITE-IN,,7,7,0,0,0,0
Sussex,MONTAGUE TWP 3,Registered Voters,,,,973,,,,,
Sussex,MONTAGUE TWP 3,Ballots Cast,,,,625,569,51,0,2,3
Sussex,MONTAGUE TWP 3,President,,Clinton / Kaine,DEM,213,194,19,0,0,0
Sussex,MONTAGUE TWP 3,President,,Trump / Pence,REP,375,340,31,0,1,3
Sussex,MONTAGUE TWP 3,President,,Castle / Bradley,CST,2,2,0,0,0,0
Sussex,MONTAGUE TWP 3,President,,Johnson / Weld,LIB,15,14,0,0,1,0
Sussex,MONTAGUE TWP 3,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,MONTAGUE TWP 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,MONTAGUE TWP 3,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,MONTAGUE TWP 3,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,MONTAGUE TWP 3,President,,Stein / Baraka,GRN,3,3,0,0,0,0
Sussex,MONTAGUE TWP 3,President,,WRITE-IN,,14,13,1,0,0,0
Sussex,NEWTON 1,Registered Voters,,,,673,,,,,
Sussex,NEWTON 1,Ballots Cast,,,,463,400,63,0,0,0
Sussex,NEWTON 1,President,,Clinton / Kaine,DEM,180,149,31,0,0,0
Sussex,NEWTON 1,President,,Trump / Pence,REP,256,234,22,0,0,0
Sussex,NEWTON 1,President,,Castle / Bradley,CST,2,1,1,0,0,0
Sussex,NEWTON 1,President,,Johnson / Weld,LIB,14,11,3,0,0,0
Sussex,NEWTON 1,President,,Moorehead / Lilly,WWP,1,0,1,0,0,0
Sussex,NEWTON 1,President,,Kennedy / Hart,SWP,1,0,1,0,0,0
Sussex,NEWTON 1,President,,De La Fuente / Steinberg,ADP,1,0,1,0,0,0
Sussex,NEWTON 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,NEWTON 1,President,,Stein / Baraka,GRN,2,2,0,0,0,0
Sussex,NEWTON 1,President,,WRITE-IN,,5,2,3,0,0,0
Sussex,NEWTON 2,Registered Voters,,,,848,,,,,
Sussex,NEWTON 2,Ballots Cast,,,,492,453,39,0,0,0
Sussex,NEWTON 2,President,,Clinton / Kaine,DEM,236,218,18,0,0,0
Sussex,NEWTON 2,President,,Trump / Pence,REP,222,206,16,0,0,0
Sussex,NEWTON 2,President,,Castle / Bradley,CST,6,5,1,0,0,0
Sussex,NEWTON 2,President,,Johnson / Weld,LIB,13,10,3,0,0,0
Sussex,NEWTON 2,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,NEWTON 2,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,NEWTON 2,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,NEWTON 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,NEWTON 2,President,,Stein / Baraka,GRN,10,10,0,0,0,0
Sussex,NEWTON 2,President,,WRITE-IN,,5,4,1,0,0,0
Sussex,NEWTON 3,Registered Voters,,,,919,,,,,
Sussex,NEWTON 3,Ballots Cast,,,,616,509,103,0,4,0
Sussex,NEWTON 3,President,,Clinton / Kaine,DEM,248,196,50,0,2,0
Sussex,NEWTON 3,President,,Trump / Pence,REP,314,270,42,0,2,0
Sussex,NEWTON 3,President,,Castle / Bradley,CST,4,3,1,0,0,0
Sussex,NEWTON 3,President,,Johnson / Weld,LIB,27,21,6,0,0,0
Sussex,NEWTON 3,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,NEWTON 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,NEWTON 3,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,NEWTON 3,President,,La Riva / Puryear,SAL,3,2,1,0,0,0
Sussex,NEWTON 3,President,,Stein / Baraka,GRN,2,2,0,0,0,0
Sussex,NEWTON 3,President,,WRITE-IN,,15,13,2,0,0,0
Sussex,NEWTON 4,Registered Voters,,,,"1,151",,,,,
Sussex,NEWTON 4,Ballots Cast,,,,844,775,61,1,4,3
Sussex,NEWTON 4,President,,Clinton / Kaine,DEM,341,311,26,0,1,3
Sussex,NEWTON 4,President,,Trump / Pence,REP,440,410,27,1,2,0
Sussex,NEWTON 4,President,,Castle / Bradley,CST,2,2,0,0,0,0
Sussex,NEWTON 4,President,,Johnson / Weld,LIB,23,21,1,0,1,0
Sussex,NEWTON 4,President,,Moorehead / Lilly,WWP,2,2,0,0,0,0
Sussex,NEWTON 4,President,,Kennedy / Hart,SWP,1,1,0,0,0,0
Sussex,NEWTON 4,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,NEWTON 4,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,NEWTON 4,President,,Stein / Baraka,GRN,13,11,2,0,0,0
Sussex,NEWTON 4,President,,WRITE-IN,,17,14,3,0,0,0
Sussex,NEWTON 5,Registered Voters,,,,640,,,,,
Sussex,NEWTON 5,Ballots Cast,,,,423,388,34,0,1,0
Sussex,NEWTON 5,President,,Clinton / Kaine,DEM,163,149,13,0,1,0
Sussex,NEWTON 5,President,,Trump / Pence,REP,231,214,17,0,0,0
Sussex,NEWTON 5,President,,Castle / Bradley,CST,2,1,1,0,0,0
Sussex,NEWTON 5,President,,Johnson / Weld,LIB,14,13,1,0,0,0
Sussex,NEWTON 5,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,NEWTON 5,President,,Kennedy / Hart,SWP,1,1,0,0,0,0
Sussex,NEWTON 5,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,NEWTON 5,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,NEWTON 5,President,,Stein / Baraka,GRN,5,4,1,0,0,0
Sussex,NEWTON 5,President,,WRITE-IN,,4,3,1,0,0,0
Sussex,NEWTON 6,Registered Voters,,,,615,,,,,
Sussex,NEWTON 6,Ballots Cast,,,,415,359,52,1,2,1
Sussex,NEWTON 6,President,,Clinton / Kaine,DEM,184,158,24,0,1,1
Sussex,NEWTON 6,President,,Trump / Pence,REP,195,170,24,0,1,0
Sussex,NEWTON 6,President,,Castle / Bradley,CST,3,3,0,0,0,0
Sussex,NEWTON 6,President,,Johnson / Weld,LIB,10,7,2,1,0,0
Sussex,NEWTON 6,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,NEWTON 6,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,NEWTON 6,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,NEWTON 6,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,NEWTON 6,President,,Stein / Baraka,GRN,10,9,1,0,0,0
Sussex,NEWTON 6,President,,WRITE-IN,,5,4,1,0,0,0
Sussex,OGDENSBURG BORO 1,Registered Voters,,,,790,,,,,
Sussex,OGDENSBURG BORO 1,Ballots Cast,,,,580,547,32,0,1,0
Sussex,OGDENSBURG BORO 1,President,,Clinton / Kaine,DEM,187,177,10,0,0,0
Sussex,OGDENSBURG BORO 1,President,,Trump / Pence,REP,357,334,22,0,1,0
Sussex,OGDENSBURG BORO 1,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,OGDENSBURG BORO 1,President,,Johnson / Weld,LIB,18,18,0,0,0,0
Sussex,OGDENSBURG BORO 1,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,OGDENSBURG BORO 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,OGDENSBURG BORO 1,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,OGDENSBURG BORO 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,OGDENSBURG BORO 1,President,,Stein / Baraka,GRN,7,7,0,0,0,0
Sussex,OGDENSBURG BORO 1,President,,WRITE-IN,,5,5,0,0,0,0
Sussex,OGDENSBURG BORO 2,Registered Voters,,,,807,,,,,
Sussex,OGDENSBURG BORO 2,Ballots Cast,,,,588,549,35,2,2,0
Sussex,OGDENSBURG BORO 2,President,,Clinton / Kaine,DEM,164,154,7,2,1,0
Sussex,OGDENSBURG BORO 2,President,,Trump / Pence,REP,387,364,23,0,0,0
Sussex,OGDENSBURG BORO 2,President,,Castle / Bradley,CST,2,0,2,0,0,0
Sussex,OGDENSBURG BORO 2,President,,Johnson / Weld,LIB,15,14,1,0,0,0
Sussex,OGDENSBURG BORO 2,President,,Moorehead / Lilly,WWP,1,0,1,0,0,0
Sussex,OGDENSBURG BORO 2,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,OGDENSBURG BORO 2,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,OGDENSBURG BORO 2,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,OGDENSBURG BORO 2,President,,Stein / Baraka,GRN,5,5,0,0,0,0
Sussex,OGDENSBURG BORO 2,President,,WRITE-IN,,9,8,1,0,0,0
Sussex,SANDYSTON TWP,Registered Voters,,,,"1,477",,,,,
Sussex,SANDYSTON TWP,Ballots Cast,,,,"1,113","1,032",73,4,3,1
Sussex,SANDYSTON TWP,President,,Clinton / Kaine,DEM,282,256,24,1,0,1
Sussex,SANDYSTON TWP,President,,Trump / Pence,REP,747,700,41,3,3,0
Sussex,SANDYSTON TWP,President,,Castle / Bradley,CST,7,7,0,0,0,0
Sussex,SANDYSTON TWP,President,,Johnson / Weld,LIB,30,26,4,0,0,0
Sussex,SANDYSTON TWP,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,SANDYSTON TWP,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,SANDYSTON TWP,President,,De La Fuente / Steinberg,ADP,3,3,0,0,0,0
Sussex,SANDYSTON TWP,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,SANDYSTON TWP,President,,Stein / Baraka,GRN,19,16,3,0,0,0
Sussex,SANDYSTON TWP,President,,WRITE-IN,,19,19,0,0,0,0
Sussex,SPARTA TWP 1,Registered Voters,,,,"1,472",,,,,
Sussex,SPARTA TWP 1,Ballots Cast,,,,"1,069",936,130,1,0,2
Sussex,SPARTA TWP 1,President,,Clinton / Kaine,DEM,375,313,60,0,0,2
Sussex,SPARTA TWP 1,President,,Trump / Pence,REP,626,561,65,0,0,0
Sussex,SPARTA TWP 1,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,SPARTA TWP 1,President,,Johnson / Weld,LIB,33,29,3,1,0,0
Sussex,SPARTA TWP 1,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,SPARTA TWP 1,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,SPARTA TWP 1,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,SPARTA TWP 1,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,SPARTA TWP 1,President,,Stein / Baraka,GRN,13,13,0,0,0,0
Sussex,SPARTA TWP 1,President,,WRITE-IN,,16,15,1,0,0,0
Sussex,SPARTA TWP 2,Registered Voters,,,,812,,,,,
Sussex,SPARTA TWP 2,Ballots Cast,,,,603,547,48,0,5,3
Sussex,SPARTA TWP 2,President,,Clinton / Kaine,DEM,257,222,30,0,2,3
Sussex,SPARTA TWP 2,President,,Trump / Pence,REP,302,284,15,0,3,0
Sussex,SPARTA TWP 2,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,SPARTA TWP 2,President,,Johnson / Weld,LIB,25,23,2,0,0,0
Sussex,SPARTA TWP 2,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,SPARTA TWP 2,President,,Kennedy / Hart,SWP,1,1,0,0,0,0
Sussex,SPARTA TWP 2,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,SPARTA TWP 2,President,,La Riva / Puryear,SAL,1,0,1,0,0,0
Sussex,SPARTA TWP 2,President,,Stein / Baraka,GRN,4,4,0,0,0,0
Sussex,SPARTA TWP 2,President,,WRITE-IN,,9,9,0,0,0,0
Sussex,SPARTA TWP 3,Registered Voters,,,,"1,364",,,,,
Sussex,SPARTA TWP 3,Ballots Cast,,,,994,898,91,2,2,1
Sussex,SPARTA TWP 3,President,,Clinton / Kaine,DEM,359,316,41,1,0,1
Sussex,SPARTA TWP 3,President,,Trump / Pence,REP,583,534,46,1,2,0
Sussex,SPARTA TWP 3,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,SPARTA TWP 3,President,,Johnson / Weld,LIB,16,13,3,0,0,0
Sussex,SPARTA TWP 3,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,SPARTA TWP 3,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,SPARTA TWP 3,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,SPARTA TWP 3,President,,La Riva / Puryear,SAL,1,1,0,0,0,0
Sussex,SPARTA TWP 3,President,,Stein / Baraka,GRN,5,4,1,0,0,0
Sussex,SPARTA TWP 3,President,,WRITE-IN,,21,21,0,0,0,0
Sussex,SPARTA TWP 4,Registered Voters,,,,827,,,,,
Sussex,SPARTA TWP 4,Ballots Cast,,,,592,542,44,2,0,4
Sussex,SPARTA TWP 4,President,,Clinton / Kaine,DEM,214,193,18,0,0,3
Sussex,SPARTA TWP 4,President,,Trump / Pence,REP,338,312,23,2,0,1
Sussex,SPARTA TWP 4,President,,Castle / Bradley,CST,0,0,0,0,0,0
Sussex,SPARTA TWP 4,President,,Johnson / Weld,LIB,14,14,0,0,0,0
Sussex,SPARTA TWP 4,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,SPARTA TWP 4,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,SPARTA TWP 4,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,SPARTA TWP 4,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,SPARTA TWP 4,President,,Stein / Baraka,GRN,6,6,0,0,0,0
Sussex,SPARTA TWP 4,President,,WRITE-IN,,13,10,3,0,0,0
Sussex,SPARTA TWP 5,Registered Voters,,,,"1,054",,,,,
Sussex,SPARTA TWP 5,Ballots Cast,,,,785,699,81,0,1,4
Sussex,SPARTA TWP 5,President,,Clinton / Kaine,DEM,328,281,43,0,1,3
Sussex,SPARTA TWP 5,President,,Trump / Pence,REP,420,385,35,0,0,0
Sussex,SPARTA TWP 5,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,SPARTA TWP 5,President,,Johnson / Weld,LIB,18,14,3,0,0,1
Sussex,SPARTA TWP 5,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,SPARTA TWP 5,President,,Kennedy / Hart,SWP,1,1,0,0,0,0
Sussex,SPARTA TWP 5,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,SPARTA TWP 5,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,SPARTA TWP 5,President,,Stein / Baraka,GRN,5,5,0,0,0,0
Sussex,SPARTA TWP 5,President,,WRITE-IN,,7,7,0,0,0,0
Sussex,SPARTA TWP 6,Registered Voters,,,,793,,,,,
Sussex,SPARTA TWP 6,Ballots Cast,,,,605,532,69,0,1,3
Sussex,SPARTA TWP 6,President,,Clinton / Kaine,DEM,230,194,32,0,1,3
Sussex,SPARTA TWP 6,President,,Trump / Pence,REP,346,310,36,0,0,0
Sussex,SPARTA TWP 6,President,,Castle / Bradley,CST,2,2,0,0,0,0
Sussex,SPARTA TWP 6,President,,Johnson / Weld,LIB,14,13,1,0,0,0
Sussex,SPARTA TWP 6,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,SPARTA TWP 6,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,SPARTA TWP 6,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,SPARTA TWP 6,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,SPARTA TWP 6,President,,Stein / Baraka,GRN,3,3,0,0,0,0
Sussex,SPARTA TWP 6,President,,WRITE-IN,,9,9,0,0,0,0
Sussex,SPARTA TWP 7,Registered Voters,,,,"1,286",,,,,
Sussex,SPARTA TWP 7,Ballots Cast,,,,937,848,83,1,3,2
Sussex,SPARTA TWP 7,President,,Clinton / Kaine,DEM,338,301,35,0,1,1
Sussex,SPARTA TWP 7,President,,Trump / Pence,REP,543,499,40,1,2,1
Sussex,SPARTA TWP 7,President,,Castle / Bradley,CST,3,3,0,0,0,0
Sussex,SPARTA TWP 7,President,,Johnson / Weld,LIB,25,21,4,0,0,0
Sussex,SPARTA TWP 7,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,SPARTA TWP 7,President,,Kennedy / Hart,SWP,1,0,1,0,0,0
Sussex,SPARTA TWP 7,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,SPARTA TWP 7,President,,La Riva / Puryear,SAL,1,1,0,0,0,0
Sussex,SPARTA TWP 7,President,,Stein / Baraka,GRN,8,8,0,0,0,0
Sussex,SPARTA TWP 7,President,,WRITE-IN,,14,12,2,0,0,0
Sussex,SPARTA TWP 8,Registered Voters,,,,974,,,,,
Sussex,SPARTA TWP 8,Ballots Cast,,,,719,646,68,1,0,4
Sussex,SPARTA TWP 8,President,,Clinton / Kaine,DEM,245,218,23,0,0,4
Sussex,SPARTA TWP 8,President,,Trump / Pence,REP,429,387,41,1,0,0
Sussex,SPARTA TWP 8,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,SPARTA TWP 8,President,,Johnson / Weld,LIB,25,22,3,0,0,0
Sussex,SPARTA TWP 8,President,,Moorehead / Lilly,WWP,0,0,0,0,0,0
Sussex,SPARTA TWP 8,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,SPARTA TWP 8,President,,De La Fuente / Steinberg,ADP,1,1,0,0,0,0
Sussex,SPARTA TWP 8,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,SPARTA TWP 8,President,,Stein / Baraka,GRN,6,6,0,0,0,0
Sussex,SPARTA TWP 8,President,,WRITE-IN,,8,8,0,0,0,0
Sussex,SPARTA TWP 9,Registered Voters,,,,817,,,,,
Sussex,SPARTA TWP 9,Ballots Cast,,,,637,592,41,1,3,0
Sussex,SPARTA TWP 9,President,,Clinton / Kaine,DEM,236,211,23,0,2,0
Sussex,SPARTA TWP 9,President,,Trump / Pence,REP,366,348,17,0,1,0
Sussex,SPARTA TWP 9,President,,Castle / Bradley,CST,1,1,0,0,0,0
Sussex,SPARTA TWP 9,President,,Johnson / Weld,LIB,14,14,0,0,0,0
Sussex,SPARTA TWP 9,President,,Moorehead / Lilly,WWP,1,1,0,0,0,0
Sussex,SPARTA TWP 9,President,,Kennedy / Hart,SWP,0,0,0,0,0,0
Sussex,SPARTA TWP 9,President,,De La Fuente / Steinberg,ADP,0,0,0,0,0,0
Sussex,SPARTA TWP 9,President,,La Riva / Puryear,SAL,0,0,0,0,0,0
Sussex,SPARTA TWP 9,President,,Stein / Baraka,GRN,6,6,0,0,0,0
Sussex,SPARTA TWP 9,President,,WRITE-IN,,12,10,1,1,0,0
Sussex,SPARTA TWP 10,President,,Clinton / Kaine,DEM,216,,,,,
Sussex,SPARTA TWP 10,President,,Trump / Pence,REP,277,,,,,
Sussex,SPARTA TWP 10,President,,Castle / Bradley,CST,3,,,,,
Sussex,SPARTA TWP 10,President,,Johnson / Weld,LIB,11,,,,,
Sussex,SPARTA TWP 10,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,SPARTA TWP 10,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,SPARTA TWP 10,President,,De La Fuente / Steinberg,ADP,1,,,,,
Sussex,SPARTA TWP 10,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,SPARTA TWP 10,President,,Stein / Baraka,GRN,2,,,,,
Sussex,SPARTA TWP 10,President,,WRITE-IN,,11,,,,,
Sussex,SPARTA TWP 11,President,,Clinton / Kaine,DEM,303,,,,,
Sussex,SPARTA TWP 11,President,,Trump / Pence,REP,469,,,,,
Sussex,SPARTA TWP 11,President,,Castle / Bradley,CST,0,,,,,
Sussex,SPARTA TWP 11,President,,Johnson / Weld,LIB,20,,,,,
Sussex,SPARTA TWP 11,President,,Moorehead / Lilly,WWP,0,,,,,
Sussex,SPARTA TWP 11,President,,Kennedy / Hart,SWP,0,,,,,
Sussex,SPARTA TWP 11,President,,De La Fuente / Steinberg,ADP,0,,,,,
Sussex,SPARTA TWP 11,President,,La Riva / Puryear,SAL,0,,,,,
Sussex,SPARTA TWP 11,President,,Stein / Baraka,GRN,9,,,,,
Sussex,SPARTA TWP 11,President,,WRITE-IN,,10,,,,,
Sussex,SPARTA TWP 12,President,,Clinton / Kaine,DEM,376,,,,,
Sussex,SPARTA TWP 12,President,,Trump / Pence,REP,729,,,,,
Sussex,SPARTA TWP 12,President,,Castle / Bradley,CST,1,,,,,
Sussex,SPARTA TWP 12,President,,Johnson / Weld,LIB,32,,,,,
