county,municipality,office,district,party,candidate,votes
Burlington,Cinnaminson Twp.,General Assembly,7,Republican,Rob Prisco,1453
Burlington,Delanco Twp.,General Assembly,7,Democratic,Herb Conaway,582
Burlington,Delanco Twp.,General Assembly,7,Democratic,Troy Singleton,569
Burlington,Delanco Twp.,General Assembly,7,Republican,Bill Conley,475
Burlington,Delanco Twp.,General Assembly,7,Republican,Rob Prisco,483
Burlington,Delran Twp.,General Assembly,7,Democratic,Herb Conaway,1175
Burlington,Delran Twp.,General Assembly,7,Democratic,Troy Singleton,1143
Burlington,Delran Twp.,General Assembly,7,Republican,Bill Conley,983
Burlington,Delran Twp.,General Assembly,7,Republican,Rob Prisco,1003
Burlington,Edgewater Park Twp.,General Assembly,7,Democratic,Herb Conaway,901
Burlington,Edgewater Park Twp.,General Assembly,7,Democratic,Troy Singleton,895
Burlington,Edgewater Park Twp.,General Assembly,7,Republican,Bill Conley,421
Burlington,Edgewater Park Twp.,General Assembly,7,Republican,Rob Prisco,406
Burlington,Fieldsboro Boro,General Assembly,7,Democratic,Herb Conaway,68
Burlington,Fieldsboro Boro,General Assembly,7,Democratic,Troy Singleton,62
Burlington,Fieldsboro Boro,General Assembly,7,Republican,Bill Conley,20
Burlington,Fieldsboro Boro,General Assembly,7,Republican,Rob Prisco,24
Burlington,Florence Twp.,General Assembly,7,Democratic,Herb Conaway,1410
Burlington,Florence Twp.,General Assembly,7,Democratic,Troy Singleton,1341
Burlington,Florence Twp.,General Assembly,7,Republican,Bill Conley,1343
Burlington,Florence Twp.,General Assembly,7,Republican,Rob Prisco,1305
Burlington,Moorestwon Twp.,General Assembly,7,Democratic,Herb Conaway,1599
Burlington,Moorestwon Twp.,General Assembly,7,Democratic,Troy Singleton,1565
Burlington,Moorestwon Twp.,General Assembly,7,Republican,Bill Conley,1646
Burlington,Moorestwon Twp.,General Assembly,7,Republican,Rob Prisco,1611
Burlington,Mount Laurel Twp.,General Assembly,7,Democratic,Herb Conaway,3203
Burlington,Mount Laurel Twp.,General Assembly,7,Democratic,Troy Singleton,3160
Burlington,Mount Laurel Twp.,General Assembly,7,Republican,Bill Conley,3086
Burlington,Mount Laurel Twp.,General Assembly,7,Republican,Rob Prisco,2982
Burlington,Palmyra Boro,General Assembly,7,Democratic,Herb Conaway,892
Burlington,Palmyra Boro,General Assembly,7,Democratic,Troy Singleton,909
Burlington,Palmyra Boro,General Assembly,7,Republican,Bill Conley,659
Burlington,Palmyra Boro,General Assembly,7,Republican,Rob Prisco,632
Burlington,Riverside Twp.,General Assembly,7,Democratic,Herb Conaway,652
Burlington,Riverside Twp.,General Assembly,7,Democratic,Troy Singleton,636
Burlington,Riverside Twp.,General Assembly,7,Republican,Bill Conley,433
Burlington,Riverside Twp.,General Assembly,7,Republican,Rob Prisco,490
Burlington,Riverton Boro,General Assembly,7,Democratic,Herb Conaway,420
Burlington,Riverton Boro,General Assembly,7,Democratic,Troy Singleton,438
Burlington,Riverton Boro,General Assembly,7,Republican,Bill Conley,309
Burlington,Riverton Boro,General Assembly,7,Republican,Rob Prisco,304
Burlington,Willingboro Twp.,General Assembly,7,Democratic,Herb Conaway,4844
Burlington,Willingboro Twp.,General Assembly,7,Democratic,Troy Singleton,4766
Burlington,Willingboro Twp.,General Assembly,7,Republican,Bill Conley,442
Burlington,Willingboro Twp.,General Assembly,7,Republican,Rob Prisco,392
Atlantic,Hammonton Twn.,General Assembly,8,Republican,Maria Rodriguez-Gregg,1989
Atlantic,Hammonton Twn.,General Assembly,8,Republican,Joe Howarth,1988
Burlington,Eastampton Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,421
Burlington,Eastampton Twp.,General Assembly,8,Republican,Joe Howarth,412
Burlington,Evesham Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,3117
Burlington,Evesham Twp.,General Assembly,8,Republican,Joe Howarth,3191
Burlington,Hainesport Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,850
Burlington,Hainesport Twp.,General Assembly,8,Republican,Joe Howarth,818
Burlington,Lumberton Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,870
Burlington,Lumberton Twp.,General Assembly,8,Republican,Joe Howarth,856
Burlington,Mansfield Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,882
Burlington,Mansfield Twp.,General Assembly,8,Republican,Joe Howarth,862
Burlington,Medford Lakes Boro,General Assembly,8,Republican,Maria Rodriguez-Gregg,524
Burlington,Medford Lakes Boro,General Assembly,8,Republican,Joe Howarth,529
Burlington,Medford Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,2123
Burlington,Medford Twp.,General Assembly,8,Republican,Joe Howarth,2116
Burlington,Mount Holly Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,480
Burlington,Mount Holly Twp.,General Assembly,8,Republican,Joe Howarth,478
Burlington,Pemberton Boro,General Assembly,8,Republican,Maria Rodriguez-Gregg,132
Burlington,Pemberton Boro,General Assembly,8,Republican,Joe Howarth,132
Burlington,Pemberton Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,1128
Burlington,Pemberton Twp.,General Assembly,8,Republican,Joe Howarth,1123
Burlington,Shamong Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,503
Burlington,Shamong Twp.,General Assembly,8,Republican,Joe Howarth,498
Burlington,Southampton Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,1282
Burlington,Southampton Twp.,General Assembly,8,Republican,Joe Howarth,1282
Burlington,Springfield Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,384
Burlington,Springfield Twp.,General Assembly,8,Republican,Joe Howarth,380
Burlington,Westampton Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,1104
Burlington,Westampton Twp.,General Assembly,8,Republican,Joe Howarth,1078
Burlington,Woodland Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,143
Burlington,Woodland Twp.,General Assembly,8,Republican,Joe Howarth,131
Camden,Berlin Boro,General Assembly,8,Republican,Maria Rodriguez-Gregg,1007
Camden,Berlin Boro,General Assembly,8,Republican,Joe Howarth,996
Camden,Pine Hill Boro,General Assembly,8,Republican,Maria Rodriguez-Gregg,409
Camden,Pine Hill Boro,General Assembly,8,Republican,Joe Howarth,396
Camden,Pine Valley Boro,General Assembly,8,Republican,Maria Rodriguez-Gregg,9
Camden,Pine Valley Boro,General Assembly,8,Republican,Joe Howarth,9
Camden,Waterford Twp.,General Assembly,8,Republican,Maria Rodriguez-Gregg,960
Camden,Waterford Twp.,General Assembly,8,Republican,Joe Howarth,959
Atlantic,Galloway Twp.,General Assembly,9,Republican,Brian E. Rumpf,2798
Atlantic,Galloway Twp.,General Assembly,9,Republican,Dianne C. Gove,2851
Atlantic,Galloway Twp.,General Assembly,9,Democratic,Fran Zimmer,2255
Atlantic,Galloway Twp.,General Assembly,9,Democratic,John Bingham,2128
Atlantic,Port Republic City,General Assembly,9,Republican,Brian E. Rumpf,185
Atlantic,Port Republic City,General Assembly,9,Republican,Dianne C. Gove,199
Atlantic,Port Republic City,General Assembly,9,Democratic,Fran Zimmer,83
Atlantic,Port Republic City,General Assembly,9,Democratic,John Bingham,72
Burlington,Bass River Twp.,General Assembly,9,Republican,Brian E. Rumpf,195
Burlington,Bass River Twp.,General Assembly,9,Republican,Dianne C. Gove,183
Burlington,Bass River Twp.,General Assembly,9,Democratic,Fran Zimmer,60
Burlington,Bass River Twp.,General Assembly,9,Democratic,John Bingham,51
Burlington,Tabernacle Twp.,General Assembly,9,Republican,Brian E. Rumpf,750
Burlington,Tabernacle Twp.,General Assembly,9,Republican,Dianne C. Gove,748
Burlington,Tabernacle Twp.,General Assembly,9,Democratic,Fran Zimmer,314
Burlington,Tabernacle Twp.,General Assembly,9,Democratic,John Bingham,301
Burlington,Washington Twp.,General Assembly,9,Republican,Brian E. Rumpf,89
Burlington,Washington Twp.,General Assembly,9,Republican,Dianne C. Gove,87
Burlington,Washington Twp.,General Assembly,9,Democratic,Fran Zimmer,22
Burlington,Washington Twp.,General Assembly,9,Democratic,John Bingham,29
Ocean,Barnegat Light Boro,General Assembly,9,Republican,Brian E. Rumpf,126
Ocean,Barnegat Light Boro,General Assembly,9,Republican,Dianne C. Gove,134
Ocean,Barnegat Light Boro,General Assembly,9,Democratic,Fran Zimmer,54
Ocean,Barnegat Light Boro,General Assembly,9,Democratic,John Bingham,46
Ocean,Barnegat Twp,General Assembly,9,Republican,Brian E. Rumpf,2247
Ocean,Barnegat Twp,General Assembly,9,Republican,Dianne C. Gove,2204
Ocean,Barnegat Twp,General Assembly,9,Democratic,Fran Zimmer,1235
Ocean,Barnegat Twp,General Assembly,9,Democratic,John Bingham,1196
Ocean,Beach Haven Boro,General Assembly,9,Republican,Brian E. Rumpf,162
Ocean,Beach Haven Boro,General Assembly,9,Republican,Dianne C. Gove,170
Ocean,Beach Haven Boro,General Assembly,9,Democratic,Fran Zimmer,56
Ocean,Beach Haven Boro,General Assembly,9,Democratic,John Bingham,48
Ocean,Beachwood Boro,General Assembly,9,Republican,Brian E. Rumpf,705
Ocean,Beachwood Boro,General Assembly,9,Republican,Dianne C. Gove,659
Ocean,Beachwood Boro,General Assembly,9,Democratic,Fran Zimmer,358
Ocean,Beachwood Boro,General Assembly,9,Democratic,John Bingham,359
Ocean,Berkeley Twp.,General Assembly,9,Republican,Brian E. Rumpf,5285
Ocean,Berkeley Twp.,General Assembly,9,Republican,Dianne C. Gove,5069
Ocean,Berkeley Twp.,General Assembly,9,Democratic,Fran Zimmer,2499
Ocean,Berkeley Twp.,General Assembly,9,Democratic,John Bingham,2381
Ocean,Eagleswood Twp.,General Assembly,9,Republican,Brian E. Rumpf,184
Ocean,Eagleswood Twp.,General Assembly,9,Republican,Dianne C. Gove,172
Ocean,Eagleswood Twp.,General Assembly,9,Democratic,Fran Zimmer,48
Ocean,Eagleswood Twp.,General Assembly,9,Democratic,John Bingham,45
Ocean,Harvey Cedars Boro,General Assembly,9,Republican,Brian E. Rumpf,82
Ocean,Harvey Cedars Boro,General Assembly,9,Republican,Dianne C. Gove,90
Ocean,Harvey Cedars Boro,General Assembly,9,Democratic,Fran Zimmer,38
Ocean,Harvey Cedars Boro,General Assembly,9,Democratic,John Bingham,33
Ocean,Lacey Twp.,General Assembly,9,Republican,Brian E. Rumpf,2969
Ocean,Lacey Twp.,General Assembly,9,Republican,Dianne C. Gove,2864
Ocean,Lacey Twp.,General Assembly,9,Democratic,Fran Zimmer,1366
Ocean,Lacey Twp.,General Assembly,9,Democratic,John Bingham,1342
Ocean,Little Egg Harbor Twp.,General Assembly,9,Republican,Brian E. Rumpf,2269
Ocean,Little Egg Harbor Twp.,General Assembly,9,Republican,Dianne C. Gove,2099
Ocean,Little Egg Harbor Twp.,General Assembly,9,Democratic,Fran Zimmer,1476
Ocean,Little Egg Harbor Twp.,General Assembly,9,Democratic,John Bingham,1451
Ocean,Long Beach Twp.,General Assembly,9,Republican,Brian E. Rumpf,611
Ocean,Long Beach Twp.,General Assembly,9,Republican,Dianne C. Gove,631
Ocean,Long Beach Twp.,General Assembly,9,Democratic,Fran Zimmer,226
Ocean,Long Beach Twp.,General Assembly,9,Democratic,John Bingham,203
Ocean,Ocean Gate Boro,General Assembly,9,Republican,Brian E. Rumpf,251
Ocean,Ocean Gate Boro,General Assembly,9,Republican,Dianne C. Gove,238
Ocean,Ocean Gate Boro,General Assembly,9,Democratic,Fran Zimmer,182
Ocean,Ocean Gate Boro,General Assembly,9,Democratic,John Bingham,180
Ocean,Ocean Twp.,General Assembly,9,Republican,Brian E. Rumpf,977
Ocean,Ocean Twp.,General Assembly,9,Republican,Dianne C. Gove,952
Ocean,Ocean Twp.,General Assembly,9,Democratic,Fran Zimmer,332
Ocean,Ocean Twp.,General Assembly,9,Democratic,John Bingham,322
Ocean,Pine Beach Boro,General Assembly,9,Republican,Brian E. Rumpf,276
Ocean,Pine Beach Boro,General Assembly,9,Republican,Dianne C. Gove,267
Ocean,Pine Beach Boro,General Assembly,9,Democratic,Fran Zimmer,124
Ocean,Pine Beach Boro,General Assembly,9,Democratic,John Bingham,131
Ocean,Seaside Park Boro,General Assembly,9,Republican,Brian E. Rumpf,347
Ocean,Seaside Park Boro,General Assembly,9,Republican,Dianne C. Gove,351
Ocean,Seaside Park Boro,General Assembly,9,Democratic,Fran Zimmer,129
Ocean,Seaside Park Boro,General Assembly,9,Democratic,John Bingham,119
Ocean,Ship Bottom Boro,General Assembly,9,Republican,Brian E. Rumpf,203
Ocean,Ship Bottom Boro,General Assembly,9,Republican,Dianne C. Gove,209
Ocean,Ship Bottom Boro,General Assembly,9,Democratic,Fran Zimmer,76
Ocean,Ship Bottom Boro,General Assembly,9,Democratic,John Bingham,73
Ocean,South Toms River Boro,General Assembly,9,Republican,Brian E. Rumpf,202
Ocean,South Toms River Boro,General Assembly,9,Republican,Dianne C. Gove,200
Ocean,South Toms River Boro,General Assembly,9,Democratic,Fran Zimmer,166
Ocean,South Toms River Boro,General Assembly,9,Democratic,John Bingham,163
Ocean,Stafford Twp.,General Assembly,9,Republican,Brian E. Rumpf,2786
Ocean,Stafford Twp.,General Assembly,9,Republican,Dianne C. Gove,2708
Ocean,Stafford Twp.,General Assembly,9,Democratic,Fran Zimmer,1323
Ocean,Stafford Twp.,General Assembly,9,Democratic,John Bingham,1297
Ocean,Surf City Boro,General Assembly,9,Republican,Brian E. Rumpf,269
Ocean,Surf City Boro,General Assembly,9,Republican,Dianne C. Gove,259
Ocean,Surf City Boro,General Assembly,9,Democratic,Fran Zimmer,72
Ocean,Surf City Boro,General Assembly,9,Democratic,John Bingham,74
Ocean,Tuckerton Boro,General Assembly,9,Republican,Brian E. Rumpf,357
Ocean,Tuckerton Boro,General Assembly,9,Republican,Dianne C. Gove,332
Ocean,Tuckerton Boro,General Assembly,9,Democratic,Fran Zimmer,134
Ocean,Tuckerton Boro,General Assembly,9,Democratic,John Bingham,127
Ocean,Bay Head Boro,General Assembly,10,Republican,Dave Wolfe,179
Ocean,Bay Head Boro,General Assembly,10,Republican,Gregory P. McGuckin,171
Ocean,Bay Head Boro,General Assembly,10,Democratic,Valter Must,54
Ocean,Bay Head Boro,General Assembly,10,Democratic,Kimberley S. Casten,58
Ocean,Brick Twp.,General Assembly,10,Republican,Dave Wolfe,6310
Ocean,Brick Twp.,General Assembly,10,Republican,Gregory P. McGuckin,5623
Ocean,Brick Twp.,General Assembly,10,Democratic,Valter Must,4588
Ocean,Brick Twp.,General Assembly,10,Democratic,Kimberley S. Casten,5095
Ocean,Island Heights Boro,General Assembly,10,Republican,Dave Wolfe,273
Ocean,Island Heights Boro,General Assembly,10,Republican,Gregory P. McGuckin,253
Ocean,Island Heights Boro,General Assembly,10,Democratic,Valter Must,200
Ocean,Island Heights Boro,General Assembly,10,Democratic,Kimberley S. Casten,209
Ocean,Lakehurst Boro,General Assembly,10,Republican,Dave Wolfe,145
Ocean,Lakehurst Boro,General Assembly,10,Republican,Gregory P. McGuckin,134
Ocean,Lakehurst Boro,General Assembly,10,Democratic,Valter Must,34
Ocean,Lakehurst Boro,General Assembly,10,Democratic,Kimberley S. Casten,41
Ocean,Lavallette Boro,General Assembly,10,Republican,Dave Wolfe,349
Ocean,Lavallette Boro,General Assembly,10,Republican,Gregory P. McGuckin,321
Ocean,Lavallette Boro,General Assembly,10,Democratic,Valter Must,102
Ocean,Lavallette Boro,General Assembly,10,Democratic,Kimberley S. Casten,121
Ocean,Manchester Twp.,General Assembly,10,Republican,Dave Wolfe,3670
Ocean,Manchester Twp.,General Assembly,10,Republican,Gregory P. McGuckin,3485
Ocean,Manchester Twp.,General Assembly,10,Democratic,Valter Must,1877
Ocean,Manchester Twp.,General Assembly,10,Democratic,Kimberley S. Casten,1896
Ocean,Mantoloking Boro,General Assembly,10,Republican,Dave Wolfe,112
Ocean,Mantoloking Boro,General Assembly,10,Republican,Gregory P. McGuckin,107
Ocean,Mantoloking Boro,General Assembly,10,Democratic,Valter Must,21
Ocean,Mantoloking Boro,General Assembly,10,Democratic,Kimberley S. Casten,19
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Republican,Dave Wolfe,644
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Republican,Gregory P. McGuckin,599
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Democratic,Valter Must,219
Ocean,Pt. Pleasant Beach Boro,General Assembly,10,Democratic,Kimberley S. Casten,239
Ocean,Seaside Heights Boro,General Assembly,10,Republican,Dave Wolfe,159
Ocean,Seaside Heights Boro,General Assembly,10,Republican,Gregory P. McGuckin,144
Ocean,Seaside Heights Boro,General Assembly,10,Democratic,Valter Must,33
Ocean,Seaside Heights Boro,General Assembly,10,Democratic,Kimberley S. Casten,40
Ocean,Toms River Twp.,General Assembly,10,Republican,Dave Wolfe,8041
Ocean,Toms River Twp.,General Assembly,10,Republican,Gregory P. McGuckin,7706
Ocean,Toms River Twp.,General Assembly,10,Democratic,Valter Must,4385
Ocean,Toms River Twp.,General Assembly,10,Democratic,Kimberley S. Casten,4584
Monmouth,Allenhurst Boro,General Assembly,11,Republican,Mary Pat Angelini,83
Monmouth,Allenhurst Boro,General Assembly,11,Republican,Caroline Casagrande,80
Monmouth,Allenhurst Boro,General Assembly,11,Democratic,Eric Houghtaling,26
Monmouth,Allenhurst Boro,General Assembly,11,Democratic,Joann Downey,26
Monmouth,Asbury Park City,General Assembly,11,Republican,Mary Pat Angelini,292
Monmouth,Asbury Park City,General Assembly,11,Republican,Caroline Casagrande,258
Monmouth,Asbury Park City,General Assembly,11,Democratic,Eric Houghtaling,1040
Monmouth,Asbury Park City,General Assembly,11,Democratic,Joann Downey,1035
Monmouth,Colts Neck Twp.,General Assembly,11,Republican,Mary Pat Angelini,1046
Monmouth,Colts Neck Twp.,General Assembly,11,Republican,Caroline Casagrande,1054
Monmouth,Colts Neck Twp.,General Assembly,11,Democratic,Eric Houghtaling,338
Monmouth,Colts Neck Twp.,General Assembly,11,Democratic,Joann Downey,343
Monmouth,Deal Boro,General Assembly,11,Republican,Mary Pat Angelini,55
Monmouth,Deal Boro,General Assembly,11,Republican,Caroline Casagrande,53
Monmouth,Deal Boro,General Assembly,11,Democratic,Eric Houghtaling,28
Monmouth,Deal Boro,General Assembly,11,Democratic,Joann Downey,26
Monmouth,Eatontown Boro,General Assembly,11,Republican,Mary Pat Angelini,999
Monmouth,Eatontown Boro,General Assembly,11,Republican,Caroline Casagrande,981
Monmouth,Eatontown Boro,General Assembly,11,Democratic,Eric Houghtaling,875
Monmouth,Eatontown Boro,General Assembly,11,Democratic,Joann Downey,889
Monmouth,Freehold Boro,General Assembly,11,Republican,Mary Pat Angelini,535
Monmouth,Freehold Boro,General Assembly,11,Republican,Caroline Casagrande,547
Monmouth,Freehold Boro,General Assembly,11,Democratic,Eric Houghtaling,729
Monmouth,Freehold Boro,General Assembly,11,Democratic,Joann Downey,725
Monmouth,Freehold Twp.,General Assembly,11,Republican,Mary Pat Angelini,2663
Monmouth,Freehold Twp.,General Assembly,11,Republican,Caroline Casagrande,2644
Monmouth,Freehold Twp.,General Assembly,11,Democratic,Eric Houghtaling,2001
Monmouth,Freehold Twp.,General Assembly,11,Democratic,Joann Downey,1970
Monmouth,Interlaken Boro,General Assembly,11,Republican,Mary Pat Angelini,171
Monmouth,Interlaken Boro,General Assembly,11,Republican,Caroline Casagrande,166
Monmouth,Interlaken Boro,General Assembly,11,Democratic,Eric Houghtaling,96
Monmouth,Interlaken Boro,General Assembly,11,Democratic,Joann Downey,95
Monmouth,Loch Arbour Village,General Assembly,11,Republican,Mary Pat Angelini,19
Monmouth,Loch Arbour Village,General Assembly,11,Republican,Caroline Casagrande,20
Monmouth,Loch Arbour Village,General Assembly,11,Democratic,Eric Houghtaling,19
Monmouth,Loch Arbour Village,General Assembly,11,Democratic,Joann Downey,19
Monmouth,Long Branch City,General Assembly,11,Republican,Mary Pat Angelini,868
Monmouth,Long Branch City,General Assembly,11,Republican,Caroline Casagrande,837
Monmouth,Long Branch City,General Assembly,11,Democratic,Eric Houghtaling,1380
Monmouth,Long Branch City,General Assembly,11,Democratic,Joann Downey,1369
Monmouth,Neptune City Boro,General Assembly,11,Republican,Mary Pat Angelini,639
Monmouth,Neptune City Boro,General Assembly,11,Republican,Caroline Casagrande,631
Monmouth,Neptune City Boro,General Assembly,11,Democratic,Eric Houghtaling,578
Monmouth,Neptune City Boro,General Assembly,11,Democratic,Joann Downey,536
Monmouth,Neptune Twp.,General Assembly,11,Republican,Mary Pat Angelini,1663
Monmouth,Neptune Twp.,General Assembly,11,Republican,Caroline Casagrande,1615
Monmouth,Neptune Twp.,General Assembly,11,Democratic,Eric Houghtaling,2845
Monmouth,Neptune Twp.,General Assembly,11,Democratic,Joann Downey,2738
Monmouth,Ocean Twp.,General Assembly,11,Republican,Mary Pat Angelini,2124
Monmouth,Ocean Twp.,General Assembly,11,Republican,Caroline Casagrande,2064
Monmouth,Ocean Twp.,General Assembly,11,Democratic,Eric Houghtaling,1826
Monmouth,Ocean Twp.,General Assembly,11,Democratic,Joann Downey,1800
Monmouth,Red Bank Boro,General Assembly,11,Republican,Mary Pat Angelini,876
Monmouth,Red Bank Boro,General Assembly,11,Republican,Caroline Casagrande,882
Monmouth,Red Bank Boro,General Assembly,11,Democratic,Eric Houghtaling,1034
Monmouth,Red Bank Boro,General Assembly,11,Democratic,Joann Downey,1024
Monmouth,Shrewsbury Boro,General Assembly,11,Republican,Mary Pat Angelini,429
Monmouth,Shrewsbury Boro,General Assembly,11,Republican,Caroline Casagrande,428
Monmouth,Shrewsbury Boro,General Assembly,11,Democratic,Eric Houghtaling,286
Monmouth,Shrewsbury Boro,General Assembly,11,Democratic,Joann Downey,283
Monmouth,Shrewsbury Twp.,General Assembly,11,Republican,Mary Pat Angelini,68
Monmouth,Shrewsbury Twp.,General Assembly,11,Republican,Caroline Casagrande,67
Monmouth,Shrewsbury Twp.,General Assembly,11,Democratic,Eric Houghtaling,119
Monmouth,Shrewsbury Twp.,General Assembly,11,Democratic,Joann Downey,116
Monmouth,Tinton Falls Boro,General Assembly,11,Republican,Mary Pat Angelini,1464
Monmouth,Tinton Falls Boro,General Assembly,11,Republican,Caroline Casagrande,1442
Monmouth,Tinton Falls Boro,General Assembly,11,Democratic,Eric Houghtaling,1449
Monmouth,Tinton Falls Boro,General Assembly,11,Democratic,Joann Downey,1437
Monmouth,West Long Branch Boro,General Assembly,11,Republican,Mary Pat Angelini,659
Monmouth,West Long Branch Boro,General Assembly,11,Republican,Caroline Casagrande,649
Monmouth,West Long Branch Boro,General Assembly,11,Democratic,Eric Houghtaling,480
Monmouth,West Long Branch Boro,General Assembly,11,Democratic,Joann Downey,475
Burlington,Chesterfield Twp.,General Assembly,12,Republican,Ronald S. Dancer,438
Burlington,Chesterfield Twp.,General Assembly,12,Republican,Robert D. Clifton,410
Burlington,Chesterfield Twp.,General Assembly,12,Democratic,David W. Merwin,244
Burlington,Chesterfield Twp.,General Assembly,12,Democratic,Robert P. Kurzydlowski,253
Burlington,Chesterfield Twp.,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,34
Burlington,New Hanover Twp.,General Assembly,12,Republican,Ronald S. Dancer,117
Burlington,New Hanover Twp.,General Assembly,12,Republican,Robert D. Clifton,112
Burlington,New Hanover Twp.,General Assembly,12,Democratic,David W. Merwin,29
Burlington,New Hanover Twp.,General Assembly,12,Democratic,Robert P. Kurzydlowski,29
Burlington,New Hanover Twp.,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,6
Burlington,North Hanover Twp.,General Assembly,12,Republican,Ronald S. Dancer,671
Burlington,North Hanover Twp.,General Assembly,12,Republican,Robert D. Clifton,622
Burlington,North Hanover Twp.,General Assembly,12,Democratic,David W. Merwin,272
Burlington,North Hanover Twp.,General Assembly,12,Democratic,Robert P. Kurzydlowski,274
Burlington,North Hanover Twp.,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,27
Burlington,Wrightstown Boro,General Assembly,12,Republican,Ronald S. Dancer,23
Burlington,Wrightstown Boro,General Assembly,12,Republican,Robert D. Clifton,23
Burlington,Wrightstown Boro,General Assembly,12,Democratic,David W. Merwin,15
Burlington,Wrightstown Boro,General Assembly,12,Democratic,Robert P. Kurzydlowski,15
Burlington,Wrightstown Boro,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,4
Middlesex,Old Bridge Twp.,General Assembly,12,Republican,Ronald S. Dancer,4386
Middlesex,Old Bridge Twp.,General Assembly,12,Republican,Robert D. Clifton,4258
Middlesex,Old Bridge Twp.,General Assembly,12,Democratic,David W. Merwin,4284
Middlesex,Old Bridge Twp.,General Assembly,12,Democratic,Robert P. Kurzydlowski,4273
Middlesex,Old Bridge Twp.,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,275
Monmouth,Allentown Boro,General Assembly,12,Republican,Ronald S. Dancer,269
Monmouth,Allentown Boro,General Assembly,12,Republican,Robert D. Clifton,239
Monmouth,Allentown Boro,General Assembly,12,Democratic,David W. Merwin,219
Monmouth,Allentown Boro,General Assembly,12,Democratic,Robert P. Kurzydlowski,232
Monmouth,Allentown Boro,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,51
Monmouth,Englishtown Boro,General Assembly,12,Republican,Ronald S. Dancer,85
Monmouth,Englishtown Boro,General Assembly,12,Republican,Robert D. Clifton,84
Monmouth,Englishtown Boro,General Assembly,12,Democratic,David W. Merwin,33
Monmouth,Englishtown Boro,General Assembly,12,Democratic,Robert P. Kurzydlowski,40
Monmouth,Englishtown Boro,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,12
Monmouth,Manalapan Twp.,General Assembly,12,Republican,Ronald S. Dancer,2372
Monmouth,Manalapan Twp.,General Assembly,12,Republican,Robert D. Clifton,2330
Monmouth,Manalapan Twp.,General Assembly,12,Democratic,David W. Merwin,1836
Monmouth,Manalapan Twp.,General Assembly,12,Democratic,Robert P. Kurzydlowski,1781
Monmouth,Manalapan Twp.,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,105
Monmouth,Matawan Boro,General Assembly,12,Republican,Ronald S. Dancer,846
Monmouth,Matawan Boro,General Assembly,12,Republican,Robert D. Clifton,901
Monmouth,Matawan Boro,General Assembly,12,Democratic,David W. Merwin,778
Monmouth,Matawan Boro,General Assembly,12,Democratic,Robert P. Kurzydlowski,764
Monmouth,Matawan Boro,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,53
Monmouth,Millstone Twp.,General Assembly,12,Republican,Ronald S. Dancer,869
Monmouth,Millstone Twp.,General Assembly,12,Republican,Robert D. Clifton,827
Monmouth,Millstone Twp.,General Assembly,12,Democratic,David W. Merwin,289
Monmouth,Millstone Twp.,General Assembly,12,Democratic,Robert P. Kurzydlowski,305
Monmouth,Millstone Twp.,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,50
Monmouth,Roosevelt Boro,General Assembly,12,Republican,Ronald S. Dancer,46
Monmouth,Roosevelt Boro,General Assembly,12,Republican,Robert D. Clifton,42
Monmouth,Roosevelt Boro,General Assembly,12,Democratic,David W. Merwin,134
Monmouth,Roosevelt Boro,General Assembly,12,Democratic,Robert P. Kurzydlowski,122
Monmouth,Roosevelt Boro,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,9
Monmouth,Upper Freehold Twp.,General Assembly,12,Republican,Ronald S. Dancer,630
Monmouth,Upper Freehold Twp.,General Assembly,12,Republican,Robert D. Clifton,602
Monmouth,Upper Freehold Twp.,General Assembly,12,Democratic,David W. Merwin,243
Monmouth,Upper Freehold Twp.,General Assembly,12,Democratic,Robert P. Kurzydlowski,253
Monmouth,Upper Freehold Twp.,General Assembly,12,Green Party,Stephen N. Zielinski Sr.,38
