county,municipality,office,district,candidate,party,votes
BERGEN,Rockleigh Boro,General Assembly,37,Valerie Vainieri Huttle,Democratic,12
BERGEN,Teaneck Twp.,General Assembly,37,Valerie Vainieri Huttle,Democratic,"4,499"
BERGEN,Tenafly Boro,General Assembly,37,Valerie Vainieri Huttle,Democratic,"1,552"
BERGEN,COUNTY TOTAL,General Assembly,37,Valerie Vainieri Huttle,Democratic,"18,930"
,DISTRICT TOTAL,General Assembly,37,Valerie Vainieri Huttle,Democratic,"18,930"
BERGEN,Alpine Boro,General Assembly,37,Joseph M. Fiscella,Republican,112
BERGEN,Bogota Boro,General Assembly,37,Joseph M. Fiscella,Republican,778
BERGEN,Cresskill Boro,General Assembly,37,Joseph M. Fiscella,Republican,452
BERGEN,Englewood City,General Assembly,37,Joseph M. Fiscella,Republican,477
BERGEN,Englewood Cliffs Boro,General Assembly,37,Joseph M. Fiscella,Republican,888
BERGEN,Fort Lee Boro,General Assembly,37,Joseph M. Fiscella,Republican,"1,298"
BERGEN,Hackensack City,General Assembly,37,Joseph M. Fiscella,Republican,680
BERGEN,Leonia Boro,General Assembly,37,Joseph M. Fiscella,Republican,266
BERGEN,Northvale Boro,General Assembly,37,Joseph M. Fiscella,Republican,270
BERGEN,Palisades Park Boro,General Assembly,37,Joseph M. Fiscella,Republican,357
BERGEN,Rockleigh Boro,General Assembly,37,Joseph M. Fiscella,Republican,32
BERGEN,Teaneck Twp.,General Assembly,37,Joseph M. Fiscella,Republican,"1,105"
BERGEN,Tenafly Boro,General Assembly,37,Joseph M. Fiscella,Republican,883
BERGEN,COUNTY TOTAL,General Assembly,37,Joseph M. Fiscella,Republican,"7,598"
,DISTRICT TOTAL,General Assembly,37,Joseph M. Fiscella,Republican,"7,598"
BERGEN,Alpine Boro,General Assembly,37,Gino P. Tessaro,Republican,106
BERGEN,Bogota Boro,General Assembly,37,Gino P. Tessaro,Republican,754
BERGEN,Cresskill Boro,General Assembly,37,Gino P. Tessaro,Republican,445
BERGEN,Englewood City,General Assembly,37,Gino P. Tessaro,Republican,432
BERGEN,Englewood Cliffs Boro,General Assembly,37,Gino P. Tessaro,Republican,855
BERGEN,Fort Lee Boro,General Assembly,37,Gino P. Tessaro,Republican,"1,251"
BERGEN,Hackensack City,General Assembly,37,Gino P. Tessaro,Republican,664
BERGEN,Leonia Boro,General Assembly,37,Gino P. Tessaro,Republican,250
BERGEN,Northvale Boro,General Assembly,37,Gino P. Tessaro,Republican,264
BERGEN,Palisades Park Boro,General Assembly,37,Gino P. Tessaro,Republican,342
BERGEN,Rockleigh Boro,General Assembly,37,Gino P. Tessaro,Republican,28
BERGEN,Teaneck Twp.,General Assembly,37,Gino P. Tessaro,Republican,"1,071"
BERGEN,Tenafly Boro,General Assembly,37,Gino P. Tessaro,Republican,876
BERGEN,COUNTY TOTAL,General Assembly,37,Gino P. Tessaro,Republican,"7,338"
,DISTRICT TOTAL,General Assembly,37,Gino P. Tessaro,Republican,"7,338"
BERGEN,Bergenfield Boro,General Assembly,38,Tim Eustace,Democratic,"2,351"
BERGEN,Fair Lawn Boro,General Assembly,38,Tim Eustace,Democratic,"3,169"
BERGEN,Glen Rock Boro,General Assembly,38,Tim Eustace,Democratic,"1,824"
BERGEN,Hasbrouck Heights Boro,General Assembly,38,Tim Eustace,Democratic,932
BERGEN,Lodi Boro,General Assembly,38,Tim Eustace,Democratic,989
BERGEN,Maywood Boro,General Assembly,38,Tim Eustace,Democratic,"1,399"
BERGEN,New Milford Boro,General Assembly,38,Tim Eustace,Democratic,"1,327"
BERGEN,Oradell Boro,General Assembly,38,Tim Eustace,Democratic,"1,158"
BERGEN,Paramus Boro,General Assembly,38,Tim Eustace,Democratic,"2,598"
BERGEN,River Edge Boro,General Assembly,38,Tim Eustace,Democratic,"1,256"
BERGEN,Rochelle Park Twp.,General Assembly,38,Tim Eustace,Democratic,534
BERGEN,Saddle Brook Twp.,General Assembly,38,Tim Eustace,Democratic,873
BERGEN,COUNTY TOTAL,General Assembly,38,Tim Eustace,Democratic,"18,410"
BERGEN,Bergenfield Boro,General Assembly,38,Joseph Lagana,Democratic,"2,378"
BERGEN,Fair Lawn Boro,General Assembly,38,Joseph Lagana,Democratic,"3,130"
BERGEN,Glen Rock Boro,General Assembly,38,Joseph Lagana,Democratic,"1,820"
BERGEN,Hasbrouck Heights Boro,General Assembly,38,Joseph Lagana,Democratic,956
BERGEN,Lodi Boro,General Assembly,38,Joseph Lagana,Democratic,"1,000"
BERGEN,Maywood Boro,General Assembly,38,Joseph Lagana,Democratic,"1,245"
BERGEN,New Milford Boro,General Assembly,38,Joseph Lagana,Democratic,"1,305"
BERGEN,Oradell Boro,General Assembly,38,Joseph Lagana,Democratic,"1,159"
BERGEN,Paramus Boro,General Assembly,38,Joseph Lagana,Democratic,"2,722"
BERGEN,River Edge Boro,General Assembly,38,Joseph Lagana,Democratic,"1,254"
BERGEN,Rochelle Park Twp.,General Assembly,38,Joseph Lagana,Democratic,502
BERGEN,Saddle Brook Twp.,General Assembly,38,Joseph Lagana,Democratic,902
BERGEN,COUNTY TOTAL,General Assembly,38,Joseph Lagana,Democratic,"18,373"
BERGEN,Bergenfield Boro,General Assembly,38,Mark Dipisa,Republican,"1,365"
BERGEN,Fair Lawn Boro,General Assembly,38,Mark Dipisa,Republican,"2,218"
BERGEN,Glen Rock Boro,General Assembly,38,Mark Dipisa,Republican,"1,221"
BERGEN,Hasbrouck Heights Boro,General Assembly,38,Mark Dipisa,Republican,"1,681"
BERGEN,Lodi Boro,General Assembly,38,Mark Dipisa,Republican,474
BERGEN,Maywood Boro,General Assembly,38,Mark Dipisa,Republican,724
BERGEN,New Milford Boro,General Assembly,38,Mark Dipisa,Republican,"1,006"
BERGEN,Oradell Boro,General Assembly,38,Mark Dipisa,Republican,"1,017"
BERGEN,Paramus Boro,General Assembly,38,Mark Dipisa,Republican,"1,838"
BERGEN,River Edge Boro,General Assembly,38,Mark Dipisa,Republican,835
BERGEN,Rochelle Park Twp.,General Assembly,38,Mark Dipisa,Republican,348
BERGEN,Saddle Brook Twp.,General Assembly,38,Mark Dipisa,Republican,492
BERGEN,COUNTY TOTAL,General Assembly,38,Mark Dipisa,Republican,"13,219"
BERGEN,Bergenfield Boro,General Assembly,38,Anthony Cappola,Republican,"1,299"
BERGEN,Fair Lawn Boro,General Assembly,38,Anthony Cappola,Republican,"2,083"
BERGEN,Glen Rock Boro,General Assembly,38,Anthony Cappola,Republican,"1,182"
BERGEN,Hasbrouck Heights Boro,General Assembly,38,Anthony Cappola,Republican,"1,139"
BERGEN,Lodi Boro,General Assembly,38,Anthony Cappola,Republican,403
BERGEN,Maywood Boro,General Assembly,38,Anthony Cappola,Republican,721
BERGEN,New Milford Boro,General Assembly,38,Anthony Cappola,Republican,975
BERGEN,Oradell Boro,General Assembly,38,Anthony Cappola,Republican,902
BERGEN,Paramus Boro,General Assembly,38,Anthony Cappola,Republican,"1,646"
BERGEN,River Edge Boro,General Assembly,38,Anthony Cappola,Republican,733
BERGEN,Rochelle Park Twp.,General Assembly,38,Anthony Cappola,Republican,320
BERGEN,Saddle Brook Twp.,General Assembly,38,Anthony Cappola,Republican,470
BERGEN,COUNTY TOTAL,General Assembly,38,Anthony Cappola,Republican,"11,873"
PASSAIC,Hawthorne Boro,General Assembly,38,Tim Eustace,Democratic,"1,153"
PASSAIC,COUNTY TOTAL,General Assembly,38,Tim Eustace,Democratic,"1,153"
,DISTRICT TOTAL,General Assembly,38,Tim Eustace,Democratic,"19,563"
PASSAIC,Hawthorne Boro,General Assembly,38,Joseph Lagana,Democratic,"1,138"
PASSAIC,COUNTY TOTAL,General Assembly,38,Joseph Lagana,Democratic,"1,138"
,DISTRICT TOTAL,General Assembly,38,Joseph Lagana,Democratic,"19,511"
PASSAIC,Hawthorne Boro,General Assembly,38,Mark Dipisa,Republican,"1,502"
PASSAIC,COUNTY TOTAL,General Assembly,38,Mark Dipisa,Republican,"1,502"
,DISTRICT TOTAL,General Assembly,38,Mark Dipisa,Republican,"14,721"
PASSAIC,Hawthorne Boro,General Assembly,38,Anthony Cappola,Republican,"1,466"
PASSAIC,COUNTY TOTAL,General Assembly,38,Anthony Cappola,Republican,"1,466"
,DISTRICT TOTAL,General Assembly,38,Anthony Cappola,Republican,"13,339"
BERGEN,Closter Boro,General Assembly,39,Holly Schepisi,Republican,689
BERGEN,Demarest Boro,General Assembly,39,Holly Schepisi,Republican,462
BERGEN,Dumont Boro,General Assembly,39,Holly Schepisi,Republican,"1,554"
BERGEN,Emerson Boro,General Assembly,39,Holly Schepisi,Republican,904
BERGEN,Harrington Park Boro,General Assembly,39,Holly Schepisi,Republican,685
BERGEN,Haworth Boro,General Assembly,39,Holly Schepisi,Republican,369
BERGEN,Hillsdale Boro,General Assembly,39,Holly Schepisi,Republican,"1,574"
BERGEN,Mahwah Twp.,General Assembly,39,Holly Schepisi,Republican,"1,643"
BERGEN,Montvale Boro,General Assembly,39,Holly Schepisi,Republican,"1,076"
BERGEN,Norwood Boro,General Assembly,39,Holly Schepisi,Republican,458
BERGEN,Oakland Boro,General Assembly,39,Holly Schepisi,Republican,"1,514"
BERGEN,Old Tappan Boro,General Assembly,39,Holly Schepisi,Republican,669
BERGEN,Park Ridge Boro,General Assembly,39,Holly Schepisi,Republican,"1,195"
BERGEN,Ramsey,General Assembly,39,Holly Schepisi,Republican,"1,129"
BERGEN,River Vale Twp.,General Assembly,39,Holly Schepisi,Republican,863
BERGEN,Saddle River Boro,General Assembly,39,Holly Schepisi,Republican,426
BERGEN,Upper Saddle River Boro,General Assembly,39,Holly Schepisi,Republican,671
BERGEN,Washington Twp.,General Assembly,39,Holly Schepisi,Republican,"1,268"
BERGEN,Westwood Boro,General Assembly,39,Holly Schepisi,Republican,816
BERGEN,Woodcliff Lake Boro,General Assembly,39,Holly Schepisi,Republican,919
BERGEN,COUNTY TOTAL,General Assembly,39,Holly Schepisi,Republican,"18,884"
BERGEN,Closter Boro,General Assembly,39,Robert Auth,Republican,635
BERGEN,Demarest Boro,General Assembly,39,Robert Auth,Republican,434
BERGEN,Dumont Boro,General Assembly,39,Robert Auth,Republican,"1,412"
BERGEN,Emerson Boro,General Assembly,39,Robert Auth,Republican,811
BERGEN,Harrington Park Boro,General Assembly,39,Robert Auth,Republican,648
BERGEN,Haworth Boro,General Assembly,39,Robert Auth,Republican,300
BERGEN,Hillsdale Boro,General Assembly,39,Robert Auth,Republican,"1,433"
BERGEN,Mahwah Twp.,General Assembly,39,Robert Auth,Republican,"1,486"
BERGEN,Montvale Boro,General Assembly,39,Robert Auth,Republican,956
BERGEN,Norwood Boro,General Assembly,39,Robert Auth,Republican,413
BERGEN,Oakland Boro,General Assembly,39,Robert Auth,Republican,"1,399"
BERGEN,Old Tappan Boro,General Assembly,39,Robert Auth,Republican,645
BERGEN,Park Ridge Boro,General Assembly,39,Robert Auth,Republican,"1,058"
BERGEN,Ramsey,General Assembly,39,Robert Auth,Republican,"1,056"
BERGEN,River Vale Twp.,General Assembly,39,Robert Auth,Republican,740
BERGEN,Saddle River Boro,General Assembly,39,Robert Auth,Republican,410
BERGEN,Upper Saddle River Boro,General Assembly,39,Robert Auth,Republican,628
BERGEN,Washington Twp.,General Assembly,39,Robert Auth,Republican,"1,178"
BERGEN,Westwood Boro,General Assembly,39,Robert Auth,Republican,716
BERGEN,Woodcliff Lake Boro,General Assembly,39,Robert Auth,Republican,819
BERGEN,COUNTY TOTAL,General Assembly,39,Robert Auth,Republican,"17,177"
BERGEN,Closter Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,617
BERGEN,Demarest Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,444
BERGEN,Dumont Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,"1,318"
BERGEN,Emerson Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,504
BERGEN,Harrington Park Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,441
BERGEN,Haworth Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,314
BERGEN,Hillsdale Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,845
BERGEN,Mahwah Twp.,General Assembly,39,Jeffrey Goldsmith,Democratic,"1,056"
BERGEN,Montvale Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,592
BERGEN,Norwood Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,325
BERGEN,Oakland Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,"1,047"
BERGEN,Old Tappan Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,257
BERGEN,Park Ridge Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,748
BERGEN,Ramsey,General Assembly,39,Jeffrey Goldsmith,Democratic,583
BERGEN,River Vale Twp.,General Assembly,39,Jeffrey Goldsmith,Democratic,443
BERGEN,Saddle River Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,79
BERGEN,Upper Saddle River Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,251
BERGEN,Washington Twp.,General Assembly,39,Jeffrey Goldsmith,Democratic,560
BERGEN,Westwood Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,640
BERGEN,Woodcliff Lake Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,864
BERGEN,COUNTY TOTAL,General Assembly,39,Jeffrey Goldsmith,Democratic,"11,928"
BERGEN,Closter Boro,General Assembly,39,John DeRienzo,Democratic,639
BERGEN,Demarest Boro,General Assembly,39,John DeRienzo,Democratic,447
BERGEN,Dumont Boro,General Assembly,39,John DeRienzo,Democratic,"1,401"
BERGEN,Emerson Boro,General Assembly,39,John DeRienzo,Democratic,534
BERGEN,Harrington Park Boro,General Assembly,39,John DeRienzo,Democratic,445
BERGEN,Haworth Boro,General Assembly,39,John DeRienzo,Democratic,423
BERGEN,Hillsdale Boro,General Assembly,39,John DeRienzo,Democratic,865
BERGEN,Mahwah Twp.,General Assembly,39,John DeRienzo,Democratic,"1,100"
BERGEN,Montvale Boro,General Assembly,39,John DeRienzo,Democratic,621
BERGEN,Norwood Boro,General Assembly,39,John DeRienzo,Democratic,354
BERGEN,Oakland Boro,General Assembly,39,John DeRienzo,Democratic,"1,081"
BERGEN,Old Tappan Boro,General Assembly,39,John DeRienzo,Democratic,280
BERGEN,Park Ridge Boro,General Assembly,39,John DeRienzo,Democratic,801
BERGEN,Ramsey,General Assembly,39,John DeRienzo,Democratic,598
BERGEN,River Vale Twp.,General Assembly,39,John DeRienzo,Democratic,468
BERGEN,Saddle River Boro,General Assembly,39,John DeRienzo,Democratic,90
BERGEN,Upper Saddle River Boro,General Assembly,39,John DeRienzo,Democratic,246
BERGEN,Washington Twp.,General Assembly,39,John DeRienzo,Democratic,567
BERGEN,Westwood Boro,General Assembly,39,John DeRienzo,Democratic,657
BERGEN,Woodcliff Lake Boro,General Assembly,39,John DeRienzo,Democratic,724
BERGEN,COUNTY TOTAL,General Assembly,39,John DeRienzo,Democratic,"12,341"
PASSAIC,Bloomingdale Boro,General Assembly,39,Holly Schepisi,Republican,701
PASSAIC,Ringwood Boro,General Assembly,39,Holly Schepisi,Republican,"1,265"
PASSAIC,Wanaque Boro,General Assembly,39,Holly Schepisi,Republican,"1,166"
PASSAIC,COUNTY TOTAL,General Assembly,39,Holly Schepisi,Republican,"3,132"
,DISTRICT TOTAL,General Assembly,39,Holly Schepisi,Republican,"22,016"
PASSAIC,Bloomingdale Boro,General Assembly,39,Robert Auth,Republican,692
PASSAIC,Ringwood Boro,General Assembly,39,Robert Auth,Republican,"1,224"
PASSAIC,Wanaque Boro,General Assembly,39,Robert Auth,Republican,"1,134"
PASSAIC,COUNTY TOTAL,General Assembly,39,Robert Auth,Republican,"3,050"
,DISTRICT TOTAL,General Assembly,39,Robert Auth,Republican,"20,227"
PASSAIC,Bloomingdale Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,592
PASSAIC,Ringwood Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,691
PASSAIC,Wanaque Boro,General Assembly,39,Jeffrey Goldsmith,Democratic,629
PASSAIC,COUNTY TOTAL,General Assembly,39,Jeffrey Goldsmith,Democratic,"1,912"
,DISTRICT TOTAL,General Assembly,39,Jeffrey Goldsmith,Democratic,"13,840"
PASSAIC,Bloomingdale Boro,General Assembly,39,John DeRienzo,Democratic,580
PASSAIC,Ringwood Boro,General Assembly,39,John DeRienzo,Democratic,702
PASSAIC,Wanaque Boro,General Assembly,39,John DeRienzo,Democratic,635
PASSAIC,COUNTY TOTAL,General Assembly,39,John DeRienzo,Democratic,"1,917"
,DISTRICT TOTAL,General Assembly,39,John DeRienzo,Democratic,"14,258"
BERGEN,Allendale Boro,General Assembly,40,David C. Russo,Republican,582
BERGEN,Franklin Lakes Boro,General Assembly,40,David C. Russo,Republican,887
BERGEN,Ho-Ho-Kus Boro,General Assembly,40,David C. Russo,Republican,331
BERGEN,Midland Park Boro,General Assembly,40,David C. Russo,Republican,803
BERGEN,Ridgewood Village,General Assembly,40,David C. Russo,Republican,"1,840"
BERGEN,Waldwick Boro,General Assembly,40,David C. Russo,Republican,879
BERGEN,Wyckoff Twp.,General Assembly,40,David C. Russo,Republican,"1,759"
BERGEN,COUNTY TOTAL,General Assembly,40,David C. Russo,Republican,"7,081"
BERGEN,Allendale Boro,General Assembly,40,Scott T. Rumana,Republican,549
BERGEN,Franklin Lakes Boro,General Assembly,40,Scott T. Rumana,Republican,836
BERGEN,Ho-Ho-Kus Boro,General Assembly,40,Scott T. Rumana,Republican,310
BERGEN,Midland Park Boro,General Assembly,40,Scott T. Rumana,Republican,752
BERGEN,Ridgewood Village,General Assembly,40,Scott T. Rumana,Republican,"1,714"
BERGEN,Waldwick Boro,General Assembly,40,Scott T. Rumana,Republican,832
BERGEN,Wyckoff Twp.,General Assembly,40,Scott T. Rumana,Republican,"1,642"
BERGEN,COUNTY TOTAL,General Assembly,40,Scott T. Rumana,Republican,"6,635"
BERGEN,Allendale Boro,General Assembly,40,Paul Vagianos,Democratic,437
BERGEN,Franklin Lakes Boro,General Assembly,40,Paul Vagianos,Democratic,539
BERGEN,Ho-Ho-Kus Boro,General Assembly,40,Paul Vagianos,Democratic,285
BERGEN,Midland Park Boro,General Assembly,40,Paul Vagianos,Democratic,618
BERGEN,Ridgewood Village,General Assembly,40,Paul Vagianos,Democratic,"3,163"
BERGEN,Waldwick Boro,General Assembly,40,Paul Vagianos,Democratic,785
BERGEN,Wyckoff Twp.,General Assembly,40,Paul Vagianos,Democratic,"1,145"
BERGEN,COUNTY TOTAL,General Assembly,40,Paul Vagianos,Democratic,"6,972"
BERGEN,Allendale Boro,General Assembly,40,Christine Ordway,Democratic,444
BERGEN,Franklin Lakes Boro,General Assembly,40,Christine Ordway,Democratic,592
BERGEN,Ho-Ho-Kus Boro,General Assembly,40,Christine Ordway,Democratic,293
BERGEN,Midland Park Boro,General Assembly,40,Christine Ordway,Democratic,624
BERGEN,Ridgewood Village,General Assembly,40,Christine Ordway,Democratic,"3,027"
BERGEN,Waldwick Boro,General Assembly,40,Christine Ordway,Democratic,799
BERGEN,Wyckoff Twp.,General Assembly,40,Christine Ordway,Democratic,"1,173"
BERGEN,COUNTY TOTAL,General Assembly,40,Christine Ordway,Democratic,"6,952"
ESSEX,Cedar Grove Twp.,General Assembly,40,David C. Russo,Republican,859
ESSEX,COUNTY TOTAL,General Assembly,40,David C. Russo,Republican,859
ESSEX,Cedar Grove Twp.,General Assembly,40,Scott T. Rumana,Republican,778
ESSEX,COUNTY TOTAL,General Assembly,40,Scott T. Rumana,Republican,778
ESSEX,Cedar Grove Twp.,General Assembly,40,Paul Vagianos,Democratic,716
ESSEX,COUNTY TOTAL,General Assembly,40,Paul Vagianos,Democratic,716
ESSEX,Cedar Grove Twp.,General Assembly,40,Christine Ordway,Democratic,768
ESSEX,COUNTY TOTAL,General Assembly,40,Christine Ordway,Democratic,768
MORRIS,Peaquannock Twp.,General Assembly,40,David C. Russo,Republican,924
MORRIS,Riverdale Boro,General Assembly,40,David C. Russo,Republican,471
MORRIS,COUNTY TOTAL,General Assembly,40,David C. Russo,Republican,"1,395"
MORRIS,Peaquannock Twp.,General Assembly,40,Scott T. Rumana,Republican,904
MORRIS,Riverdale Boro,General Assembly,40,Scott T. Rumana,Republican,462
MORRIS,COUNTY TOTAL,General Assembly,40,Scott T. Rumana,Republican,"1,366"
MORRIS,Peaquannock Twp.,General Assembly,40,Paul Vagianos,Democratic,818
MORRIS,Riverdale Boro,General Assembly,40,Paul Vagianos,Democratic,195
MORRIS,COUNTY TOTAL,General Assembly,40,Paul Vagianos,Democratic,"1,013"
MORRIS,Peaquannock Twp.,General Assembly,40,Christine Ordway,Democratic,861
MORRIS,Riverdale Boro,General Assembly,40,Christine Ordway,Democratic,199
MORRIS,COUNTY TOTAL,General Assembly,40,Christine Ordway,Democratic,"1,060"
PASSAIC,Little Falls Twp.,General Assembly,40,David C. Russo,Republican,686
PASSAIC,Pompton Lakes Boro,General Assembly,40,David C. Russo,Republican,"1,204"
PASSAIC,Totowa Boro,General Assembly,40,David C. Russo,Republican,"1,848"
PASSAIC,Wayne Twp.,General Assembly,40,David C. Russo,Republican,"5,785"
PASSAIC,Woodland Park Boro,General Assembly,40,David C. Russo,Republican,817
PASSAIC,COUNTY TOTAL,General Assembly,40,David C. Russo,Republican,"10,340"
,DISTRICT TOTAL,General Assembly,40,David C. Russo,Republican,"19,675"
PASSAIC,Little Falls Twp.,General Assembly,40,Scott T. Rumana,Republican,686
PASSAIC,Pompton Lakes Boro,General Assembly,40,Scott T. Rumana,Republican,"1,195"
PASSAIC,Totowa Boro,General Assembly,40,Scott T. Rumana,Republican,"1,683"
PASSAIC,Wayne Twp.,General Assembly,40,Scott T. Rumana,Republican,"6,202"
PASSAIC,Woodland Park Boro,General Assembly,40,Scott T. Rumana,Republican,812
PASSAIC,COUNTY TOTAL,General Assembly,40,Scott T. Rumana,Republican,"10,578"
,DISTRICT TOTAL,General Assembly,40,Scott T. Rumana,Republican,"19,357"
PASSAIC,Little Falls Twp.,General Assembly,40,Paul Vagianos,Democratic,758
PASSAIC,Pompton Lakes Boro,General Assembly,40,Paul Vagianos,Democratic,809
