county,municipality,office,district,party,candidate,votes
Burlington,Hainesport Twp,President,,Constitution Party,Darrell Castle,3
Burlington,Hainesport Twp,President,,Socialist Workers Party,Alyson Kennedy,1
Burlington,Hainesport Twp,President,,American Delta Party,Rocky Roque De la Fuente,1
Burlington,Hainesport Twp,President,,Workers World Party,Monica Moorehead,0
Burlington,Hainesport Twp,President,,Socialism and Liberation,Gloria La Riva,2
Burlington,Lumberton Twp,President,,Democratic,Hillary Rodham Clinton,3573
Burlington,Lumberton Twp,President,,Republican,Donald J. Trump,2351
Burlington,Lumberton Twp,President,,Libertarian Party,Gary Johnson,158
Burlington,Lumberton Twp,President,,Green Party,Jill Stein,65
Burlington,Lumberton Twp,President,,Constitution Party,Darrell Castle,13
Burlington,Lumberton Twp,President,,Socialist Workers Party,Alyson Kennedy,1
Burlington,Lumberton Twp,President,,American Delta Party,Rocky Roque De la Fuente,2
Burlington,Lumberton Twp,President,,Workers World Party,Monica Moorehead,0
Burlington,Lumberton Twp,President,,Socialism and Liberation,Gloria La Riva,5
Burlington,Mansfield Twp,President,,Democratic,Hillary Rodham Clinton,2451
Burlington,Mansfield Twp,President,,Republican,Donald J. Trump,2682
Burlington,Mansfield Twp,President,,Libertarian Party,Gary Johnson,110
Burlington,Mansfield Twp,President,,Green Party,Jill Stein,38
Burlington,Mansfield Twp,President,,Constitution Party,Darrell Castle,9
Burlington,Mansfield Twp,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Mansfield Twp,President,,American Delta Party,Rocky Roque De la Fuente,3
Burlington,Mansfield Twp,President,,Workers World Party,Monica Moorehead,1
Burlington,Mansfield Twp,President,,Socialism and Liberation,Gloria La Riva,4
Burlington,Maple Shade Twp.,President,,Democratic,Hillary Rodham Clinton,4354
Burlington,Maple Shade Twp.,President,,Republican,Donald J. Trump,3123
Burlington,Maple Shade Twp.,President,,Libertarian Party,Gary Johnson,183
Burlington,Maple Shade Twp.,President,,Green Party,Jill Stein,100
Burlington,Maple Shade Twp.,President,,Constitution Party,Darrell Castle,14
Burlington,Maple Shade Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Burlington,Maple Shade Twp.,President,,American Delta Party,Rocky Roque De la Fuente,7
Burlington,Maple Shade Twp.,President,,Workers World Party,Monica Moorehead,2
Burlington,Maple Shade Twp.,President,,Socialism and Liberation,Gloria La Riva,3
Burlington,Medford Lakes Boro,President,,Democratic,Hillary Rodham Clinton,1193
Burlington,Medford Lakes Boro,President,,Republican,Donald J. Trump,1135
Burlington,Medford Lakes Boro,President,,Libertarian Party,Gary Johnson,83
Burlington,Medford Lakes Boro,President,,Green Party,Jill Stein,25
Burlington,Medford Lakes Boro,President,,Constitution Party,Darrell Castle,4
Burlington,Medford Lakes Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Medford Lakes Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Burlington,Medford Lakes Boro,President,,Workers World Party,Monica Moorehead,0
Burlington,Medford Lakes Boro,President,,Socialism and Liberation,Gloria La Riva,0
Burlington,Medford Twp.,President,,Democratic,Hillary Rodham Clinton,6301
Burlington,Medford Twp.,President,,Republican,Donald J. Trump,6891
Burlington,Medford Twp.,President,,Libertarian Party,Gary Johnson,364
Burlington,Medford Twp.,President,,Green Party,Jill Stein,140
Burlington,Medford Twp.,President,,Constitution Party,Darrell Castle,16
Burlington,Medford Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Burlington,Medford Twp.,President,,American Delta Party,Rocky Roque De la Fuente,5
Burlington,Medford Twp.,President,,Workers World Party,Monica Moorehead,4
Burlington,Medford Twp.,President,,Socialism and Liberation,Gloria La Riva,4
Burlington,Moorestown Twp.,President,,Democratic,Hillary Rodham Clinton,6543
Burlington,Moorestown Twp.,President,,Republican,Donald J. Trump,4659
Burlington,Moorestown Twp.,President,,Libertarian Party,Gary Johnson,302
Burlington,Moorestown Twp.,President,,Green Party,Jill Stein,124
Burlington,Moorestown Twp.,President,,Constitution Party,Darrell Castle,13
Burlington,Moorestown Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Moorestown Twp.,President,,American Delta Party,Rocky Roque De la Fuente,3
Burlington,Moorestown Twp.,President,,Workers World Party,Monica Moorehead,2
Burlington,Moorestown Twp.,President,,Socialism and Liberation,Gloria La Riva,5
Burlington,Mount Holly Twp.,President,,Democratic,Hillary Rodham Clinton,2469
Burlington,Mount Holly Twp.,President,,Republican,Donald J. Trump,1171
Burlington,Mount Holly Twp.,President,,Libertarian Party,Gary Johnson,100
Burlington,Mount Holly Twp.,President,,Green Party,Jill Stein,55
Burlington,Mount Holly Twp.,President,,Constitution Party,Darrell Castle,7
Burlington,Mount Holly Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Burlington,Mount Holly Twp.,President,,American Delta Party,Rocky Roque De la Fuente,7
Burlington,Mount Holly Twp.,President,,Workers World Party,Monica Moorehead,2
Burlington,Mount Holly Twp.,President,,Socialism and Liberation,Gloria La Riva,5
Burlington,Mount Laurel Twp.,President,,Democratic,Hillary Rodham Clinton,13155
Burlington,Mount Laurel Twp.,President,,Republican,Donald J. Trump,8875
Burlington,Mount Laurel Twp.,President,,Libertarian Party,Gary Johnson,546
Burlington,Mount Laurel Twp.,President,,Green Party,Jill Stein,178
Burlington,Mount Laurel Twp.,President,,Constitution Party,Darrell Castle,39
Burlington,Mount Laurel Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Burlington,Mount Laurel Twp.,President,,American Delta Party,Rocky Roque De la Fuente,9
Burlington,Mount Laurel Twp.,President,,Workers World Party,Monica Moorehead,2
Burlington,Mount Laurel Twp.,President,,Socialism and Liberation,Gloria La Riva,5
Burlington,New Hanover Twp.,President,,Democratic,Hillary Rodham Clinton,171
Burlington,New Hanover Twp.,President,,Republican,Donald J. Trump,283
Burlington,New Hanover Twp.,President,,Libertarian Party,Gary Johnson,10
Burlington,New Hanover Twp.,President,,Green Party,Jill Stein,1
Burlington,New Hanover Twp.,President,,Constitution Party,Darrell Castle,2
Burlington,New Hanover Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,New Hanover Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Burlington,New Hanover Twp.,President,,Workers World Party,Monica Moorehead,0
Burlington,New Hanover Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Burlington,North Hanover Twp.,President,,Democratic,Hillary Rodham Clinton,816
Burlington,North Hanover Twp.,President,,Republican,Donald J. Trump,1484
Burlington,North Hanover Twp.,President,,Libertarian Party,Gary Johnson,80
Burlington,North Hanover Twp.,President,,Green Party,Jill Stein,32
Burlington,North Hanover Twp.,President,,Constitution Party,Darrell Castle,8
Burlington,North Hanover Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,North Hanover Twp.,President,,American Delta Party,Rocky Roque De la Fuente,1
Burlington,North Hanover Twp.,President,,Workers World Party,Monica Moorehead,0
Burlington,North Hanover Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Burlington,Palmyra Boro,President,,Democratic,Hillary Rodham Clinton,2189
Burlington,Palmyra Boro,President,,Republican,Donald J. Trump,1279
Burlington,Palmyra Boro,President,,Libertarian Party,Gary Johnson,83
Burlington,Palmyra Boro,President,,Green Party,Jill Stein,41
Burlington,Palmyra Boro,President,,Constitution Party,Darrell Castle,5
Burlington,Palmyra Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Burlington,Palmyra Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Burlington,Palmyra Boro,President,,Workers World Party,Monica Moorehead,1
Burlington,Palmyra Boro,President,,Socialism and Liberation,Gloria La Riva,3
Burlington,Pemberton Boro,President,,Democratic,Hillary Rodham Clinton,310
Burlington,Pemberton Boro,President,,Republican,Donald J. Trump,302
Burlington,Pemberton Boro,President,,Libertarian Party,Gary Johnson,15
Burlington,Pemberton Boro,President,,Green Party,Jill Stein,11
Burlington,Pemberton Boro,President,,Constitution Party,Darrell Castle,0
Burlington,Pemberton Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Pemberton Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Burlington,Pemberton Boro,President,,Workers World Party,Monica Moorehead,0
Burlington,Pemberton Boro,President,,Socialism and Liberation,Gloria La Riva,0
Burlington,Pemberton Township,President,,Democratic,Hillary Rodham Clinton,5155
Burlington,Pemberton Township,President,,Republican,Donald J. Trump,3993
Burlington,Pemberton Township,President,,Libertarian Party,Gary Johnson,196
Burlington,Pemberton Township,President,,Green Party,Jill Stein,139
Burlington,Pemberton Township,President,,Constitution Party,Darrell Castle,20
Burlington,Pemberton Township,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Pemberton Township,President,,American Delta Party,Rocky Roque De la Fuente,6
Burlington,Pemberton Township,President,,Workers World Party,Monica Moorehead,4
Burlington,Pemberton Township,President,,Socialism and Liberation,Gloria La Riva,5
Burlington,RiversideTwp.,President,,Democratic,Hillary Rodham Clinton,1368
Burlington,RiversideTwp.,President,,Republican,Donald J. Trump,1258
Burlington,RiversideTwp.,President,,Libertarian Party,Gary Johnson,52
Burlington,RiversideTwp.,President,,Green Party,Jill Stein,42
Burlington,RiversideTwp.,President,,Constitution Party,Darrell Castle,2
Burlington,RiversideTwp.,President,,Socialist Workers Party,Alyson Kennedy,1
Burlington,RiversideTwp.,President,,American Delta Party,Rocky Roque De la Fuente,4
Burlington,RiversideTwp.,President,,Workers World Party,Monica Moorehead,2
Burlington,RiversideTwp.,President,,Socialism and Liberation,Gloria La Riva,1
Burlington,Riverton Boro,President,,Democratic,Hillary Rodham Clinton,871
Burlington,Riverton Boro,President,,Republican,Donald J. Trump,562
Burlington,Riverton Boro,President,,Libertarian Party,Gary Johnson,53
Burlington,Riverton Boro,President,,Green Party,Jill Stein,31
Burlington,Riverton Boro,President,,Constitution Party,Darrell Castle,7
Burlington,Riverton Boro,President,,Socialist Workers Party,Alyson Kennedy,3
Burlington,Riverton Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Burlington,Riverton Boro,President,,Workers World Party,Monica Moorehead,0
Burlington,Riverton Boro,President,,Socialism and Liberation,Gloria La Riva,0
Burlington,Shamong Twp.,President,,Democratic,Hillary Rodham Clinton,1245
Burlington,Shamong Twp.,President,,Republican,Donald J. Trump,2125
Burlington,Shamong Twp.,President,,Libertarian Party,Gary Johnson,110
Burlington,Shamong Twp.,President,,Green Party,Jill Stein,37
Burlington,Shamong Twp.,President,,Constitution Party,Darrell Castle,6
Burlington,Shamong Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Shamong Twp.,President,,American Delta Party,Rocky Roque De la Fuente,3
Burlington,Shamong Twp.,President,,Workers World Party,Monica Moorehead,1
Burlington,Shamong Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Burlington,Southampton Twp.,President,,Democratic,Hillary Rodham Clinton,2217
Burlington,Southampton Twp.,President,,Republican,Donald J. Trump,3454
Burlington,Southampton Twp.,President,,Libertarian Party,Gary Johnson,120
Burlington,Southampton Twp.,President,,Green Party,Jill Stein,54
Burlington,Southampton Twp.,President,,Constitution Party,Darrell Castle,13
Burlington,Southampton Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Burlington,Southampton Twp.,President,,American Delta Party,Rocky Roque De la Fuente,3
Burlington,Southampton Twp.,President,,Workers World Party,Monica Moorehead,0
Burlington,Southampton Twp.,President,,Socialism and Liberation,Gloria La Riva,3
Burlington,Springfield Twp.,President,,Democratic,Hillary Rodham Clinton,659
Burlington,Springfield Twp.,President,,Republican,Donald J. Trump,1168
Burlington,Springfield Twp.,President,,Libertarian Party,Gary Johnson,57
Burlington,Springfield Twp.,President,,Green Party,Jill Stein,20
Burlington,Springfield Twp.,President,,Constitution Party,Darrell Castle,4
Burlington,Springfield Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Burlington,Springfield Twp.,President,,American Delta Party,Rocky Roque De la Fuente,1
Burlington,Springfield Twp.,President,,Workers World Party,Monica Moorehead,2
Burlington,Springfield Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Burlington,Tabernacle Twp.,President,,Democratic,Hillary Rodham Clinton,1271
Burlington,Tabernacle Twp.,President,,Republican,Donald J. Trump,2396
Burlington,Tabernacle Twp.,President,,Libertarian Party,Gary Johnson,122
Burlington,Tabernacle Twp.,President,,Green Party,Jill Stein,33
Burlington,Tabernacle Twp.,President,,Constitution Party,Darrell Castle,5
Burlington,Tabernacle Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Tabernacle Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Burlington,Tabernacle Twp.,President,,Workers World Party,Monica Moorehead,0
Burlington,Tabernacle Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Burlington,Washington Twp.,President,,Democratic,Hillary Rodham Clinton,148
Burlington,Washington Twp.,President,,Republican,Donald J. Trump,210
Burlington,Washington Twp.,President,,Libertarian Party,Gary Johnson,3
Burlington,Washington Twp.,President,,Green Party,Jill Stein,4
Burlington,Washington Twp.,President,,Constitution Party,Darrell Castle,0
Burlington,Washington Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Washington Twp.,President,,American Delta Party,Rocky Roque De la Fuente,0
Burlington,Washington Twp.,President,,Workers World Party,Monica Moorehead,0
Burlington,Washington Twp.,President,,Socialism and Liberation,Gloria La Riva,1
Burlington,Westampton Twp.,President,,Democratic,Hillary Rodham Clinton,2935
Burlington,Westampton Twp.,President,,Republican,Donald J. Trump,1453
Burlington,Westampton Twp.,President,,Libertarian Party,Gary Johnson,107
Burlington,Westampton Twp.,President,,Green Party,Jill Stein,41
Burlington,Westampton Twp.,President,,Constitution Party,Darrell Castle,7
Burlington,Westampton Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Burlington,Westampton Twp.,President,,American Delta Party,Rocky Roque De la Fuente,1
Burlington,Westampton Twp.,President,,Workers World Party,Monica Moorehead,1
Burlington,Westampton Twp.,President,,Socialism and Liberation,Gloria La Riva,3
Burlington,Willingboro Twp.,President,,Democratic,Hillary Rodham Clinton,14033
Burlington,Willingboro Twp.,President,,Republican,Donald J. Trump,1276
Burlington,Willingboro Twp.,President,,Libertarian Party,Gary Johnson,117
Burlington,Willingboro Twp.,President,,Green Party,Jill Stein,162
Burlington,Willingboro Twp.,President,,Constitution Party,Darrell Castle,10
Burlington,Willingboro Twp.,President,,Socialist Workers Party,Alyson Kennedy,2
Burlington,Willingboro Twp.,President,,American Delta Party,Rocky Roque De la Fuente,10
Burlington,Willingboro Twp.,President,,Workers World Party,Monica Moorehead,6
Burlington,Willingboro Twp.,President,,Socialism and Liberation,Gloria La Riva,7
Burlington,Woodland Twp.,President,,Democratic,Hillary Rodham Clinton,218
Burlington,Woodland Twp.,President,,Republican,Donald J. Trump,450
Burlington,Woodland Twp.,President,,Libertarian Party,Gary Johnson,25
Burlington,Woodland Twp.,President,,Green Party,Jill Stein,12
Burlington,Woodland Twp.,President,,Constitution Party,Darrell Castle,1
Burlington,Woodland Twp.,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Woodland Twp.,President,,American Delta Party,Rocky Roque De la Fuente,1
Burlington,Woodland Twp.,President,,Workers World Party,Monica Moorehead,2
Burlington,Woodland Twp.,President,,Socialism and Liberation,Gloria La Riva,0
Burlington,Wrightstown Boro,President,,Democratic,Hillary Rodham Clinton,115
Burlington,Wrightstown Boro,President,,Republican,Donald J. Trump,82
Burlington,Wrightstown Boro,President,,Libertarian Party,Gary Johnson,2
Burlington,Wrightstown Boro,President,,Green Party,Jill Stein,1
Burlington,Wrightstown Boro,President,,Constitution Party,Darrell Castle,0
Burlington,Wrightstown Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Burlington,Wrightstown Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Burlington,Wrightstown Boro,President,,Workers World Party,Monica Moorehead,0
Burlington,Wrightstown Boro,President,,Socialism and Liberation,Gloria La Riva,1
Camden,Audubon Boro,President,,Democratic,Hillary Rodham Clinton,2600
Camden,Audubon Boro,President,,Republican,Donald J. Trump,1865
Camden,Audubon Boro,President,,Libertarian Party,Gary Johnson,102
Camden,Audubon Boro,President,,Green Party,Jill Stein,77
Camden,Audubon Boro,President,,Constitution Party,Darrell Castle,26
Camden,Audubon Boro,President,,Socialist Workers Party,Alyson Kennedy,2
Camden,Audubon Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Camden,Audubon Boro,President,,Workers World Party,Monica Moorehead,3
Camden,Audubon Boro,President,,Socialism and Liberation,Gloria La Riva,1
Camden,Audubon Park Boro,President,,Democratic,Hillary Rodham Clinton,294
Camden,Audubon Park Boro,President,,Republican,Donald J. Trump,234
Camden,Audubon Park Boro,President,,Libertarian Party,Gary Johnson,7
Camden,Audubon Park Boro,President,,Green Party,Jill Stein,5
Camden,Audubon Park Boro,President,,Constitution Party,Darrell Castle,1
Camden,Audubon Park Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Audubon Park Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Audubon Park Boro,President,,Workers World Party,Monica Moorehead,2
Camden,Audubon Park Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Barrington Boro,President,,Democratic,Hillary Rodham Clinton,1842
Camden,Barrington Boro,President,,Republican,Donald J. Trump,1342
Camden,Barrington Boro,President,,Libertarian Party,Gary Johnson,93
Camden,Barrington Boro,President,,Green Party,Jill Stein,48
Camden,Barrington Boro,President,,Constitution Party,Darrell Castle,20
Camden,Barrington Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Barrington Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Barrington Boro,President,,Workers World Party,Monica Moorehead,1
Camden,Barrington Boro,President,,Socialism and Liberation,Gloria La Riva,2
Camden,Bellmawr Boro,President,,Democratic,Hillary Rodham Clinton,2555
Camden,Bellmawr Boro,President,,Republican,Donald J. Trump,2337
Camden,Bellmawr Boro,President,,Libertarian Party,Gary Johnson,88
Camden,Bellmawr Boro,President,,Green Party,Jill Stein,43
Camden,Bellmawr Boro,President,,Constitution Party,Darrell Castle,20
Camden,Bellmawr Boro,President,,Socialist Workers Party,Alyson Kennedy,3
Camden,Bellmawr Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Camden,Bellmawr Boro,President,,Workers World Party,Monica Moorehead,3
Camden,Bellmawr Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Berlin Boro,President,,Democratic,Hillary Rodham Clinton,1715
Camden,Berlin Boro,President,,Republican,Donald J. Trump,1853
Camden,Berlin Boro,President,,Libertarian Party,Gary Johnson,91
Camden,Berlin Boro,President,,Green Party,Jill Stein,45
Camden,Berlin Boro,President,,Constitution Party,Darrell Castle,9
Camden,Berlin Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Berlin Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Berlin Boro,President,,Workers World Party,Monica Moorehead,1
Camden,Berlin Boro,President,,Socialism and Liberation,Gloria La Riva,1
Camden,Berlin Township,President,,Democratic,Hillary Rodham Clinton,1295
Camden,Berlin Township,President,,Republican,Donald J. Trump,1101
Camden,Berlin Township,President,,Libertarian Party,Gary Johnson,47
Camden,Berlin Township,President,,Green Party,Jill Stein,14
Camden,Berlin Township,President,,Constitution Party,Darrell Castle,6
Camden,Berlin Township,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Berlin Township,President,,American Delta Party,Rocky Roque De la Fuente,1
Camden,Berlin Township,President,,Workers World Party,Monica Moorehead,0
Camden,Berlin Township,President,,Socialism and Liberation,Gloria La Riva,1
Camden,Brooklawn Boro,President,,Democratic,Hillary Rodham Clinton,437
Camden,Brooklawn Boro,President,,Republican,Donald J. Trump,314
Camden,Brooklawn Boro,President,,Libertarian Party,Gary Johnson,26
Camden,Brooklawn Boro,President,,Green Party,Jill Stein,6
Camden,Brooklawn Boro,President,,Constitution Party,Darrell Castle,3
Camden,Brooklawn Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Brooklawn Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Camden,Brooklawn Boro,President,,Workers World Party,Monica Moorehead,0
Camden,Brooklawn Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Camden City,President,,Democratic,Hillary Rodham Clinton,19654
Camden,Camden City,President,,Republican,Donald J. Trump,838
Camden,Camden City,President,,Libertarian Party,Gary Johnson,60
Camden,Camden City,President,,Green Party,Jill Stein,124
Camden,Camden City,President,,Constitution Party,Darrell Castle,40
Camden,Camden City,President,,Socialist Workers Party,Alyson Kennedy,2
Camden,Camden City,President,,American Delta Party,Rocky Roque De la Fuente,5
Camden,Camden City,President,,Workers World Party,Monica Moorehead,2
Camden,Camden City,President,,Socialism and Liberation,Gloria La Riva,2
Camden,Cherry Hill Twp.,President,,Democratic,Hillary Rodham Clinton,23685
Camden,Cherry Hill Twp.,President,,Republican,Donald J. Trump,12096
Camden,Cherry Hill Twp.,President,,Libertarian Party,Gary Johnson,784
Camden,Cherry Hill Twp.,President,,Green Party,Jill Stein,308
Camden,Cherry Hill Twp.,President,,Constitution Party,Darrell Castle,77
Camden,Cherry Hill Twp.,President,,Socialist Workers Party,Alyson Kennedy,6
Camden,Cherry Hill Twp.,President,,American Delta Party,Rocky Roque De la Fuente,16
Camden,Cherry Hill Twp.,President,,Workers World Party,Monica Moorehead,7
Camden,Cherry Hill Twp.,President,,Socialism and Liberation,Gloria La Riva,5
Camden,Chesilhurst Boro,President,,Democratic,Hillary Rodham Clinton,505
Camden,Chesilhurst Boro,President,,Republican,Donald J. Trump,191
Camden,Chesilhurst Boro,President,,Libertarian Party,Gary Johnson,2
Camden,Chesilhurst Boro,President,,Green Party,Jill Stein,7
Camden,Chesilhurst Boro,President,,Constitution Party,Darrell Castle,3
Camden,Chesilhurst Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Chesilhurst Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Chesilhurst Boro,President,,Workers World Party,Monica Moorehead,0
Camden,Chesilhurst Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Clementon Boro,President,,Democratic,Hillary Rodham Clinton,1155
Camden,Clementon Boro,President,,Republican,Donald J. Trump,712
Camden,Clementon Boro,President,,Libertarian Party,Gary Johnson,40
Camden,Clementon Boro,President,,Green Party,Jill Stein,27
Camden,Clementon Boro,President,,Constitution Party,Darrell Castle,9
Camden,Clementon Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Clementon Boro,President,,American Delta Party,Rocky Roque De la Fuente,2
Camden,Clementon Boro,President,,Workers World Party,Monica Moorehead,1
Camden,Clementon Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Collingswood Boro,President,,Democratic,Hillary Rodham Clinton,5255
Camden,Collingswood Boro,President,,Republican,Donald J. Trump,1752
Camden,Collingswood Boro,President,,Libertarian Party,Gary Johnson,193
Camden,Collingswood Boro,President,,Green Party,Jill Stein,134
Camden,Collingswood Boro,President,,Constitution Party,Darrell Castle,14
Camden,Collingswood Boro,President,,Socialist Workers Party,Alyson Kennedy,6
Camden,Collingswood Boro,President,,American Delta Party,Rocky Roque De la Fuente,3
Camden,Collingswood Boro,President,,Workers World Party,Monica Moorehead,2
Camden,Collingswood Boro,President,,Socialism and Liberation,Gloria La Riva,5
Camden,Gibbsboro Boro,President,,Democratic,Hillary Rodham Clinton,611
Camden,Gibbsboro Boro,President,,Republican,Donald J. Trump,572
Camden,Gibbsboro Boro,President,,Libertarian Party,Gary Johnson,39
Camden,Gibbsboro Boro,President,,Green Party,Jill Stein,13
Camden,Gibbsboro Boro,President,,Constitution Party,Darrell Castle,6
Camden,Gibbsboro Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Gibbsboro Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Gibbsboro Boro,President,,Workers World Party,Monica Moorehead,0
Camden,Gibbsboro Boro,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Gloucester City,President,,Democratic,Hillary Rodham Clinton,2100
Camden,Gloucester City,President,,Republican,Donald J. Trump,1789
Camden,Gloucester City,President,,Libertarian Party,Gary Johnson,70
Camden,Gloucester City,President,,Green Party,Jill Stein,35
Camden,Gloucester City,President,,Constitution Party,Darrell Castle,15
Camden,Gloucester City,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Gloucester City,President,,American Delta Party,Rocky Roque De la Fuente,3
Camden,Gloucester City,President,,Workers World Party,Monica Moorehead,3
Camden,Gloucester City,President,,Socialism and Liberation,Gloria La Riva,0
Camden,Gloucester Twp.,President,,Democratic,Hillary Rodham Clinton,16673
Camden,Gloucester Twp.,President,,Republican,Donald J. Trump,11843
Camden,Gloucester Twp.,President,,Libertarian Party,Gary Johnson,562
Camden,Gloucester Twp.,President,,Green Party,Jill Stein,236
Camden,Gloucester Twp.,President,,Constitution Party,Darrell Castle,97
Camden,Gloucester Twp.,President,,Socialist Workers Party,Alyson Kennedy,5
Camden,Gloucester Twp.,President,,American Delta Party,Rocky Roque De la Fuente,8
Camden,Gloucester Twp.,President,,Workers World Party,Monica Moorehead,11
Camden,Gloucester Twp.,President,,Socialism and Liberation,Gloria La Riva,4
Camden,Haddon Twp.,President,,Democratic,Hillary Rodham Clinton,5148
Camden,Haddon Twp.,President,,Republican,Donald J. Trump,2879
Camden,Haddon Twp.,President,,Libertarian Party,Gary Johnson,248
Camden,Haddon Twp.,President,,Green Party,Jill Stein,102
Camden,Haddon Twp.,President,,Constitution Party,Darrell Castle,22
Camden,Haddon Twp.,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Haddon Twp.,President,,American Delta Party,Rocky Roque De la Fuente,1
Camden,Haddon Twp.,President,,Workers World Party,Monica Moorehead,1
Camden,Haddon Twp.,President,,Socialism and Liberation,Gloria La Riva,2
Camden,Haddonfield Boro,President,,Democratic,Hillary Rodham Clinton,4574
Camden,Haddonfield Boro,President,,Republican,Donald J. Trump,2222
Camden,Haddonfield Boro,President,,Libertarian Party,Gary Johnson,197
Camden,Haddonfield Boro,President,,Green Party,Jill Stein,50
Camden,Haddonfield Boro,President,,Constitution Party,Darrell Castle,14
Camden,Haddonfield Boro,President,,Socialist Workers Party,Alyson Kennedy,2
Camden,Haddonfield Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
Camden,Haddonfield Boro,President,,Workers World Party,Monica Moorehead,0
Camden,Haddonfield Boro,President,,Socialism and Liberation,Gloria La Riva,1
Camden,Haddon Heights Boro,President,,Democratic,Hillary Rodham Clinton,2563
Camden,Haddon Heights Boro,President,,Republican,Donald J. Trump,1610
Camden,Haddon Heights Boro,President,,Libertarian Party,Gary Johnson,135
Camden,Haddon Heights Boro,President,,Green Party,Jill Stein,46
Camden,Haddon Heights Boro,President,,Constitution Party,Darrell Castle,31
Camden,Haddon Heights Boro,President,,Socialist Workers Party,Alyson Kennedy,1
Camden,Haddon Heights Boro,President,,American Delta Party,Rocky Roque De la Fuente,1
Camden,Haddon Heights Boro,President,,Workers World Party,Monica Moorehead,2
Camden,Haddon Heights Boro,President,,Socialism and Liberation,Gloria La Riva,1
Camden,Hi-Nella Boro,President,,Democratic,Hillary Rodham Clinton,224
Camden,Hi-Nella Boro,President,,Republican,Donald J. Trump,133
Camden,Hi-Nella Boro,President,,Libertarian Party,Gary Johnson,12
Camden,Hi-Nella Boro,President,,Green Party,Jill Stein,9
Camden,Hi-Nella Boro,President,,Constitution Party,Darrell Castle,2
Camden,Hi-Nella Boro,President,,Socialist Workers Party,Alyson Kennedy,0
Camden,Hi-Nella Boro,President,,American Delta Party,Rocky Roque De la Fuente,0
